seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
57,1430,439,3.555,0,419.489,49.490,158.312,19.511,1.000,0.000,4,445.576,-8.062,20.442,-3.212,0.184351,29.424,445.804,-8.128,20.141,-3.337,0.162892,31.276,26.181,445.175,25.969,34
58,1455,444,3.523,0,419.489,53.538,159.212,24.511,1.000,0.000,4,442.688,1.608,20.593,-2.769,0.184351,29.424,442.874,1.380,20.228,-2.897,0.183947,28.621,23.356,442.276,28.142,34
59,1482,445,3.656,0,409.885,57.667,165.508,35.115,1.000,0.000,4,437.292,9.450,28.288,-2.674,0.184351,29.424,437.214,9.176,27.800,-2.808,0.151483,35.684,30.278,437.052,25.969,34
61,1530,434,3.953,0,407.827,66.248,172.704,26.173,1.000,0.000,4,430.209,4.648,31.102,-2.451,0.184351,29.424,430.162,4.537,30.567,-2.571,0.154001,37.175,31.450,430.091,40.308,34
62,1557,419,3.961,0,407.827,70.620,174.053,11.173,1.000,0.000,4,422.327,-4.079,23.294,-2.911,0.184351,29.424,422.384,-4.143,22.893,-3.028,0.183186,32.061,26.188,422.731,35.773,34
63,1580,420,4.117,0,388.962,75.099,179.900,31.038,1.000,0.000,4,419.697,0.371,23.479,-2.880,0.184351,29.424,419.742,0.315,23.134,-2.986,0.180867,32.052,26.255,420.026,23.008,34
64,1605,417,4.188,0,388.962,79.633,179.450,28.038,1.000,0.000,4,416.273,0.892,22.371,-2.409,0.184351,29.424,416.325,0.847,21.969,-2.506,0.203506,28.248,22.500,416.543,25.969,34
65,1630,407,4.359,0,381.759,84.166,181.699,25.241,1.000,0.000,4,409.893,-3.547,23.929,-2.128,0.184351,29.424,409.937,-3.641,23.486,-2.191,0.193209,28.286,22.821,410.029,23.008,34
66,1655,397,4.469,0,381.759,88.754,183.498,15.241,1.000,0.000,4,404.523,-9.224,26.296,-2.428,0.184351,29.424,404.698,-9.267,25.815,-2.476,0.169320,31.947,26.537,404.526,23.008,34
67,1682,388,4.523,0,375.070,93.368,185.297,12.930,1.000,0.000,4,395.637,-9.363,28.176,-2.889,0.184351,29.424,396.112,-9.573,27.832,-2.945,0.152637,36.505,30.933,395.843,28.142,34
68,1705,394,4.727,0,375.070,98.010,186.197,18.930,1.000,0.000,4,392.298,2.087,28.437,-2.862,0.184351,29.424,392.641,1.612,27.854,-2.943,0.156699,36.513,30.792,392.349,40.308,34
69,1730,376,4.734,0,360.664,102.678,184.847,15.336,1.000,0.000,4,386.278,-12.601,32.608,-3.197,0.184351,29.424,387.196,-12.944,32.291,-3.294,0.135011,43.145,37.320,387.031,40.308,34
70,1757,385,4.875,0,360.664,107.400,190.244,24.336,1.000,0.000,4,381.782,3.945,39.273,-2.365,0.184351,29.424,381.986,3.504,37.930,-2.542,0.139795,44.394,38.188,381.807,37.226,34
71,1780,374,5.047,0,350.031,112.123,188.895,23.969,1.000,0.000,4,377.266,-4.004,35.028,-1.987,0.184351,29.424,377.519,-4.208,33.968,-2.180,0.163695,38.721,32.383,377.510,43.637,34
72,1805,372,5.008,0,350.031,116.872,188.895,21.969,1.000,0.000,4,373.984,-2.432,33.113,-1.706,0.184351,29.424,374.213,-2.686,32.138,-1.908,0.176109,35.778,29.477,374.244,34.375,34
73,1830,364,5.234,0,339.398,121.621,190.694,24.602,1.000,0.000,4,366.680,-3.286,31.173,-1.589,0.184351,29.424,366.840,-3.477,30.210,-1.792,0.183033,33.422,27.304,366.951,34.375,34
74,1855,357,5.398,0,339.398,126.344,187.546,17.602,1.000,0.000,4,361.836,-5.929,25.430,-2.358,0.184351,29.424,361.914,-6.090,24.536,-2.555,0.193062,31.066,25.068,362.257,35.773,36
75,1882,356,5.680,0,328.766,131.012,187.096,27.234,1.000,0.000,4,356.133,-0.163,25.166,-2.057,0.184351,29.424,356.209,-0.259,24.419,-2.261,0.193810,29.533,23.809,356.550,23.008,34
76,1905,350,5.758,0,328.766,135.735,188.895,21.234,1.000,0.000,4,351.921,-2.355,24.520,-1.895,0.184351,29.424,351.949,-2.431,23.858,-2.106,0.198450,28.291,22.677,352.218,23.008,34
77,1930,343,5.883,0,312.987,140.403,187.546,30.013,1.000,0.000,4,347.217,-5.170,24.814,-1.950,0.184351,29.424,347.204,-5.198,24.125,-2.158,0.191086,28.784,23.284,347.361,22.095,36
78,1957,340,6.188,0,312.987,145.125,188.895,27.013,1.000,0.000,4,339.702,0.365,24.908,-2.265,0.184351,29.424,339.711,0.353,24.112,-2.469,0.180993,30.206,24.739,339.671,24.943,34
79,1980,336,6.469,0,302.698,149.848,188.895,33.302,1.000,0.000,4,335.938,0.076,23.583,-2.429,0.184351,29.424,335.946,0.067,22.749,-2.630,0.184648,29.665,24.188,335.914,23.008,34
80,2005,329,6.500,0,302.698,154.597,188.895,26.302,1.000,0.000,4,332.348,-4.105,23.660,-2.457,0.184351,29.424,332.359,-4.112,22.807,-2.654,0.183135,29.848,24.382,332.405,27.035,34
81,2032,323,6.805,0,291.550,159.319,190.244,31.450,1.000,0.000,4,324.053,-1.292,21.129,-1.996,0.184351,29.424,323.971,-1.231,20.402,-2.179,0.211177,25.151,19.840,324.058,22.095,34
82,2055,319,6.984,0,291.550,164.069,190.694,27.450,1.000,0.000,4,320.789,-2.193,18.288,-1.637,0.184351,29.424,320.584,-2.111,17.529,-1.806,0.249607,20.792,15.602,320.769,22.095,34
83,2082,307,7.453,0,288.806,168.926,194.292,18.194,1.000,0.000,4,312.149,-6.313,12.947,-1.625,0.184351,29.424,311.047,-5.978,11.796,-1.726,0.323045,14.776,10.002,311.944,20.373,34
84,2105,308,7.656,0,288.806,173.783,192.943,19.194,1.000,0.000,4,308.237,-0.290,8.694,-2.016,0.184351,29.424,307.460,0.812,8.559,-2.016,0.335179,12.624,8.393,308.056,9.638,34
85,2130,304,7.867,0,273.885,178.641,195.641,30.115,1.000,0.000,4,304.264,-0.324,7.014,-2.230,0.184351,29.424,303.691,0.453,7.317,-2.169,0.317216,12.020,8.207,304.102,10.950,34
86,2157,299,8.203,0,273.885,183.498,194.292,25.115,1.000,0.000,4,296.792,2.707,8.902,-2.090,0.184351,29.424,296.285,3.735,9.431,-1.926,0.273155,13.140,9.551,296.574,10.058,34
87,2180,291,8.602,0,259.308,188.355,194.292,31.692,1.000,0.000,4,292.555,-1.907,8.714,-2.176,0.184351,29.424,292.018,-1.399,9.327,-1.976,0.272785,13.230,9.621,292.248,10.950,34
88,2205,288,8.617,0,259.308,193.267,196.091,28.692,1.000,0.000,4,289.316,-1.614,8.661,-2.093,0.184351,29.424,288.769,-1.076,9.240,-1.856,0.285766,12.683,9.059,288.967,10.950,34
89,2232,276,9.195,0,244.559,198.097,194.292,31.441,1.000,0.000,4,279.255,-3.990,7.313,-2.664,0.184351,29.424,278.143,-2.967,7.733,-2.337,0.277760,13.193,9.529,278.198,10.950,34
90,2255,268,9.383,0,244.559,202.954,194.292,23.441,1.000,0.000,4,274.803,-8.340,8.444,-3.073,0.184351,29.424,273.560,-7.229,8.592,-2.685,0.230766,15.803,12.156,273.282,10.058,34
91,2282,266,10.008,0,238.557,207.811,196.091,27.443,1.000,0.000,4,267.040,-1.276,8.384,-2.958,0.184351,29.424,266.082,-0.113,8.546,-2.445,0.268072,14.522,10.629,265.911,11.422,34
92,2305,262,10.266,0,238.557,212.696,194.292,23.443,1.000,0.000,4,262.942,-1.155,8.201,-2.745,0.184351,29.424,262.139,-0.197,8.295,-2.184,0.294587,13.067,9.218,262.019,12.954,34
93,2330,261,10.547,0,232.897,217.607,196.991,28.103,1.000,0.000,4,259.370,1.998,8.836,-2.663,0.184351,29.424,258.972,2.801,9.201,-2.062,0.276175,13.453,9.738,258.858,10.950,34
94,2357,250,11.094,0,232.897,222.545,196.991,17.103,1.000,0.000,4,252.098,-2.572,8.878,-2.561,0.184351,29.424,251.671,-2.336,9.217,-1.927,0.284711,12.930,9.249,251.588,9.638,34
95,2380,248,11.445,0,214.032,227.538,199.689,33.968,1.000,0.000,4,248.085,-0.104,9.165,-2.437,0.184351,29.424,247.770,0.323,9.428,-1.782,0.288303,12.602,8.969,247.709,9.638,34
96,2405,244,11.898,0,214.032,232.503,197.890,29.968,1.000,0.000,4,244.911,-1.117,9.186,-2.429,0.184351,29.424,244.573,-0.802,9.460,-1.760,0.285527,12.558,8.973,244.564,11.913,34
97,2432,235,12.703,0,207.515,237.468,198.340,27.485,1.000,0.000,4,236.603,-1.966,9.347,-2.215,0.184351,29.424,236.214,-1.734,9.442,-1.533,0.299739,11.791,8.257,236.221,9.638,34
98,2455,228,13.289,0,207.515,242.487,201.488,20.485,1.000,0.000,4,232.552,-5.581,9.073,-2.179,0.184351,29.424,231.603,-5.192,9.121,-1.493,0.306111,11.351,7.877,231.694,9.233,34
99,2480,222,13.742,0,200.826,247.533,201.038,21.174,1.000,0.000,4,227.327,-6.531,9.744,-2.491,0.184351,29.424,226.103,-5.582,9.589,-1.813,0.264915,12.876,9.465,226.059,9.233,34
100,2505,221,14.727,0,200.826,252.607,205.086,20.174,1.000,0.000,4,219.875,1.379,9.491,-2.253,0.184351,29.424,219.223,2.552,9.420,-1.523,0.303841,11.740,8.173,219.115,9.638,34
101,2530,212,15.398,0,194.481,257.680,202.387,17.519,1.000,0.000,4,215.122,-3.827,8.278,-2.580,0.184351,29.424,214.218,-3.175,8.054,-1.869,0.301668,11.547,8.063,214.088,7.764,34
102,2557,207,16.766,0,194.481,262.780,203.737,12.519,1.000,0.000,4,206.901,0.122,9.168,-2.702,0.184351,29.424,206.061,1.294,9.052,-1.939,0.274070,12.810,9.299,205.934,8.470,34
103,2580,200,17.086,0,174.930,267.853,203.737,25.070,1.000,0.000,4,202.305,-2.826,7.450,-2.421,0.184351,29.424,201.274,-1.986,7.198,-1.644,0.358436,9.900,6.352,201.398,10.495,34
104,2605,198,17.734,0,174.930,272.953,201.488,23.070,1.000,0.000,4,199.046,-1.283,7.373,-2.286,0.184351,29.424,198.165,-0.252,7.189,-1.508,0.346250,9.463,6.187,198.270,9.233,34
105,2632,183,19.398,0,168.585,278.080,205.086,14.415,1.000,0.000,4,188.653,-6.931,6.835,-2.266,0.184351,29.424,186.562,-5.298,6.525,-1.480,0.327718,8.715,5.859,187.091,8.110,34
106,2655,177,20.461,0,168.585,283.181,203.287,8.415,1.000,0.000,4,184.018,-8.604,8.660,-2.632,0.184351,29.424,181.757,-6.512,7.596,-1.800,0.269507,10.835,7.915,181.793,7.430,34
107,2680,172,20.445,0,171.843,288.254,203.737,0.157,1.000,0.000,4,178.479,-7.943,9.846,-2.971,0.184351,29.424,176.252,-5.683,8.146,-2.074,0.251705,12.447,9.314,176.039,8.110,34
108,2705,169,20.695,0,171.843,293.327,203.287,2.843,1.000,0.000,4,169.825,-1.012,8.856,-3.523,0.184351,29.424,168.156,1.143,7.339,-2.467,0.261475,13.425,9.915,167.822,11.422,34
109,2730,167,20.414,0,162.068,298.346,201.038,4.932,1.000,0.000,4,166.025,1.195,9.889,-3.335,0.184351,29.424,164.894,2.865,8.692,-2.207,0.264882,13.562,9.970,164.646,10.058,34
110,2757,160,20.625,0,162.068,303.311,198.340,2.068,1.000,0.000,4,158.461,1.886,10.614,-3.430,0.184351,29.424,157.695,3.080,9.810,-2.222,0.251836,14.749,11.035,157.807,7.764,34
111,2780,155,21.883,0,138.229,308.223,196.991,16.771,1.000,0.000,4,154.610,0.478,10.761,-3.410,0.184351,29.424,154.073,1.244,10.060,-2.181,0.255030,14.818,11.039,154.170,9.638,34
112,2805,155,21.305,0,138.229,313.080,196.091,16.771,1.000,0.000,4,152.283,3.332,12.859,-3.145,0.184351,29.424,152.089,3.868,11.801,-1.901,0.247491,15.415,11.600,152.219,10.058,34
113,2832,148,22.266,0,124.852,317.883,191.594,23.148,1.000,0.000,4,145.457,3.118,14.358,-2.305,0.184351,29.424,145.785,3.120,11.903,-1.118,0.290235,13.153,9.336,145.828,9.233,34
114,2855,141,22.656,0,124.852,322.579,187.096,16.148,1.000,0.000,4,142.346,-1.651,14.323,-2.222,0.184351,29.424,142.420,-1.979,11.894,-1.113,0.282476,13.132,9.423,142.298,6.505,34
115,2880,137,21.453,0,124.852,327.247,187.546,12.148,1.000,0.000,4,138.301,-1.596,13.672,-2.371,0.184351,29.424,138.197,-1.669,11.193,-1.324,0.282847,12.946,9.284,138.124,8.844,34
116,2905,127,22.859,0,124.852,331.808,183.498,2.148,1.000,0.000,4,130.867,-4.741,13.265,-2.143,0.184351,29.424,130.253,-4.602,10.828,-1.162,0.293187,12.178,8.607,130.192,8.110,34
117,2930,123,22.891,0,111.303,336.314,180.800,11.697,1.000,0.000,4,126.467,-4.251,13.183,-2.362,0.184351,29.424,125.632,-3.637,10.772,-1.408,0.276245,12.755,9.232,125.513,8.110,34
118,2957,120,22.555,0,111.303,340.767,178.101,8.697,1.000,0.000,4,120.053,-0.065,13.478,-2.198,0.184351,29.424,119.562,0.610,10.979,-1.263,0.282063,12.574,9.027,119.512,8.110,34
119,2980,117,22.117,0,97.926,345.138,175.403,19.074,1.000,0.000,4,116.629,0.455,13.380,-1.928,0.184351,29.424,116.339,0.946,10.768,-1.012,0.300704,11.793,8.247,116.272,9.233,34
120,3005,111,22.852,0,97.926,349.483,174.503,13.074,1.000,0.000,4,113.456,-3.011,12.149,-1.732,0.184351,29.424,112.841,-2.721,9.979,-0.883,0.323413,10.760,7.280,112.702,6.220,34
121,3032,104,23.180,0,94.496,353.773,172.704,9.504,1.000,0.000,4,105.344,-1.648,8.159,-1.238,0.184351,29.424,104.253,-0.420,7.742,-0.515,0.397619,8.008,4.824,104.365,7.430,34
122,3055,103,23.156,0,94.496,357.956,167.307,8.504,1.000,0.000,4,102.865,0.166,6.195,-0.859,0.184351,29.424,102.288,1.257,6.695,-0.192,0.433435,6.732,3.814,102.261,5.945,34
123,3082,93,22.758,0,91.066,362.031,160.111,1.934,1.000,0.000,4,96.581,-4.390,6.857,-1.013,0.184351,29.424,95.795,-4.334,7.151,-0.506,0.355023,7.407,4.778,95.798,5.945,34
124,3105,94,22.594,0,91.066,366.052,160.561,2.934,1.000,0.000,4,93.486,0.630,6.117,-0.732,0.184351,29.424,93.149,1.416,6.700,-0.242,0.398949,6.758,4.062,92.994,7.430,34
125,3130,89,22.461,0,74.603,369.910,157.862,14.397,1.000,0.000,4,90.084,-1.329,5.766,-0.892,0.184351,29.424,89.581,-0.992,6.134,-0.446,0.413795,6.333,3.712,89.548,5.945,34
126,3157,87,22.820,0,74.603,373.688,149.767,12.397,1.000,0.000,4,85.985,1.245,6.853,-0.760,0.184351,29.424,86.459,0.871,7.038,-0.372,0.379091,7.177,4.456,86.326,6.220,34
127,3180,84,22.945,0,71.344,377.304,144.370,12.656,1.000,0.000,4,83.264,0.903,6.717,-0.794,0.184351,29.424,83.736,0.428,6.836,-0.439,0.382581,7.029,4.340,83.625,6.220,34
128,3205,77,24.133,0,71.344,380.785,142.121,5.656,1.000,0.000,4,80.370,-4.132,6.378,-1.156,0.184351,29.424,79.993,-4.604,6.921,-0.825,0.349947,7.602,4.942,79.965,5.945,34
129,3230,79,23.875,0,64.827,384.132,133.126,14.173,1.000,0.000,4,76.602,2.940,7.637,-0.728,0.184351,29.424,77.173,2.789,7.903,-0.366,0.344999,8.037,5.264,76.991,6.220,34
130,3255,73,23.086,0,64.827,387.262,129.528,8.173,1.000,0.000,4,73.825,-1.011,7.640,-0.748,0.184351,29.424,74.036,-1.582,7.974,-0.420,0.345554,8.150,5.334,73.946,6.505,34
131,3282,66,23.930,0,58.481,390.284,120.533,7.519,1.000,0.000,4,68.867,-3.515,6.554,-0.494,0.184351,29.424,68.197,-3.556,7.034,-0.216,0.382201,7.080,4.374,68.300,5.681,34
