seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
45,905,531,3.477,0,488.432,0.000,0.000,42.568,1.000,0.000,3,527.305,4.530,18.535,-0.992,0.184351,29.424,527.894,4.169,18.429,-1.075,0.254940,19.583,14.591,527.216,18.026,35
46,925,532,3.523,0,488.432,0.000,0.000,43.568,1.000,0.000,3,528.171,4.695,18.633,-0.459,0.184351,29.424,528.933,4.106,18.323,-0.571,0.253080,18.649,13.930,528.234,18.026,35
47,945,535,3.477,0,488.432,0.000,0.000,46.568,1.000,0.000,3,529.430,6.829,21.133,-0.074,0.184351,29.424,530.276,6.067,20.395,-0.220,0.221351,20.444,15.919,529.666,18.026,35
48,967,525,3.477,0,488.432,0.054,3.598,36.568,1.000,0.000,3,527.903,-3.559,19.904,0.035,0.184351,29.424,528.090,-4.000,19.649,-0.163,0.227498,19.675,15.199,527.681,15.938,35
49,987,523,3.602,0,488.432,0.054,0.000,34.568,1.000,0.000,3,526.999,-4.903,18.933,-0.519,0.184351,29.424,526.902,-5.090,18.577,-0.723,0.233391,19.100,14.642,526.635,15.938,35
50,1007,526,3.594,0,488.432,0.081,1.349,37.568,1.000,0.000,3,526.793,-0.972,16.048,-0.169,0.184351,29.424,526.632,-0.875,15.754,-0.364,0.278066,15.886,11.469,526.473,15.938,35
52,1045,522,3.562,0,488.432,0.081,0.000,33.568,1.000,0.000,3,526.542,-5.568,17.471,-0.505,0.184351,29.424,526.425,-5.755,17.320,-0.687,0.231104,17.791,13.680,526.863,14.674,35
53,1065,523,3.438,0,492.548,0.135,2.699,30.452,1.000,0.000,3,525.845,-3.488,17.121,-0.455,0.184351,29.424,525.561,-3.371,16.925,-0.627,0.240288,17.319,13.157,526.036,15.938,35
54,1085,521,3.516,0,492.548,0.216,1.799,28.452,1.000,0.000,3,524.930,-4.818,17.975,-0.713,0.184351,29.424,524.506,-4.534,17.595,-0.865,0.226860,18.344,14.182,524.957,15.938,35
55,1105,522,3.609,0,492.548,0.378,5.397,29.452,1.000,0.000,3,524.302,-2.822,18.143,-0.768,0.184351,29.424,523.850,-2.398,17.667,-0.895,0.228370,18.467,14.250,524.239,15.938,35
56,1125,523,3.516,0,487.917,0.648,12.143,35.083,1.000,0.000,3,523.864,-1.059,17.548,-0.951,0.184351,29.424,523.465,-0.607,17.065,-1.051,0.234140,18.170,13.916,523.780,15.938,35
57,1145,521,3.609,0,487.917,0.944,12.593,33.083,1.000,0.000,3,523.182,-2.675,16.912,-0.841,0.184351,29.424,522.712,-2.276,16.345,-0.915,0.247832,17.182,12.924,523.043,16.607,35
58,1167,525,3.578,0,486.202,1.322,19.789,38.798,1.000,0.000,3,523.633,1.675,18.306,-0.511,0.184351,29.424,523.582,1.843,18.059,-0.550,0.230483,18.361,14.129,523.740,18.026,35
59,1187,523,3.633,0,486.202,1.808,24.287,36.798,1.000,0.000,3,523.121,-0.148,17.321,-0.276,0.184351,29.424,523.072,-0.096,17.084,-0.312,0.247746,17.181,12.925,523.194,14.674,35
60,1207,524,3.602,0,486.202,2.375,28.334,37.798,1.000,0.000,3,522.820,1.446,16.723,-0.006,0.184351,29.424,522.886,1.495,16.504,-0.038,0.254590,16.505,12.303,522.959,14.078,35
61,1225,523,3.594,0,494.263,2.995,30.583,28.737,1.000,0.000,3,522.479,0.638,16.662,0.086,0.184351,29.424,522.571,0.573,16.447,0.050,0.251202,16.450,12.318,522.608,15.938,35
62,1245,525,3.789,0,494.263,3.697,35.081,30.737,1.000,0.000,3,522.372,3.222,13.960,-0.153,0.184351,29.424,522.805,3.130,13.663,-0.196,0.298821,13.701,9.607,522.582,15.938,35
63,1265,528,3.555,0,482.258,4.506,37.779,45.742,1.000,0.000,3,522.793,6.384,14.991,-0.060,0.184351,29.424,523.627,5.951,14.591,-0.107,0.265071,14.603,10.732,524.212,7.110,35
64,1285,516,3.641,0,482.258,5.451,46.774,33.742,1.000,0.000,3,520.969,-6.091,15.389,-0.599,0.184351,29.424,521.277,-6.925,15.724,-0.658,0.237951,16.158,12.313,520.918,7.110,35
65,1305,527,3.750,0,482.258,6.476,48.573,44.742,1.000,0.000,3,521.288,7.003,15.519,-0.591,0.184351,29.424,521.895,6.694,16.165,-0.627,0.237341,16.558,12.628,522.053,8.110,35
66,1325,520,3.688,0,492.205,7.637,55.319,27.795,1.000,0.000,3,520.148,-0.182,14.746,-0.378,0.184351,29.424,520.581,-0.788,15.035,-0.403,0.263020,15.197,11.200,520.801,18.778,35
67,1345,512,3.555,0,492.205,8.878,57.568,19.795,1.000,0.000,3,517.942,-7.285,16.590,-0.565,0.184351,29.424,517.965,-7.717,17.029,-0.588,0.227098,17.375,13.429,517.511,8.844,35
68,1365,511,3.727,0,474.026,10.200,63.415,36.974,1.000,0.000,3,515.628,-5.673,16.952,-0.603,0.184351,29.424,515.393,-5.697,17.319,-0.619,0.228773,17.702,13.652,515.408,19.560,35
73,1465,498,3.992,0,461.849,18.134,86.352,36.151,1.000,0.000,3,504.621,-8.117,18.483,-0.617,0.184351,29.424,504.359,-8.076,18.904,-0.588,0.212583,19.250,15.158,504.663,14.078,35
74,1485,497,4.047,0,461.849,19.996,91.749,35.151,1.000,0.000,3,501.719,-5.786,19.753,-0.854,0.184351,29.424,501.401,-5.524,20.062,-0.834,0.203410,20.757,16.535,501.613,15.938,35
75,1505,497,4.039,0,461.849,21.912,97.146,35.151,1.000,0.000,3,499.661,-3.262,19.877,-0.883,0.184351,29.424,499.330,-2.944,20.180,-0.867,0.208461,20.931,16.568,499.483,15.938,35
76,1525,498,3.977,0,455.847,23.909,97.146,42.153,1.000,0.000,3,497.770,0.282,18.645,-1.076,0.184351,29.424,497.524,0.613,18.748,-1.067,0.223957,19.887,15.433,497.646,14.674,35
77,1545,497,4.047,0,455.847,25.960,101.194,41.153,1.000,0.000,3,495.977,1.254,18.537,-1.097,0.184351,29.424,495.837,1.500,18.654,-1.084,0.224733,19.829,15.373,495.892,18.026,35
78,1565,486,4.062,0,461.678,28.118,104.342,24.322,1.000,0.000,3,492.861,-8.412,20.997,-1.510,0.184351,29.424,492.687,-8.272,21.022,-1.493,0.191602,23.251,18.796,492.655,18.026,35
79,1587,490,4.305,0,461.678,30.304,109.739,28.322,1.000,0.000,3,489.125,1.073,20.688,-1.596,0.184351,29.424,489.024,1.223,20.772,-1.562,0.201922,23.211,18.524,489.003,18.026,35
80,1607,484,4.273,0,461.678,32.544,111.988,22.322,1.000,0.000,3,486.353,-2.885,19.517,-1.901,0.184351,29.424,486.213,-2.785,19.659,-1.857,0.205137,23.109,18.368,486.228,19.560,35
81,1627,487,4.320,0,445.385,34.811,113.337,41.615,1.000,0.000,3,484.624,2.914,17.214,-2.075,0.184351,29.424,484.614,3.053,17.796,-2.002,0.218671,21.805,17.037,484.503,22.095,35
82,1645,480,4.320,0,445.385,37.104,115.136,34.615,1.000,0.000,3,482.362,-2.896,16.416,-1.915,0.184351,29.424,482.199,-2.887,16.582,-1.800,0.238374,19.823,15.098,482.269,22.095,35
83,1665,474,4.508,0,433.209,39.479,117.385,40.791,1.000,0.000,3,478.906,-6.015,12.856,-2.566,0.184351,29.424,478.457,-5.851,13.401,-2.428,0.238353,19.295,14.696,478.823,22.095,35
84,1685,472,4.531,0,433.209,41.881,118.734,38.791,1.000,0.000,3,475.696,-4.531,12.718,-2.783,0.184351,29.424,475.167,-4.082,13.377,-2.592,0.224055,20.097,15.594,475.035,10.950,35
85,1705,468,4.680,0,433.209,44.336,122.332,34.791,1.000,0.000,3,472.780,-5.861,12.173,-2.712,0.184351,29.424,472.040,-5.332,12.425,-2.473,0.242383,18.541,14.047,471.690,10.950,35
86,1725,466,4.484,0,433.209,46.819,124.131,32.791,1.000,0.000,3,469.506,-4.298,11.856,-2.643,0.184351,29.424,468.664,-3.557,11.952,-2.366,0.250968,17.551,13.146,468.322,10.950,35
87,1745,461,4.641,0,433.209,49.356,124.131,27.791,1.000,0.000,3,465.913,-6.023,12.290,-2.732,0.184351,29.424,464.950,-5.182,12.209,-2.424,0.237705,18.086,13.787,464.456,10.058,35
90,1807,459,4.984,0,421.375,57.127,131.327,37.625,1.000,0.000,3,455.106,4.774,14.902,-3.135,0.184351,29.424,454.555,5.537,15.010,-2.745,0.197278,22.547,18.099,454.011,10.950,35
91,1827,445,4.883,0,421.547,59.772,132.227,23.453,1.000,0.000,3,451.086,-7.461,14.595,-3.102,0.184351,29.424,450.454,-6.911,14.453,-2.687,0.210879,21.674,17.103,450.073,14.674,35
92,1847,446,5.070,0,421.547,62.443,133.576,24.453,1.000,0.000,3,447.969,-2.414,14.230,-2.934,0.184351,29.424,447.378,-1.782,14.056,-2.500,0.226858,20.307,15.700,447.040,11.422,35
93,1865,445,4.992,0,409.714,65.115,134.925,35.286,1.000,0.000,3,445.771,-0.945,14.409,-2.818,0.184351,29.424,445.273,-0.354,14.260,-2.371,0.229463,19.880,15.318,445.012,12.423,35
94,1885,438,5.180,0,409.714,67.813,133.576,28.286,1.000,0.000,3,442.160,-5.100,14.117,-3.087,0.184351,29.424,441.608,-4.601,13.996,-2.631,0.215824,20.919,16.404,441.215,11.422,35
95,1905,442,5.352,0,409.714,70.485,133.126,32.286,1.000,0.000,3,440.501,1.837,14.386,-3.058,0.184351,29.424,440.125,2.389,14.401,-2.587,0.215268,21.092,16.552,439.957,10.950,35
96,1925,438,5.234,0,398.395,73.129,132.227,39.605,1.000,0.000,3,437.883,0.143,13.282,-2.630,0.184351,29.424,437.615,0.519,13.074,-2.147,0.258031,17.684,13.121,437.477,12.423,35
97,1945,432,5.344,0,398.395,75.774,133.576,33.605,1.000,0.000,3,434.620,-3.212,13.097,-2.756,0.184351,29.424,434.230,-2.943,12.960,-2.268,0.242256,18.103,13.718,434.011,10.058,35
98,1965,424,5.359,0,391.191,78.445,134.925,32.809,1.000,0.000,3,431.011,-8.596,13.836,-3.239,0.184351,29.424,430.548,-8.206,13.891,-2.739,0.202057,21.396,17.073,429.910,10.950,35
99,1985,433,5.414,0,391.191,81.090,132.227,41.809,1.000,0.000,3,429.221,4.633,16.787,-2.863,0.184351,29.424,428.920,5.096,16.806,-2.345,0.199475,22.307,17.857,428.852,10.058,35
100,2007,425,5.484,0,391.191,83.707,131.327,33.809,1.000,0.000,3,424.911,0.109,16.462,-2.789,0.184351,29.424,424.752,0.315,16.496,-2.253,0.213944,21.573,16.957,424.592,22.095,35
101,2027,422,5.773,0,384.331,86.379,133.576,37.669,1.000,0.000,3,422.195,-0.239,16.183,-2.500,0.184351,29.424,422.062,-0.081,16.002,-1.965,0.233013,19.861,15.233,421.934,22.095,35
102,2047,422,5.695,0,384.331,88.997,130.877,37.669,1.000,0.000,3,420.024,2.422,17.068,-2.152,0.184351,29.424,420.045,2.555,16.689,-1.633,0.235063,19.355,14.805,419.794,22.095,35
103,2065,415,5.766,0,377.300,91.641,133.126,37.700,1.000,0.000,3,417.469,-3.027,16.398,-2.011,0.184351,29.424,417.306,-3.048,16.092,-1.519,0.243517,18.398,13.918,417.252,20.373,35
104,2085,419,5.938,0,377.300,94.313,132.227,41.700,1.000,0.000,3,415.594,4.175,17.870,-1.587,0.184351,29.424,415.679,4.339,17.443,-1.124,0.234638,18.706,14.317,415.498,19.560,36
105,2105,414,6.039,0,377.300,96.957,133.576,36.700,1.000,0.000,3,413.122,1.077,17.115,-1.232,0.184351,29.424,413.256,0.992,16.748,-0.815,0.250351,17.413,13.053,413.056,20.373,36
107,2145,404,6.086,0,381.930,102.327,133.576,22.070,1.000,0.000,3,407.613,-4.430,15.388,-1.129,0.184351,29.424,407.321,-4.524,15.187,-0.805,0.265872,15.836,11.626,407.413,17.303,36
108,2165,398,6.336,0,370.097,104.999,133.576,27.903,1.000,0.000,3,403.662,-6.942,14.985,-1.096,0.184351,29.424,402.918,-6.649,15.077,-0.796,0.260396,15.710,11.619,402.095,7.430,36
109,2185,400,6.305,0,370.097,107.697,134.925,29.903,1.000,0.000,3,401.336,-1.638,13.174,-1.417,0.184351,29.424,400.641,-0.894,12.968,-1.118,0.283148,14.217,10.192,400.047,7.764,36
110,2207,389,6.398,0,370.097,110.396,134.925,18.903,1.000,0.000,3,394.814,-7.128,13.003,-1.411,0.184351,29.424,393.641,-6.291,12.640,-1.095,0.262281,13.838,10.208,392.943,7.110,36
111,2227,389,6.547,0,363.237,113.094,134.925,25.763,1.000,0.000,3,391.541,-3.115,13.125,-1.520,0.184351,29.424,390.433,-1.942,12.642,-1.174,0.262299,14.020,10.343,389.887,8.470,36
112,2247,388,6.703,0,363.237,115.820,136.274,24.763,1.000,0.000,3,388.665,-0.815,12.464,-1.306,0.184351,29.424,387.791,0.293,12.102,-0.929,0.286357,12.966,9.253,387.375,10.058,36
113,2265,383,6.797,0,360.664,118.518,134.925,22.336,1.000,0.000,3,385.970,-3.641,12.167,-1.579,0.184351,29.424,384.994,-2.767,11.654,-1.187,0.279379,13.064,9.414,384.612,7.764,36
114,2285,384,6.836,0,360.664,121.244,136.274,23.336,1.000,0.000,3,383.384,0.756,12.291,-1.549,0.184351,29.424,382.745,1.731,11.931,-1.126,0.275004,13.200,9.570,382.497,8.470,36
115,2305,382,6.969,0,360.664,123.969,136.274,21.336,1.000,0.000,3,380.906,1.342,12.518,-1.321,0.184351,29.424,380.574,1.981,12.188,-0.880,0.280165,12.963,9.331,380.340,10.058,36
116,2325,381,7.078,0,344.887,126.695,134.925,36.113,1.000,0.000,3,379.272,2.118,10.177,-0.785,0.184351,29.424,379.445,2.450,9.775,-0.347,0.365238,9.896,6.281,379.213,7.110,36
117,2345,375,7.086,0,344.887,129.420,137.624,30.113,1.000,0.000,3,376.240,-1.520,8.641,-1.093,0.184351,29.424,376.055,-1.693,8.268,-0.687,0.376897,8.740,5.446,376.044,8.470,36
118,2365,377,7.195,0,342.142,132.173,136.274,34.858,1.000,0.000,3,374.157,3.486,9.368,-0.989,0.184351,29.424,374.538,3.671,8.924,-0.588,0.329300,9.270,6.217,374.478,7.430,36
119,2385,372,7.273,0,342.142,134.898,136.724,29.858,1.000,0.000,3,372.086,-0.106,9.347,-0.999,0.184351,29.424,372.327,-0.487,8.882,-0.628,0.328491,9.277,6.230,372.306,8.470,36
120,2405,363,7.469,0,342.142,137.624,136.274,20.858,1.000,0.000,3,368.188,-6.361,10.662,-1.306,0.184351,29.424,367.846,-6.602,10.545,-0.954,0.265925,11.456,8.409,367.578,7.764,36
121,2427,357,7.586,0,339.398,140.349,134.925,17.602,1.000,0.000,3,362.315,-6.516,11.279,-1.573,0.184351,29.424,361.689,-6.332,11.268,-1.201,0.259520,12.711,9.412,361.467,8.844,36
122,2447,363,7.836,0,339.398,143.074,136.274,23.602,1.000,0.000,3,360.218,3.411,10.868,-1.611,0.184351,29.424,360.068,4.037,11.105,-1.216,0.273566,12.584,9.141,359.968,8.470,36
123,2465,360,7.898,0,323.620,145.827,136.724,36.380,1.000,0.000,3,358.505,1.833,11.098,-1.573,0.184351,29.424,358.562,1.983,11.371,-1.167,0.274972,12.732,9.231,358.501,8.844,36
126,2525,351,8.273,0,315.732,154.084,138.523,35.268,1.000,0.000,3,349.724,1.564,10.185,-1.323,0.184351,29.424,349.558,2.126,10.491,-0.882,0.321753,11.268,7.643,349.402,8.470,36
127,2545,343,8.414,0,315.732,156.864,138.973,27.268,1.000,0.000,3,346.218,-3.945,10.510,-1.439,0.184351,29.424,345.684,-3.778,10.889,-1.026,0.289652,11.942,8.483,345.467,7.430,36
128,2565,343,8.633,0,307.842,159.643,138.973,35.158,1.000,0.000,3,343.358,-0.438,10.476,-1.329,0.184351,29.424,342.933,0.096,10.900,-0.924,0.294126,11.754,8.297,342.774,8.844,36
129,2585,340,8.867,0,307.842,162.450,138.523,32.158,1.000,0.000,3,341.044,-1.280,8.710,-1.036,0.184351,29.424,340.555,-0.855,9.386,-0.652,0.350625,9.812,6.372,340.476,7.430,36
130,2605,337,8.773,0,307.842,165.256,140.322,29.158,1.000,0.000,3,338.009,-1.237,8.487,-0.942,0.184351,29.424,337.498,-0.749,9.300,-0.593,0.335088,9.651,6.417,337.461,7.430,36
131,2627,332,9.102,0,305.270,168.036,138.523,26.730,1.000,0.000,3,332.586,-0.719,8.198,-0.866,0.184351,29.424,332.046,-0.069,9.097,-0.557,0.333417,9.407,6.271,332.047,7.430,36
132,2647,328,9.266,0,305.270,170.815,138.973,22.730,1.000,0.000,3,329.474,-1.807,8.094,-0.994,0.184351,29.424,328.847,-1.267,8.838,-0.707,0.331000,9.338,6.247,328.891,7.764,36
133,2667,324,9.500,0,297.210,173.595,138.973,26.790,1.000,0.000,3,326.198,-2.694,7.925,-1.196,0.184351,29.424,325.390,-2.068,8.529,-0.909,0.327911,9.355,6.288,325.461,7.430,36
134,2685,321,9.672,0,297.210,176.347,136.724,23.790,1.000,0.000,3,323.567,-3.147,7.497,-1.459,0.184351,29.424,322.571,-2.339,8.009,-1.149,0.328205,9.329,6.267,322.648,7.110,36
135,2705,318,9.664,0,297.210,179.099,138.973,20.790,1.000,0.000,3,320.273,-2.787,7.581,-1.522,0.184351,29.424,319.206,-1.792,8.015,-1.154,0.327073,9.346,6.289,319.351,8.470,36
136,2725,320,10.031,0,294.637,181.825,136.274,25.363,1.000,0.000,3,318.000,2.452,7.114,-1.574,0.184351,29.424,317.638,3.520,7.943,-1.161,0.329004,9.292,6.235,317.468,10.058,36
137,2745,314,10.000,0,294.637,184.577,136.724,19.363,1.000,0.000,3,315.590,-1.949,7.005,-1.666,0.184351,29.424,315.072,-1.587,7.927,-1.216,0.324396,9.406,6.355,315.002,8.470,36
138,2765,312,10.336,0,279.716,187.276,136.274,32.284,1.000,0.000,3,312.705,-0.864,5.860,-1.391,0.184351,29.424,312.200,-0.347,6.417,-0.904,0.423263,7.233,4.172,312.198,8.844,36
139,2785,302,10.477,0,279.716,189.974,134.925,22.284,1.000,0.000,3,309.081,-8.681,8.112,-1.853,0.184351,29.424,308.030,-8.176,8.691,-1.358,0.262534,10.534,7.769,307.635,7.764,36
140,2805,305,10.555,0,279.716,192.673,134.925,25.284,1.000,0.000,3,306.127,-1.382,6.970,-1.597,0.184351,29.424,305.213,-0.331,7.416,-1.058,0.356129,8.535,5.495,304.955,8.470,36
