seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
22,445,535,3.773,0,484.316,0.000,0.000,50.684,1.000,0.000,3,526.419,10.520,19.617,-1.011,0.184367,29.425,526.926,10.529,19.706,-1.009,0.233158,20.724,15.892,526.749,22.095,35
23,465,526,3.641,0,484.316,0.000,0.000,41.684,1.000,0.000,3,526.342,-0.419,18.043,-0.708,0.184361,29.425,526.692,-0.926,18.129,-0.731,0.252124,18.663,13.958,526.600,18.026,35
24,485,521,3.633,0,484.316,0.000,0.000,36.684,1.000,0.000,3,525.357,-5.342,18.628,-1.073,0.184358,29.425,525.412,-5.692,18.850,-1.114,0.224932,20.091,15.572,525.265,14.674,35
25,505,522,3.789,0,484.316,0.000,0.000,37.684,1.000,0.000,3,524.738,-3.357,18.316,-1.018,0.184356,29.425,524.631,-3.412,18.555,-1.062,0.228754,19.683,15.181,524.613,18.026,35
26,525,527,3.688,0,488.089,0.000,0.000,38.911,1.000,0.000,3,525.155,2.262,18.549,-0.977,0.184354,29.425,525.165,2.369,18.828,-1.016,0.225214,19.859,15.387,525.067,19.560,35
29,587,532,3.773,0,484.145,0.000,0.000,47.855,1.000,0.000,3,525.685,7.742,15.557,-0.000,0.184352,29.424,525.918,8.083,16.133,-0.009,0.247569,16.133,12.139,526.320,7.764,35
30,607,531,3.695,0,484.145,0.000,0.000,46.855,1.000,0.000,3,526.665,5.315,16.704,0.350,0.184352,29.424,527.096,5.082,17.173,0.329,0.231765,17.281,13.276,527.049,18.778,35
31,627,522,3.609,0,484.145,0.000,0.000,37.855,1.000,0.000,3,525.805,-4.665,17.785,0.185,0.184351,29.424,525.972,-5.096,18.464,0.143,0.220555,18.485,14.408,525.983,14.674,35
32,645,525,3.711,0,484.145,0.000,0.000,40.855,1.000,0.000,3,525.657,-0.805,17.803,0.101,0.184351,29.424,525.752,-0.972,18.491,0.051,0.225902,18.494,14.316,525.782,15.938,35
33,665,529,3.734,0,484.145,0.000,0.000,44.855,1.000,0.000,3,526.273,3.343,18.289,0.283,0.184351,29.424,526.475,3.248,18.965,0.227,0.222643,19.017,14.783,526.439,16.607,35
34,685,527,3.695,0,484.145,0.000,0.000,42.855,1.000,0.000,3,526.407,0.727,17.218,0.531,0.184351,29.424,526.600,0.525,17.919,0.465,0.236627,18.135,13.844,526.560,15.938,35
35,705,514,3.750,0,484.145,0.000,0.000,29.855,1.000,0.000,3,524.120,-12.407,24.495,-0.267,0.184351,29.424,524.482,-12.600,25.326,-0.342,0.168058,25.443,21.167,523.910,16.607,35
36,725,520,3.641,0,484.145,0.000,0.000,35.855,1.000,0.000,3,523.360,-4.120,24.832,-0.318,0.184351,29.424,523.695,-4.482,25.796,-0.411,0.175515,25.965,21.408,523.128,18.026,35
37,745,519,3.672,0,484.145,0.000,0.000,34.855,1.000,0.000,3,522.556,-4.360,24.779,-0.709,0.184351,29.424,522.851,-4.695,25.795,-0.819,0.179753,26.466,21.709,522.203,15.938,35
38,765,517,3.672,0,484.316,0.000,0.000,32.684,1.000,0.000,3,521.532,-5.556,24.958,-0.729,0.184351,29.424,521.780,-5.851,26.059,-0.847,0.183077,26.777,21.875,521.043,15.938,35
39,785,515,3.758,0,484.316,0.000,0.000,30.684,1.000,0.000,3,520.328,-6.532,26.394,-1.094,0.184351,29.424,520.612,-6.780,27.524,-1.230,0.172358,29.037,24.032,519.700,15.938,35
40,807,520,3.672,0,484.316,0.000,0.000,35.684,1.000,0.000,3,520.669,-0.820,19.996,-1.560,0.184351,29.424,520.804,-1.031,20.839,-1.723,0.220077,23.808,18.569,520.071,24.943,35
41,827,521,3.680,0,484.145,0.000,0.000,36.855,1.000,0.000,3,520.730,0.331,20.108,-1.522,0.184351,29.424,520.846,0.196,20.989,-1.667,0.214013,23.767,18.681,520.247,22.095,35
42,847,520,3.703,0,484.145,0.000,0.000,35.855,1.000,0.000,3,520.596,-0.730,19.357,-1.291,0.184351,29.424,520.655,-0.846,20.153,-1.425,0.225305,22.183,17.185,520.188,16.607,35
43,865,523,3.703,0,484.316,0.000,0.000,38.684,1.000,0.000,3,521.039,2.404,19.743,-1.003,0.184351,29.424,521.177,2.345,20.584,-1.137,0.222706,21.876,17.004,520.795,18.026,35
44,885,524,3.648,0,484.316,0.027,0.000,39.684,1.000,0.000,3,521.585,2.961,19.995,-0.968,0.184351,29.424,521.792,2.823,20.752,-1.114,0.217648,21.994,17.207,521.478,18.026,35
46,925,521,3.758,0,484.145,0.054,0.000,36.855,1.000,0.000,3,521.371,-0.455,20.012,-0.914,0.184351,29.424,521.471,-0.600,20.767,-1.082,0.215132,21.938,17.218,521.278,16.607,35
47,945,524,3.711,0,484.145,0.054,1.349,39.855,1.000,0.000,3,521.834,2.656,20.404,-0.643,0.184351,29.424,521.992,2.556,21.245,-0.824,0.214578,21.923,17.219,521.824,18.026,35
48,965,523,3.688,0,484.145,0.054,0.000,38.855,1.000,0.000,3,522.049,1.166,16.944,-0.972,0.184351,29.424,522.245,1.008,17.321,-1.177,0.250966,18.707,14.012,522.070,18.026,35
49,985,518,3.602,0,484.145,0.054,0.000,33.855,1.000,0.000,3,521.302,-4.049,15.222,-1.440,0.184351,29.424,521.198,-4.245,15.615,-1.644,0.246584,18.316,13.800,521.162,16.607,35
50,1007,524,3.859,0,484.145,0.054,0.000,39.855,1.000,0.000,3,522.656,1.647,17.295,-0.799,0.184351,29.424,522.898,1.436,17.800,-0.978,0.232781,18.757,14.391,523.339,18.026,35
51,1027,524,3.680,0,484.316,0.054,0.000,39.684,1.000,0.000,3,522.904,1.344,16.657,-0.899,0.184351,29.424,523.160,1.102,17.111,-1.086,0.237825,18.290,13.940,523.480,15.938,35
52,1047,516,3.633,0,484.316,0.054,0.000,31.684,1.000,0.000,3,521.631,-6.904,18.182,-1.281,0.184351,29.424,521.678,-7.160,18.679,-1.470,0.207071,20.840,16.525,522.012,18.026,35
53,1065,525,3.750,0,484.316,0.054,0.000,40.684,1.000,0.000,3,522.252,3.369,12.451,-0.492,0.184351,29.424,522.770,3.322,13.000,-0.674,0.328646,13.455,9.033,522.613,18.026,35
54,1085,509,3.680,0,484.316,0.054,0.000,24.684,1.000,0.000,3,519.809,-13.252,19.726,-0.948,0.184351,29.424,520.278,-13.770,20.634,-1.138,0.180965,21.930,17.962,518.070,9.233,35
55,1105,528,3.797,0,484.316,0.054,0.000,43.684,1.000,0.000,3,521.319,8.191,22.926,-0.321,0.184351,29.424,521.656,7.722,23.542,-0.517,0.178518,23.809,19.559,519.903,18.026,35
56,1125,518,3.734,0,484.145,0.054,0.000,33.855,1.000,0.000,3,520.707,-3.319,21.993,-0.209,0.184351,29.424,520.935,-3.656,22.600,-0.408,0.197297,22.766,18.274,519.547,18.778,35
57,1145,528,3.766,0,484.145,0.054,0.000,43.855,1.000,0.000,3,522.052,7.293,22.329,0.482,0.184351,29.424,522.352,7.065,22.882,0.285,0.200558,22.963,18.358,521.537,14.674,35
58,1165,521,3.688,0,484.316,0.054,0.000,36.684,1.000,0.000,3,521.858,-1.052,22.173,0.296,0.184351,29.424,522.074,-1.352,22.760,0.098,0.205619,22.769,18.087,521.434,18.778,35
59,1185,534,3.680,0,484.316,0.054,0.000,49.684,1.000,0.000,3,524.096,12.142,28.707,0.944,0.184351,29.424,523.961,11.926,29.272,0.745,0.158213,29.828,25.109,524.159,16.607,35
60,1205,530,3.789,0,484.316,0.054,0.000,45.684,1.000,0.000,3,525.185,5.904,29.840,1.223,0.184351,29.424,524.910,6.039,30.573,1.038,0.157112,31.649,26.677,524.980,28.142,35
61,1227,523,3.805,0,484.145,0.054,0.000,38.855,1.000,0.000,3,524.604,-1.966,30.320,0.982,0.184351,29.424,524.462,-1.760,30.848,0.829,0.169333,31.535,26.195,524.541,28.142,35
62,1247,528,3.867,0,484.145,0.054,0.000,43.855,1.000,0.000,3,525.230,3.396,30.415,1.003,0.184351,29.424,525.068,3.538,31.014,0.865,0.171136,31.763,26.327,525.094,28.142,35
63,1267,522,3.688,0,484.145,0.054,0.000,37.855,1.000,0.000,3,524.634,-3.230,31.171,0.870,0.184351,29.424,524.543,-3.068,31.642,0.750,0.170957,32.204,26.698,524.553,25.969,35
64,1285,530,3.758,0,484.145,0.054,0.000,45.855,1.000,0.000,3,525.624,5.366,32.009,1.161,0.184351,29.424,525.445,5.457,32.567,1.053,0.165236,33.675,28.110,525.420,29.294,35
65,1305,524,3.703,0,484.145,0.054,0.000,39.855,1.000,0.000,3,525.324,-1.624,32.239,0.947,0.184351,29.424,525.201,-1.445,32.725,0.853,0.168743,33.452,27.807,525.166,25.969,35
66,1325,523,3.789,0,484.145,0.054,0.000,38.855,1.000,0.000,3,524.896,-2.324,32.742,0.772,0.184351,29.424,524.829,-2.201,33.165,0.692,0.169194,33.644,27.951,524.804,28.142,35
67,1345,519,3.789,0,484.145,0.054,0.000,34.855,1.000,0.000,3,523.809,-5.896,33.794,0.680,0.184351,29.424,523.859,-5.829,34.066,0.613,0.166347,34.441,28.712,523.858,29.294,35
68,1365,516,3.773,0,484.145,0.054,0.000,31.855,1.000,0.000,3,522.369,-7.809,35.682,0.005,0.184351,29.424,522.593,-7.859,35.842,-0.070,0.161136,35.847,30.070,522.564,29.294,35
69,1385,519,3.750,0,484.145,0.054,0.000,34.855,1.000,0.000,3,521.748,-3.369,36.053,-0.246,0.184351,29.424,522.016,-3.593,36.286,-0.322,0.160637,36.389,30.544,521.953,28.142,35
70,1405,521,3.719,0,484.145,0.054,0.000,36.855,1.000,0.000,3,521.610,-0.748,35.929,-0.351,0.184351,29.424,521.851,-1.016,36.197,-0.427,0.162354,36.380,30.473,521.779,25.969,35
71,1427,523,3.711,0,484.487,0.054,0.000,38.513,1.000,0.000,3,522.827,0.212,35.120,0.156,0.184351,29.424,522.896,0.125,35.150,0.078,0.169441,35.156,29.199,522.924,25.969,35
72,1447,526,3.688,0,484.487,0.054,0.000,41.513,1.000,0.000,3,523.412,3.173,25.912,0.977,0.184351,29.424,523.602,3.104,25.308,0.922,0.227373,26.158,20.210,523.441,28.142,35
73,1467,524,3.773,0,484.316,0.054,0.000,39.684,1.000,0.000,3,523.521,0.588,23.173,0.597,0.184351,29.424,523.698,0.398,22.875,0.556,0.241341,23.184,17.589,523.584,16.607,35
74,1485,522,3.852,0,484.316,0.108,1.799,37.684,1.000,0.000,3,523.218,-1.494,22.617,0.688,0.184351,29.424,523.284,-1.671,22.226,0.655,0.231510,22.655,17.410,523.183,16.607,35
75,1505,528,3.734,0,484.316,0.162,2.699,43.684,1.000,0.000,3,524.056,4.836,21.281,0.565,0.184351,29.424,524.357,4.770,21.005,0.540,0.236215,21.297,16.266,524.291,15.938,35
76,1525,520,3.680,0,492.376,0.243,4.048,27.624,1.000,0.000,3,523.242,-3.975,22.159,0.419,0.184351,29.424,523.340,-4.276,21.964,0.394,0.218915,22.120,17.277,523.353,18.778,35
77,1545,521,3.820,0,492.376,0.378,5.397,28.624,1.000,0.000,3,522.763,-2.161,15.109,-0.296,0.184351,29.424,522.551,-2.259,15.164,-0.315,0.313321,15.263,10.481,522.744,15.938,35
78,1565,525,3.648,0,482.430,0.621,9.445,42.570,1.000,0.000,3,523.021,2.426,13.528,-0.470,0.184351,29.424,523.182,2.638,13.552,-0.485,0.310709,13.787,9.504,523.555,6.802,35
79,1585,517,3.742,0,482.430,0.917,13.493,34.570,1.000,0.000,3,521.691,-5.751,14.845,-0.698,0.184351,29.424,521.404,-5.912,14.953,-0.735,0.255127,15.494,11.541,521.227,7.764,35
80,1605,527,3.789,0,482.430,1.322,16.191,44.570,1.000,0.000,3,522.472,5.552,16.576,-0.322,0.184351,29.424,522.512,5.839,16.917,-0.356,0.231430,17.043,13.099,522.869,7.764,35
81,1625,522,3.758,0,481.915,1.808,20.239,40.085,1.000,0.000,3,522.055,-0.067,15.858,-0.495,0.184351,29.424,522.081,-0.107,16.129,-0.538,0.245551,16.418,12.387,522.390,18.026,35
83,1667,523,3.820,0,480.200,3.103,35.081,42.800,1.000,0.000,3,520.734,2.778,15.940,-0.418,0.184351,29.424,520.967,2.694,16.306,-0.476,0.245358,16.533,12.477,520.944,18.026,35
84,1687,516,3.719,0,480.200,3.886,39.128,35.800,1.000,0.000,3,519.223,-3.952,16.376,-0.499,0.184351,29.424,519.195,-4.185,16.835,-0.576,0.236579,17.167,13.105,519.345,18.026,35
85,1705,519,3.828,0,480.200,4.749,43.176,38.800,1.000,0.000,3,518.654,0.424,14.863,-0.183,0.184351,29.424,518.667,0.453,15.410,-0.261,0.264917,15.478,11.378,518.769,14.674,35
86,1725,520,3.883,0,477.970,5.721,45.875,42.030,1.000,0.000,3,518.154,2.264,12.001,0.320,0.184351,29.424,518.464,2.250,12.584,0.244,0.317495,12.643,8.629,518.636,7.764,35
87,1745,522,3.836,0,477.970,6.800,53.970,44.030,1.000,0.000,3,517.982,4.926,12.209,0.735,0.184351,29.424,518.706,4.615,12.635,0.654,0.286282,13.063,9.323,519.113,7.110,35
88,1765,524,3.969,0,480.200,7.988,55.769,43.800,1.000,0.000,3,518.409,6.854,13.826,1.115,0.184351,29.424,519.380,6.131,13.867,1.012,0.246403,14.891,11.222,519.999,8.110,35
89,1785,515,3.844,0,480.200,9.256,62.066,34.800,1.000,0.000,3,516.768,-2.168,12.791,0.687,0.184351,29.424,517.263,-3.139,13.193,0.547,0.279045,13.493,9.727,517.532,7.110,35
90,1805,511,3.812,0,480.200,10.632,66.563,30.800,1.000,0.000,3,514.891,-4.770,14.207,0.438,0.184351,29.424,514.950,-5.264,14.800,0.278,0.249668,14.877,11.163,514.773,7.110,35
91,1825,518,3.820,0,471.968,12.035,67.463,46.032,1.000,0.000,3,514.363,4.459,14.637,0.503,0.184351,29.424,514.685,4.399,15.246,0.343,0.246498,15.363,11.576,514.907,6.802,35
92,1847,518,3.883,0,471.968,13.493,73.759,46.032,1.000,0.000,3,514.027,4.870,17.134,1.145,0.184351,29.424,514.575,4.377,17.522,0.962,0.217429,18.449,14.437,514.783,18.778,35
93,1867,506,3.969,0,467.852,15.058,78.257,38.148,1.000,0.000,3,511.271,-6.462,19.027,0.580,0.184351,29.424,511.542,-7.010,19.628,0.373,0.209387,19.768,15.629,511.872,16.607,35
94,1887,509,4.016,0,467.852,16.677,80.955,41.148,1.000,0.000,3,509.532,-0.652,18.038,0.746,0.184351,29.424,509.714,-0.923,18.603,0.541,0.226102,18.896,14.624,509.980,14.674,35
95,1905,509,4.047,0,467.852,18.377,86.352,41.148,1.000,0.000,3,508.377,0.764,17.594,0.892,0.184351,29.424,508.553,0.581,18.191,0.683,0.230811,18.658,14.351,508.750,15.938,35
96,1925,503,4.070,0,463.736,20.158,87.701,39.264,1.000,0.000,3,505.955,-3.623,18.404,0.590,0.184351,29.424,505.938,-3.799,18.901,0.361,0.226596,19.031,14.719,506.143,15.938,35
97,1945,495,4.156,0,463.736,21.966,90.400,31.264,1.000,0.000,3,502.461,-9.147,21.105,0.420,0.184351,29.424,502.285,-9.130,21.412,0.200,0.202093,21.452,17.117,502.315,15.938,35
98,1965,494,4.047,0,468.023,23.882,91.749,25.977,1.000,0.000,3,499.779,-7.085,22.205,-0.212,0.184351,29.424,499.517,-6.909,21.943,-0.437,0.201465,22.134,17.674,499.424,15.938,35
99,1985,494,4.047,0,468.023,25.825,97.146,25.977,1.000,0.000,3,497.129,-3.836,22.825,-0.400,0.184351,29.424,496.858,-3.574,22.399,-0.610,0.200283,22.772,18.211,496.789,18.026,35
100,2005,495,4.188,0,468.023,27.795,98.495,26.977,1.000,0.000,3,495.129,-0.159,21.946,-0.184,0.184351,29.424,494.912,0.112,21.610,-0.379,0.213638,21.753,17.106,494.859,15.938,35
103,2067,483,4.289,0,451.902,34.109,107.940,31.098,1.000,0.000,3,487.132,-5.066,23.593,-0.528,0.184351,29.424,486.978,-4.979,23.059,-0.696,0.201100,23.543,18.809,486.816,15.938,35
104,2087,500,4.250,0,451.902,36.268,107.940,48.098,1.000,0.000,3,487.744,15.027,34.893,0.110,0.184351,29.424,486.904,15.181,34.811,-0.049,0.137374,34.813,30.031,488.038,15.938,35
105,2107,485,4.266,0,451.902,38.454,109.289,33.098,1.000,0.000,3,485.455,-0.558,33.681,-0.164,0.184351,29.424,484.761,0.281,33.682,-0.266,0.151856,33.752,28.627,485.746,31.736,35
106,2125,487,4.320,0,443.671,40.612,109.739,43.329,1.000,0.000,3,484.397,3.191,31.747,-0.347,0.184351,29.424,483.752,3.885,32.485,-0.378,0.163884,32.628,27.280,484.533,28.142,35
107,2145,484,4.430,0,443.671,42.798,107.940,40.329,1.000,0.000,3,482.563,1.762,31.765,-0.151,0.184351,29.424,481.999,2.407,32.414,-0.101,0.168724,32.425,26.954,482.655,24.943,35
108,2165,476,4.492,0,447.443,44.984,109.739,28.557,1.000,0.000,3,480.011,-4.917,31.834,-0.158,0.184351,29.424,479.598,-4.353,31.983,-0.055,0.173441,31.986,26.439,480.159,25.969,35
109,2185,480,4.609,0,447.443,47.143,109.289,32.557,1.000,0.000,3,478.226,2.175,31.028,-0.272,0.184351,29.424,477.873,2.588,31.332,-0.146,0.178147,31.354,25.768,478.323,25.969,35
110,2205,482,4.492,0,447.443,49.302,106.591,34.557,1.000,0.000,3,477.183,5.906,30.240,-0.330,0.184351,29.424,476.869,6.258,31.008,-0.170,0.180122,31.037,25.447,477.202,25.969,35
111,2225,480,4.539,0,437.325,51.433,107.940,42.675,1.000,0.000,3,476.381,4.436,30.023,-0.352,0.184351,29.424,476.100,4.750,31.185,-0.152,0.178916,31.208,25.624,476.358,25.969,35
112,2245,475,4.539,0,437.325,53.592,106.591,37.675,1.000,0.000,3,474.388,0.750,28.087,0.009,0.184351,29.424,474.168,1.032,28.741,0.251,0.193880,28.804,23.220,474.362,25.969,35
113,2267,466,4.641,0,431.151,55.724,106.141,34.849,1.000,0.000,3,470.951,-6.070,32.890,0.088,0.184351,29.424,470.836,-5.793,33.473,0.378,0.165238,33.615,28.061,470.914,28.142,35
114,2287,474,4.766,0,431.151,57.883,107.940,42.849,1.000,0.000,3,469.752,5.208,33.317,0.530,0.184351,29.424,469.551,5.323,33.616,0.834,0.164285,34.311,28.674,469.700,25.969,35
115,2307,463,4.773,0,431.151,60.042,107.940,31.849,1.000,0.000,3,466.746,-4.593,29.895,0.758,0.184351,29.424,466.586,-4.393,29.961,1.071,0.183580,31.107,25.397,466.804,29.294,35
116,2325,470,4.789,0,421.547,62.173,106.141,48.453,1.000,0.000,3,466.048,4.846,27.300,1.354,0.184351,29.424,465.940,5.006,27.197,1.666,0.188909,29.974,24.311,465.998,29.294,35
117,2345,464,4.781,0,421.547,64.332,107.940,42.453,1.000,0.000,3,463.909,0.111,25.991,1.551,0.184351,29.424,463.823,0.219,25.893,1.856,0.190632,29.337,23.745,463.867,28.142,35
118,2365,456,4.984,0,424.291,66.518,109.289,31.709,1.000,0.000,3,460.668,-5.724,28.414,1.273,0.184351,29.424,460.630,-5.637,28.465,1.568,0.178704,30.926,25.399,460.419,20.373,35
119,2385,448,4.961,0,424.291,68.704,109.739,23.709,1.000,0.000,3,456.990,-11.022,34.456,0.453,0.184351,29.424,457.264,-10.983,34.843,0.739,0.156511,35.390,29.851,457.332,35.773,35
120,2405,456,5.031,0,424.291,70.917,109.289,31.709,1.000,0.000,3,455.025,1.195,33.145,0.741,0.184351,29.424,455.230,0.921,33.395,1.011,0.164804,34.417,28.745,455.273,33.030,35
121,2425,452,5.078,0,414.516,73.075,109.289,37.484,1.000,0.000,3,452.684,-0.839,33.259,0.680,0.184351,29.424,452.871,-1.045,33.588,0.933,0.166498,34.458,28.721,452.905,29.294,35
122,2445,448,5.047,0,414.516,75.288,109.739,33.484,1.000,0.000,3,450.478,-3.038,32.290,0.781,0.184351,29.424,450.672,-3.225,32.697,1.021,0.171376,33.739,27.957,450.710,29.294,35
123,2467,449,5.180,0,416.917,77.528,111.538,32.083,1.000,0.000,3,446.545,3.010,22.578,0.045,0.184351,29.424,446.615,3.092,23.235,0.229,0.228492,23.288,17.967,446.985,15.938,35
124,2487,453,5.070,0,416.917,79.714,109.289,36.083,1.000,0.000,3,445.952,8.641,25.703,0.317,0.184351,29.424,446.099,8.571,25.992,0.464,0.194808,26.207,21.101,446.982,14.674,35
125,2507,446,5.266,0,416.917,81.926,110.639,29.083,1.000,0.000,3,444.156,2.260,25.787,0.342,0.184351,29.424,444.299,2.114,25.939,0.449,0.195510,26.140,21.030,445.033,18.026,35
126,2525,443,5.273,0,403.025,84.085,109.739,39.975,1.000,0.000,3,442.600,0.490,24.332,0.612,0.184351,29.424,442.723,0.347,24.731,0.684,0.202846,25.199,20.087,443.296,15.938,35
127,2545,432,5.336,0,403.025,86.298,107.940,28.975,1.000,0.000,3,438.885,-8.442,28.027,0.082,0.184351,29.424,439.041,-8.565,28.516,0.126,0.177860,28.532,23.457,439.115,16.607,35
128,2565,440,5.328,0,398.223,88.403,107.940,41.777,1.000,0.000,3,437.330,3.273,26.823,-0.050,0.184351,29.424,437.478,3.118,27.058,-0.031,0.191139,27.059,21.887,437.375,29.294,35
129,2585,431,5.508,0,398.223,90.535,106.141,32.777,1.000,0.000,3,434.865,-4.738,26.705,-0.509,0.184351,29.424,434.953,-4.886,26.862,-0.513,0.191098,27.125,21.941,435.006,25.969,35
130,2605,434,5.578,0,398.223,92.666,106.591,35.777,1.000,0.000,3,432.966,1.267,26.783,-0.483,0.184351,29.424,433.046,1.179,26.886,-0.505,0.191332,27.141,21.948,433.039,30.492,35
131,2625,438,5.422,0,405.254,94.771,105.242,32.746,1.000,0.000,3,432.177,7.138,26.280,-0.515,0.184351,29.424,432.330,7.058,26.135,-0.552,0.196652,26.439,21.240,432.202,24.943,35
132,2645,434,5.602,0,405.254,96.903,106.141,28.746,1.000,0.000,3,431.215,3.415,25.284,-0.040,0.184351,29.424,431.405,3.263,25.284,-0.099,0.204671,25.294,20.117,431.400,18.026,35
133,2665,422,5.648,0,391.534,98.981,105.242,30.466,1.000,0.000,3,427.799,-7.110,26.026,-0.656,0.184351,29.424,427.893,-7.300,26.009,-0.730,0.192803,26.542,21.424,427.662,18.026,35
134,2687,433,5.773,0,391.534,101.113,106.141,41.466,1.000,0.000,3,425.337,9.394,28.892,-0.334,0.184351,29.424,425.291,9.355,28.901,-0.433,0.175908,29.088,23.972,425.510,17.303,35
