seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
18,365,482,0.820,0,490.490,0.000,0.000,8.490,1.000,0.000,2,473.360,10.594,0.000,0.000,0.184470,29.429,473.360,10.594,0.000,0.000,0.184470,29.429,24.000,476.637,3.714,35
19,385,485,0.766,0,490.490,0.000,0.000,5.490,1.000,0.000,2,475.507,11.640,137.408,0.065,0.184430,29.427,473.820,11.640,137.408,0.065,0.039496,137.412,131.985,479.474,4.948,35
20,405,468,0.867,0,490.490,0.000,0.000,22.490,1.000,0.000,2,474.123,-7.507,99.842,1.090,0.184404,29.426,473.458,-5.820,98.527,1.174,0.062188,99.906,93.693,479.174,99.740,35
21,425,467,0.859,0,490.490,0.000,0.000,23.490,1.000,0.000,2,472.809,-7.123,101.949,0.470,0.184386,29.426,473.020,-6.458,100.249,0.587,0.067862,100.594,93.768,478.532,64.771,35
22,447,486,0.797,0,490.490,0.000,0.000,4.490,1.000,0.000,2,475.872,12.418,102.918,1.166,0.184367,29.425,474.278,12.685,101.297,1.286,0.075928,102.950,95.134,478.937,70.072,35
23,467,485,0.820,0,486.374,0.000,0.000,1.374,1.000,0.000,2,477.554,9.128,102.948,1.922,0.184361,29.425,475.103,10.722,102.394,2.122,0.076927,106.897,98.674,479.320,85.272,35
24,485,453,0.883,0,486.374,0.000,0.000,33.374,1.000,0.000,2,473.028,-24.554,128.359,1.277,0.184358,29.425,473.578,-22.103,121.966,1.600,0.068987,124.526,115.936,477.485,85.272,35
25,505,461,0.844,0,486.374,0.000,0.000,25.374,1.000,0.000,2,470.810,-12.028,134.113,0.287,0.184356,29.425,472.704,-12.578,129.071,0.582,0.069532,129.409,120.411,476.101,75.801,35
26,525,477,0.805,0,486.717,0.000,0.000,9.717,1.000,0.000,2,471.951,6.190,134.780,0.785,0.184354,29.425,473.014,4.296,128.646,0.986,0.072308,129.618,120.245,476.178,78.836,35
28,565,467,0.812,0,486.546,0.000,0.000,19.546,1.000,0.000,2,470.896,-4.776,135.625,0.434,0.184353,29.424,472.417,-5.864,130.493,0.527,0.076237,130.771,120.801,474.989,85.272,35
29,585,470,0.859,0,486.546,0.000,0.000,16.546,1.000,0.000,2,470.730,-0.896,134.572,0.603,0.184352,29.424,472.227,-2.417,129.760,0.620,0.078447,130.145,119.935,474.542,85.272,35
30,605,465,0.727,0,486.546,0.000,0.000,21.546,1.000,0.000,2,469.674,-5.730,136.404,0.241,0.184352,29.424,471.660,-7.227,132.608,0.183,0.078472,132.641,122.232,473.695,88.681,35
31,625,477,0.805,0,486.546,0.000,0.000,9.546,1.000,0.000,2,471.025,7.326,106.876,-0.655,0.184352,29.424,472.213,5.340,101.566,-0.812,0.103613,102.225,91.633,474.041,75.801,35
32,647,479,0.859,0,486.546,0.000,0.000,7.546,1.000,0.000,2,474.596,5.399,97.319,1.538,0.184351,29.424,474.244,5.350,91.249,1.319,0.110927,92.989,82.674,475.725,72.881,35
33,667,481,0.812,0,490.490,0.000,0.000,9.490,1.000,0.000,2,475.777,6.404,87.691,1.054,0.184351,29.424,475.078,6.756,81.611,0.853,0.123524,82.338,72.167,476.321,70.072,35
34,687,452,0.852,0,490.490,0.000,0.000,38.490,1.000,0.000,2,471.394,-23.777,117.022,-0.090,0.184351,29.424,472.978,-23.078,108.863,-0.257,0.091017,108.929,99.015,473.378,64.771,35
35,705,455,0.828,0,490.490,0.000,0.000,35.490,1.000,0.000,2,468.371,-16.394,129.640,-0.824,0.184351,29.424,471.537,-17.978,123.797,-1.070,0.080134,124.941,114.929,471.093,62.270,35
36,725,474,0.805,0,486.374,0.000,0.000,12.374,1.000,0.000,2,469.409,5.629,125.142,-1.072,0.184351,29.424,471.747,2.463,117.454,-1.476,0.085342,119.633,109.423,471.416,70.072,35
37,745,476,0.812,0,486.374,0.000,0.000,10.374,1.000,0.000,2,470.624,6.591,119.936,-1.324,0.184351,29.424,472.134,4.253,110.357,-1.845,0.090877,113.763,103.424,471.962,64.771,35
38,765,472,0.875,0,490.490,0.000,0.000,18.490,1.000,0.000,2,470.878,1.376,118.192,-0.880,0.184351,29.424,472.121,-0.134,109.633,-1.561,0.092789,112.070,101.671,471.967,59.865,35
39,785,481,0.703,0,490.490,0.000,0.000,9.490,1.000,0.000,2,472.744,10.122,121.552,-0.018,0.184351,29.424,472.935,8.879,113.295,-0.794,0.091586,113.926,103.492,473.104,59.865,35
40,805,479,0.766,0,490.490,0.000,0.000,11.490,1.000,0.000,2,473.897,6.256,122.624,0.085,0.184351,29.424,473.487,6.065,114.497,-0.690,0.091137,114.974,104.495,473.700,75.801,35
41,825,478,0.758,0,490.490,0.000,0.000,12.490,1.000,0.000,2,474.654,4.103,115.654,-0.330,0.184351,29.424,473.927,4.513,106.740,-1.099,0.097487,107.947,97.423,474.157,72.881,35
42,845,455,0.828,0,490.490,0.000,0.000,35.490,1.000,0.000,2,471.030,-19.654,127.779,-1.769,0.184351,29.424,472.273,-18.927,113.450,-2.581,0.087398,120.111,109.614,472.031,70.072,35
43,867,464,0.797,0,490.490,0.027,1.799,26.490,1.000,0.000,2,464.445,-0.546,151.946,-1.719,0.184351,29.424,469.458,-5.869,146.556,-2.954,0.070110,155.282,144.395,468.710,112.163,35
44,887,463,0.875,0,490.490,0.054,1.349,27.490,1.000,0.000,2,464.157,-1.418,148.678,-2.100,0.184351,29.424,468.974,-6.431,144.244,-3.490,0.071110,156.427,145.303,468.176,95.910,35
48,965,460,0.773,0,488.432,0.944,17.540,28.432,1.000,0.000,2,461.495,-1.833,157.190,-1.992,0.184351,29.424,466.177,-6.641,154.243,-4.079,0.069818,170.885,158.954,465.073,116.635,35
49,985,457,0.820,0,488.432,1.376,19.789,31.432,1.000,0.000,2,460.424,-4.198,152.760,-2.568,0.184351,29.424,465.261,-8.880,150.453,-4.790,0.069768,173.402,161.304,464.152,116.635,35
50,1005,456,0.742,0,488.432,1.889,24.287,32.432,1.000,0.000,2,459.212,-3.938,138.368,-3.463,0.184351,29.424,464.139,-8.775,134.637,-5.869,0.072475,169.077,156.823,463.106,131.141,35
51,1025,448,0.727,0,486.374,2.537,28.334,38.374,1.000,0.000,2,456.683,-10.646,136.376,-4.266,0.184351,29.424,462.501,-15.572,131.959,-6.915,0.068786,179.771,167.405,461.491,136.364,35
52,1045,466,0.750,0,486.374,3.238,34.181,20.374,1.000,0.000,2,457.982,9.830,140.589,-4.094,0.184351,29.424,462.270,4.012,128.564,-7.052,0.070194,178.293,165.778,461.361,131.141,35
53,1067,472,0.797,0,488.603,4.102,43.176,16.603,1.000,0.000,2,459.538,15.278,125.703,-1.283,0.184351,29.424,461.583,11.425,121.454,-4.604,0.088246,142.646,130.058,460.954,103.722,35
54,1087,469,0.859,0,488.603,5.046,47.224,19.603,1.000,0.000,2,460.512,10.406,130.090,-1.044,0.184351,29.424,461.354,8.361,127.275,-4.309,0.085555,145.839,133.361,460.848,107.861,35
55,1107,439,0.781,0,488.603,6.126,53.970,49.603,1.000,0.000,2,455.666,-20.433,144.144,-2.396,0.184351,29.424,458.699,-21.275,136.373,-5.585,0.074059,167.565,155.155,457.837,107.861,35
56,1125,455,0.820,0,488.432,7.286,55.769,33.432,1.000,0.000,2,454.861,0.171,143.759,-2.456,0.184351,29.424,457.650,-2.863,135.239,-5.721,0.074361,167.974,155.483,456.828,116.635,35
57,1145,468,0.836,0,488.432,8.554,64.764,20.432,1.000,0.000,2,456.227,14.434,150.066,-2.240,0.184351,29.424,457.211,11.646,139.643,-5.583,0.073541,170.813,158.252,456.736,103.722,35
58,1165,467,0.758,0,474.197,9.957,66.113,7.197,1.000,0.000,2,457.134,12.096,156.647,-1.948,0.184351,29.424,456.690,11.111,146.730,-5.331,0.072157,175.147,162.509,456.413,116.635,37
59,1185,469,0.969,0,474.197,11.388,71.960,5.197,1.000,0.000,2,458.441,12.945,165.712,-1.506,0.184351,29.424,456.542,13.389,159.210,-4.887,0.069507,183.092,170.366,456.396,131.141,37
60,1205,450,0.820,0,474.197,12.899,74.209,24.197,1.000,0.000,2,455.675,-6.957,150.328,-0.871,0.184351,29.424,454.667,-5.057,148.874,-4.193,0.077145,166.459,153.617,454.433,103.722,37
61,1225,446,0.891,0,463.908,14.491,78.257,17.908,1.000,0.000,2,452.614,-8.109,92.793,0.475,0.184351,29.424,452.218,-7.102,95.714,-2.735,0.124531,103.194,90.343,452.204,103.722,37
62,1245,446,0.953,0,463.908,16.191,80.955,17.908,1.000,0.000,2,450.405,-5.400,94.408,0.232,0.184351,29.424,450.407,-5.003,95.479,-2.692,0.119258,102.723,90.473,450.239,62.270,37
63,1265,467,0.867,0,461.678,17.945,83.654,5.322,1.000,0.000,2,452.099,18.268,109.569,1.216,0.184351,29.424,450.569,18.266,115.216,-1.457,0.100475,117.339,105.549,451.476,55.325,37
64,1287,443,0.828,0,461.678,19.753,91.749,18.678,1.000,0.000,2,446.446,-4.224,109.124,0.517,0.184351,29.424,446.239,-3.605,109.866,-1.537,0.101607,112.229,100.825,446.924,62.270,37
65,1307,445,0.805,0,461.678,21.615,93.098,16.678,1.000,0.000,2,444.660,0.416,104.565,0.978,0.184351,29.424,444.444,0.623,103.219,-0.862,0.108160,103.962,92.717,445.053,55.325,37
66,1327,432,0.922,0,453.960,23.585,98.495,21.960,1.000,0.000,2,440.720,-10.690,110.781,0.535,0.184351,29.424,441.397,-10.474,106.132,-1.054,0.102835,107.243,96.214,441.667,62.270,37
67,1345,464,0.914,0,453.960,25.636,102.543,10.040,1.000,0.000,2,443.757,24.819,137.040,1.986,0.184351,29.424,441.845,24.141,132.082,0.597,0.082259,132.439,121.545,442.930,67.370,37
68,1365,445,0.930,0,445.557,27.741,103.892,0.557,1.000,0.000,2,442.291,3.321,135.243,2.349,0.184351,29.424,440.210,5.233,128.274,1.298,0.084628,129.958,118.960,441.146,116.635,37
69,1385,426,0.922,0,445.557,29.899,106.591,19.557,1.000,0.000,2,437.549,-14.159,140.395,2.173,0.184351,29.424,437.010,-12.078,122.960,1.472,0.088449,125.127,114.060,437.782,88.681,37
71,1425,419,0.969,0,435.781,34.433,114.686,16.781,1.000,0.000,2,432.434,-16.471,157.165,1.324,0.184351,29.424,432.790,-14.977,139.064,1.230,0.079262,140.578,129.435,433.545,107.861,37
72,1445,426,0.930,0,435.781,36.808,117.385,9.781,1.000,0.000,2,429.333,-4.087,147.956,0.356,0.184351,29.424,430.072,-4.443,134.847,0.437,0.083379,135.038,123.779,430.720,95.910,37
74,1485,406,1.016,0,426.521,41.827,125.480,20.521,1.000,0.000,2,421.581,-19.103,140.046,-0.074,0.184351,29.424,423.988,-19.732,128.376,0.083,0.088379,128.383,117.036,424.205,85.272,37
75,1507,409,1.070,0,426.521,44.417,129.528,17.521,1.000,0.000,2,416.805,-9.568,136.591,-0.885,0.184351,29.424,419.025,-10.994,128.380,-0.629,0.088138,128.775,117.425,419.132,85.272,37
76,1527,408,1.141,0,424.291,47.089,133.576,16.291,1.000,0.000,2,413.002,-6.133,128.713,-1.796,0.184351,29.424,415.602,-8.354,123.526,-1.602,0.090011,126.091,114.742,415.387,67.370,37
77,1547,413,1.000,0,424.291,49.814,136.274,11.291,1.000,0.000,2,410.779,2.723,118.608,-2.307,0.184351,29.424,412.888,0.124,111.998,-2.265,0.096714,117.129,105.801,412.703,67.370,37
78,1565,415,1.062,0,405.598,52.594,138.523,9.402,1.000,0.000,2,409.862,6.299,120.791,-1.645,0.184351,29.424,411.214,4.189,113.478,-1.803,0.096228,116.728,105.495,411.178,64.771,37
79,1585,404,1.062,0,405.598,55.400,140.322,1.598,1.000,0.000,2,406.492,-3.056,118.737,-1.392,0.184351,29.424,407.980,-4.407,112.395,-1.668,0.096822,115.177,104.025,407.770,57.551,37
80,1605,394,1.094,0,405.598,58.288,143.020,11.598,1.000,0.000,2,401.856,-9.632,121.284,-1.603,0.184351,29.424,404.095,-11.120,116.212,-1.974,0.092183,120.108,109.036,403.543,62.270,37
81,1625,384,0.969,0,407.827,61.229,147.518,23.827,1.000,0.000,2,396.760,-15.644,108.520,-3.299,0.184351,29.424,400.227,-17.882,105.116,-3.781,0.092546,119.413,108.362,399.396,70.072,37
83,1665,407,1.117,0,388.962,67.301,151.116,18.038,1.000,0.000,2,392.439,17.852,129.265,-2.169,0.184351,29.424,394.298,13.855,123.035,-3.132,0.083157,132.843,121.796,394.146,62.270,37
84,1685,405,1.148,0,388.962,70.431,154.714,16.038,1.000,0.000,2,392.862,14.881,142.943,-1.446,0.184351,29.424,393.002,13.023,134.994,-2.512,0.078754,141.303,130.175,393.019,88.681,37
85,1707,380,1.234,0,388.962,73.588,158.312,8.962,1.000,0.000,2,384.086,-5.010,108.644,-3.039,0.184351,29.424,385.862,-6.492,99.738,-4.163,0.097148,117.071,105.698,385.707,75.801,37
86,1727,366,1.258,0,374.899,76.799,160.561,8.899,1.000,0.000,2,378.133,-14.875,112.798,-3.949,0.184351,29.424,381.202,-16.650,101.922,-5.257,0.086972,129.563,118.295,380.702,75.801,37
87,1747,365,1.172,0,374.899,80.064,163.259,9.899,1.000,0.000,2,373.049,-9.868,109.291,-3.734,0.184351,29.424,376.819,-12.937,102.543,-5.300,0.086409,130.638,119.350,376.263,88.681,37
89,1785,366,1.156,0,372.841,86.649,165.958,6.841,1.000,0.000,2,366.048,-0.058,92.699,-3.748,0.184351,29.424,369.754,-4.145,86.252,-5.809,0.094430,119.995,108.664,369.184,75.801,37
90,1805,359,1.297,0,372.841,90.022,167.307,13.841,1.000,0.000,2,362.019,-3.702,92.693,-3.729,0.184351,29.424,365.722,-7.407,86.265,-5.957,0.092492,121.751,110.490,365.080,75.801,37
91,1825,345,1.242,0,363.409,93.422,170.905,18.409,1.000,0.000,2,356.791,-14.456,97.005,-4.476,0.184351,29.424,361.685,-18.159,91.288,-6.852,0.081163,138.235,127.015,360.953,95.910,37
92,1845,371,1.227,0,363.409,96.849,168.656,7.591,1.000,0.000,2,356.659,17.582,107.270,-2.641,0.184351,29.424,359.443,12.688,99.456,-5.231,0.089175,126.817,115.508,358.840,92.226,37
93,1865,358,1.359,0,352.947,100.303,172.704,5.053,1.000,0.000,2,354.089,4.795,104.396,-2.799,0.184351,29.424,356.170,2.011,96.237,-5.408,0.090058,125.480,114.180,355.579,121.284,37
94,1885,355,1.320,0,352.947,103.784,172.704,2.053,1.000,0.000,2,352.144,3.502,103.663,-2.146,0.184351,29.424,353.714,1.420,96.622,-4.787,0.094387,119.537,108.254,353.192,88.681,37
95,1905,340,1.352,0,352.947,107.292,174.053,12.947,1.000,0.000,2,347.066,-8.663,104.976,-2.272,0.184351,29.424,349.286,-10.233,97.460,-4.881,0.092493,121.283,110.065,348.660,81.992,37
96,1927,345,1.383,0,342.142,110.800,176.302,2.858,1.000,0.000,2,343.086,2.346,107.964,-2.134,0.184351,29.424,343.896,1.215,101.233,-4.675,0.090760,123.086,111.915,343.581,99.740,37
97,1947,353,1.336,0,342.142,114.335,176.752,10.858,1.000,0.000,2,342.031,13.449,119.381,-1.309,0.184351,29.424,341.445,12.639,115.492,-3.822,0.085758,130.103,118.945,341.434,81.992,37
98,1967,343,1.414,0,331.509,117.951,180.800,11.491,1.000,0.000,2,339.260,4.585,117.149,-0.598,0.184351,29.424,338.291,5.171,116.210,-3.008,0.089420,125.257,114.057,338.280,99.740,37
99,1985,323,1.461,0,331.509,121.567,179.900,8.509,1.000,0.000,2,334.061,-13.561,114.222,-0.494,0.184351,29.424,334.389,-12.592,109.671,-2.743,0.095557,117.197,105.998,334.076,72.881,37
102,2045,310,1.523,0,315.732,132.604,183.498,5.732,1.000,0.000,2,318.860,-10.863,88.723,-3.076,0.184351,29.424,321.249,-12.504,83.963,-5.029,0.100327,109.254,98.293,320.136,57.551,37
103,2065,329,1.586,0,313.159,136.328,186.197,15.841,1.000,0.000,2,317.692,13.864,96.642,-1.747,0.184351,29.424,318.684,11.475,93.024,-3.812,0.100987,107.553,96.691,317.751,75.801,37
104,2085,311,1.586,0,313.159,140.106,186.197,2.159,1.000,0.000,2,313.421,-2.968,96.174,-1.645,0.184351,29.424,314.559,-3.960,92.650,-3.685,0.101333,106.229,95.465,313.746,88.681,37
105,2105,306,1.781,0,313.159,143.857,188.895,7.159,1.000,0.000,2,309.742,-4.587,87.589,-1.130,0.184351,29.424,311.075,-5.725,84.154,-3.139,0.113543,94.006,83.333,310.234,57.551,37
106,2125,303,1.773,0,297.381,147.689,190.244,5.619,1.000,0.000,2,305.395,-2.937,83.815,-0.784,0.184351,29.424,306.754,-4.270,79.230,-2.705,0.120877,86.550,76.088,305.918,51.123,37
107,2147,302,1.789,0,297.381,151.494,190.694,4.619,1.000,0.000,2,298.492,4.300,84.477,-0.516,0.184351,29.424,299.572,2.759,78.321,-2.190,0.119753,83.116,73.162,298.865,53.183,37
108,2167,295,1.883,0,286.062,155.353,192.943,8.938,1.000,0.000,2,294.701,0.367,83.967,-0.312,0.184351,29.424,295.626,-0.713,76.957,-1.855,0.121414,80.398,70.636,295.005,51.123,37
109,2185,296,1.805,0,286.062,159.212,190.694,9.938,1.000,0.000,2,292.607,4.159,74.099,0.619,0.184351,29.424,293.246,3.234,63.817,-0.785,0.148622,64.434,54.857,292.709,47.235,37
110,2205,286,1.953,0,286.062,163.097,194.292,0.062,1.000,0.000,2,288.220,-2.722,59.238,-0.397,0.184351,29.424,288.820,-3.361,54.428,-1.588,0.160723,56.949,47.796,288.432,49.142,37
111,2225,293,1.977,0,274.057,166.983,195.641,18.943,1.000,0.000,2,285.910,8.693,61.983,-0.202,0.184351,29.424,286.078,8.092,58.373,-1.284,0.144648,60.021,51.339,285.942,38.737,37
112,2245,289,2.023,0,274.057,170.869,194.292,14.943,1.000,0.000,2,284.102,6.005,63.207,-0.077,0.184351,29.424,283.962,5.836,60.494,-1.063,0.136736,61.623,53.197,283.819,49.142,37
113,2265,285,2.156,0,262.224,174.782,195.641,22.776,1.000,0.000,2,281.076,4.811,60.262,0.597,0.184351,29.424,280.760,4.951,57.521,-0.304,0.143612,57.613,49.339,280.629,45.401,37
114,2285,267,2.227,0,262.224,178.695,195.641,4.776,1.000,0.000,2,275.290,-10.163,61.178,-0.383,0.184351,29.424,275.517,-9.847,58.515,-1.157,0.135091,59.854,51.768,275.300,43.637,37
115,2305,265,2.312,0,262.224,182.607,194.292,2.776,1.000,0.000,2,271.016,-7.375,63.014,-0.869,0.184351,29.424,271.633,-7.603,60.117,-1.598,0.127547,62.670,54.677,271.246,40.308,37
117,2347,257,2.695,0,250.561,190.406,194.292,6.439,1.000,0.000,2,261.079,-5.001,47.927,-0.875,0.184351,29.424,261.266,-5.059,46.351,-1.697,0.156817,49.233,41.512,261.193,51.123,37
118,2367,255,2.727,0,229.981,194.292,194.292,25.019,1.000,0.000,2,256.789,-2.193,41.090,-0.364,0.184351,29.424,256.948,-2.380,40.002,-1.179,0.181429,41.392,33.883,256.917,35.773,37
121,2425,247,3.055,0,227.066,206.084,195.641,19.934,1.000,0.000,2,244.424,3.158,28.122,-0.718,0.184351,29.424,244.627,3.056,27.725,-1.285,0.223605,29.375,22.806,244.701,33.030,37
122,2445,225,3.180,0,227.066,209.997,195.641,2.066,1.000,0.000,2,237.652,-15.511,38.417,-1.345,0.184351,29.424,238.373,-15.714,37.432,-1.872,0.148999,40.937,34.838,238.544,40.308,37
123,2465,231,3.234,0,207.515,213.910,197.890,23.485,1.000,0.000,2,234.004,-3.683,38.163,-1.300,0.184351,29.424,234.727,-4.404,37.006,-1.806,0.153738,40.268,34.078,234.965,43.637,37
124,2485,224,3.320,0,207.515,217.850,196.991,16.485,1.000,0.000,2,228.947,-6.065,39.140,-1.457,0.184351,29.424,229.771,-6.787,37.927,-1.932,0.149760,41.660,35.421,229.899,35.773,37
125,2505,225,3.578,0,207.515,221.790,195.641,17.485,1.000,0.000,2,225.027,-0.034,38.309,-1.179,0.184351,29.424,225.720,-0.858,36.633,-1.628,0.160497,39.282,32.978,225.840,38.737,37
126,2525,221,3.703,0,200.998,225.676,194.292,20.002,1.000,0.000,2,221.908,-1.113,36.735,-1.449,0.184351,29.424,222.515,-1.806,35.621,-1.856,0.161086,39.065,32.772,222.610,34.375,37
127,2545,213,3.875,0,200.998,229.588,196.991,12.002,1.000,0.000,2,217.052,-4.968,37.118,-1.716,0.184351,29.424,217.713,-5.575,36.188,-2.099,0.154682,40.594,34.314,217.841,38.737,37
128,2567,211,4.109,0,184.705,233.501,196.091,26.295,1.000,0.000,2,209.441,1.912,36.909,-2.001,0.184351,29.424,210.042,1.130,36.248,-2.377,0.152015,41.900,35.531,210.142,38.737,37
129,2587,207,4.258,0,184.705,237.387,194.292,22.295,1.000,0.000,2,205.821,1.445,31.653,-2.363,0.184351,29.424,206.296,0.844,31.155,-2.740,0.165570,38.661,32.260,206.377,34.375,37
130,2605,194,4.359,0,184.705,241.273,194.292,9.295,1.000,0.000,2,201.265,-8.907,29.737,-3.109,0.184351,29.424,201.943,-9.381,29.104,-3.501,0.153325,41.359,35.018,202.260,45.401,37
131,2625,200,4.648,0,188.135,245.105,192.943,11.865,1.000,0.000,2,197.884,2.594,28.215,-3.220,0.184351,29.424,198.387,1.916,26.976,-3.653,0.157975,40.317,33.948,198.609,45.401,37
132,2645,195,4.828,0,188.135,248.937,190.244,6.865,1.000,0.000,2,194.249,0.921,26.354,-2.665,0.184351,29.424,194.657,0.418,25.622,-3.139,0.179352,35.477,29.114,194.827,51.123,37
133,2665,197,5.109,0,168.585,252.715,190.694,28.415,1.000,0.000,2,192.423,5.611,28.249,-2.016,0.184351,29.424,192.750,5.204,27.696,-2.499,0.183309,33.941,27.719,192.798,35.773,37
134,2685,186,5.367,0,168.585,256.492,188.895,17.415,1.000,0.000,2,188.158,-2.645,27.451,-2.243,0.184351,29.424,188.445,-2.972,26.948,-2.712,0.177290,34.301,28.220,188.607,43.637,37
135,2705,181,5.531,0,168.585,260.243,187.546,12.415,1.000,0.000,2,183.779,-3.407,22.516,-2.787,0.184351,29.424,184.013,-3.695,21.989,-3.247,0.184546,32.529,26.526,184.288,40.308,37
136,2725,179,5.922,0,162.239,263.967,188.895,16.761,1.000,0.000,2,180.587,-1.945,22.283,-2.634,0.184351,29.424,180.771,-2.179,21.861,-3.103,0.187229,31.487,25.592,181.000,30.492,37
138,2767,169,6.594,0,151.777,271.415,185.297,17.223,1.000,0.000,2,167.865,1.391,24.640,-2.617,0.184351,29.424,168.154,1.023,24.165,-3.096,0.172936,33.751,27.914,167.847,28.142,37
139,2787,160,6.969,0,151.777,275.085,183.498,8.223,1.000,0.000,2,163.422,-4.195,22.962,-2.984,0.184351,29.424,163.722,-4.484,22.227,-3.473,0.169948,34.289,28.462,163.449,28.142,37
140,2807,156,7.453,0,151.777,278.755,183.498,4.223,1.000,0.000,2,159.060,-3.752,14.800,-2.396,0.184351,29.424,159.013,-4.052,14.411,-2.890,0.256422,22.763,16.926,159.101,27.035,37
141,2825,156,7.852,0,141.659,282.425,183.498,14.341,1.000,0.000,2,156.251,-0.308,14.907,-2.228,0.184351,29.424,156.197,-0.261,14.600,-2.683,0.245004,21.797,16.456,156.224,10.495,37
