seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
73,1465,419,1.477,0,370.440,116.009,153.814,48.560,1.000,0.000,2,420.773,-2.174,155.000,-2.478,0.184351,29.424,420.991,-2.224,152.020,2.271,0.104865,157.178,140.695,419.943,103.722,37
74,1485,415,1.656,0,370.440,119.112,154.714,44.560,1.000,0.000,2,417.816,-3.452,147.468,-1.924,0.184351,29.424,418.303,-3.670,152.328,2.244,0.100113,157.363,141.609,417.313,112.163,37
75,1505,410,1.281,0,370.440,122.215,155.164,39.560,1.000,0.000,2,413.844,-4.712,131.274,-2.945,0.184351,29.424,414.585,-5.200,127.851,0.753,0.118183,128.418,113.241,413.736,112.163,37
76,1525,416,1.414,0,365.638,125.372,155.164,50.362,1.000,0.000,2,411.710,5.260,133.984,-2.401,0.184351,29.424,411.988,4.518,127.744,0.739,0.112114,128.291,113.907,411.300,95.910,37
77,1545,386,1.008,0,365.638,128.584,158.312,20.362,1.000,0.000,2,405.033,-23.335,153.117,-3.685,0.184351,29.424,407.440,-23.614,148.584,-1.014,0.092042,149.612,135.841,405.908,85.272,37
78,1565,413,1.289,0,352.947,131.795,160.561,60.053,1.000,0.000,2,403.883,11.178,163.516,-3.053,0.184351,29.424,405.015,8.771,149.871,-0.943,0.089567,150.760,137.256,403.945,88.681,37
79,1587,379,1.125,0,352.947,135.033,161.910,26.053,1.000,0.000,2,392.772,-16.885,148.359,-3.746,0.184351,29.424,396.463,-19.098,145.862,-2.639,0.085640,152.826,139.738,394.874,85.272,37
80,1607,399,1.789,0,352.947,138.298,163.259,46.053,1.000,0.000,2,391.257,9.493,147.931,-2.469,0.184351,29.424,393.704,5.803,145.265,-1.801,0.087315,148.510,135.542,392.329,103.722,37
81,1627,380,1.484,0,347.630,141.590,164.609,32.370,1.000,0.000,2,386.497,-7.965,145.436,-2.298,0.184351,29.424,389.523,-10.412,146.676,-1.894,0.085417,150.262,137.427,388.131,99.740,37
84,1685,382,1.805,0,329.108,151.494,167.307,52.892,1.000,0.000,2,376.506,6.735,99.808,-3.833,0.184351,29.424,379.012,3.345,95.168,-4.288,0.106736,113.555,101.434,377.841,107.861,37
85,1705,378,1.828,0,329.108,154.867,167.307,48.892,1.000,0.000,2,374.735,4.003,95.018,-4.066,0.184351,29.424,376.670,1.497,82.410,-4.839,0.111754,105.828,94.001,375.589,99.740,37
86,1725,392,2.484,0,323.792,158.240,167.307,68.208,1.000,0.000,2,375.188,20.611,113.496,-2.183,0.184351,29.424,375.182,18.676,104.823,-3.287,0.099499,115.629,104.124,374.285,92.226,37
87,1745,359,2.180,0,323.792,161.613,167.307,35.208,1.000,0.000,2,369.475,-12.842,115.614,-3.087,0.184351,29.424,370.631,-12.836,102.485,-4.306,0.093866,121.027,109.667,369.671,88.681,37
88,1765,351,2.570,0,313.331,165.013,172.704,37.669,1.000,0.000,2,363.956,-15.884,109.807,-2.891,0.184351,29.424,366.450,-17.041,102.436,-4.304,0.093368,120.961,109.667,365.330,85.272,37
89,1787,365,2.117,0,313.331,168.440,170.905,51.669,1.000,0.000,2,359.652,6.557,115.113,-2.215,0.184351,29.424,360.898,4.519,106.507,-3.870,0.092123,121.486,110.294,359.947,107.861,37
90,1807,358,2.156,0,313.331,171.867,171.355,44.669,1.000,0.000,2,356.552,1.775,115.416,-2.172,0.184351,29.424,357.519,0.530,106.391,-3.883,0.091880,121.469,110.309,356.650,107.861,37
91,1827,360,2.148,0,299.953,175.322,172.704,60.047,1.000,0.000,2,354.370,6.902,119.327,-1.718,0.184351,29.424,354.602,5.935,110.907,-3.475,0.090542,122.983,111.848,353.781,112.163,37
92,1845,364,2.633,0,299.953,178.803,174.503,64.047,1.000,0.000,2,354.010,12.247,128.312,-0.933,0.184351,29.424,353.017,12.015,122.287,-2.691,0.085904,129.528,118.401,352.539,88.681,37
93,1865,354,2.820,0,294.809,182.338,175.403,59.191,1.000,0.000,2,351.147,3.498,128.411,-0.522,0.184351,29.424,349.897,4.491,124.317,-2.206,0.086474,129.185,118.013,349.456,112.163,37
94,1885,338,1.500,0,294.809,185.900,178.101,43.191,1.000,0.000,2,345.818,-9.585,130.295,-1.265,0.184351,29.424,345.626,-8.335,123.521,-2.849,0.085121,131.638,120.433,345.108,95.910,37
95,1905,347,1.836,0,294.809,189.462,178.101,52.191,1.000,0.000,2,343.857,3.853,105.401,0.095,0.184351,29.424,343.390,4.046,102.427,-1.466,0.107590,104.576,93.325,342.873,99.740,37
96,1925,334,2.523,0,280.060,192.997,176.752,53.940,1.000,0.000,2,339.156,-6.322,100.552,-0.780,0.184351,29.424,339.224,-5.854,97.615,-2.197,0.107775,102.443,91.402,338.791,92.226,37
97,1945,337,2.531,0,280.060,196.613,179.450,56.940,1.000,0.000,2,335.832,1.433,93.263,-0.076,0.184351,29.424,335.794,1.366,90.973,-1.440,0.116617,93.047,82.196,335.412,78.836,37
98,1965,338,2.305,0,282.975,200.175,179.900,55.025,1.000,0.000,2,334.030,4.867,79.176,1.011,0.184351,29.424,333.778,4.905,75.955,-0.240,0.139260,76.013,65.427,333.321,78.836,37
99,1985,337,2.375,0,282.975,203.764,178.101,54.025,1.000,0.000,2,331.672,6.532,77.081,0.863,0.184351,29.424,331.111,6.784,76.594,-0.191,0.131950,76.630,66.519,330.836,57.551,37
100,2007,318,2.164,0,282.975,207.353,179.900,35.025,1.000,0.000,2,324.312,-7.738,76.732,1.022,0.184351,29.424,324.240,-7.163,73.165,0.299,0.128872,73.255,63.814,324.000,57.551,37
101,2027,327,3.305,0,268.226,210.996,182.149,58.774,1.000,0.000,2,321.836,6.331,70.724,1.867,0.184351,29.424,321.486,6.403,64.764,1.286,0.138879,66.417,57.193,321.188,62.270,37
102,2047,324,3.617,0,268.226,214.558,178.101,55.774,1.000,0.000,2,319.329,5.726,70.281,1.816,0.184351,29.424,318.726,6.076,65.681,1.422,0.132089,67.703,58.761,318.529,53.183,37
103,2065,313,1.930,0,253.477,218.201,181.699,59.523,1.000,0.000,2,315.940,-3.604,71.366,1.436,0.184351,29.424,315.615,-3.001,66.608,1.197,0.128769,68.042,59.280,315.402,51.123,37
104,2085,310,2.672,0,253.477,221.790,179.450,56.523,1.000,0.000,2,311.917,-2.351,52.380,0.288,0.184351,29.424,311.681,-2.026,50.781,0.162,0.169926,50.807,42.173,311.542,47.235,37
105,2105,296,2.398,0,253.477,225.379,180.800,42.523,1.000,0.000,2,306.034,-12.301,51.684,0.315,0.184351,29.424,306.089,-12.065,49.807,0.201,0.163827,49.847,41.681,305.801,37.226,37
106,2125,290,3.711,0,259.479,229.103,181.699,30.521,1.000,0.000,2,300.855,-13.308,47.826,0.444,0.184351,29.424,300.999,-13.363,44.109,0.384,0.176887,44.257,36.429,300.993,40.308,37
107,2145,303,4.969,0,259.479,232.800,186.197,43.521,1.000,0.000,2,298.213,5.869,49.068,0.615,0.184351,29.424,298.204,5.724,45.442,0.673,0.162189,45.895,38.452,298.160,40.308,37
108,2165,289,4.523,0,232.897,236.551,186.197,56.103,1.000,0.000,2,293.477,-5.489,48.803,0.013,0.184351,29.424,293.625,-5.480,46.346,0.173,0.156038,46.376,39.140,293.519,35.773,37
109,2185,286,5.031,0,232.897,240.328,188.895,53.103,1.000,0.000,2,289.787,-4.643,49.628,-0.308,0.184351,29.424,290.075,-4.791,47.501,-0.093,0.149596,47.510,40.403,289.915,35.773,37
110,2207,277,3.742,0,232.897,244.079,188.895,44.103,1.000,0.000,2,282.355,-6.565,39.952,-1.496,0.184351,29.424,282.600,-6.748,39.400,-1.244,0.170042,40.947,33.985,282.473,33.030,37
111,2227,283,3.555,0,214.032,247.884,190.244,68.968,1.000,0.000,2,279.370,4.450,40.470,-1.448,0.184351,29.424,279.494,4.205,39.240,-1.258,0.166054,40.823,34.044,279.349,35.773,37
112,2247,260,3.633,0,214.032,251.689,190.244,45.968,1.000,0.000,2,272.696,-15.565,47.035,-1.747,0.184351,29.424,273.587,-15.689,47.012,-1.626,0.133986,49.656,43.003,272.861,31.736,37
113,2265,265,4.820,0,207.343,255.494,188.895,57.657,1.000,0.000,2,268.966,-4.862,45.762,-2.183,0.184351,29.424,269.983,-5.753,46.016,-2.116,0.133916,50.492,43.731,269.378,43.637,37
114,2285,259,6.188,0,207.343,259.353,194.292,51.657,1.000,0.000,2,263.959,-6.080,45.665,-2.171,0.184351,29.424,265.148,-7.097,46.553,-2.178,0.133658,51.297,44.441,264.634,43.637,37
115,2305,258,5.664,0,207.343,263.266,194.292,50.657,1.000,0.000,2,259.691,-2.074,44.985,-2.346,0.184351,29.424,260.825,-3.263,45.931,-2.409,0.134140,51.736,44.796,260.392,45.401,37
116,2325,262,4.820,0,200.998,267.205,196.091,61.002,1.000,0.000,2,257.718,5.250,45.269,-2.327,0.184351,29.424,258.445,4.116,45.384,-2.449,0.136413,51.380,44.371,258.115,40.308,37
117,2345,249,6.320,0,200.998,271.145,196.991,48.002,1.000,0.000,2,252.897,-4.778,41.325,-2.893,0.184351,29.424,253.738,-5.505,41.212,-3.063,0.139398,50.595,43.542,253.420,40.308,37
118,2365,235,6.656,0,185.048,275.085,195.641,49.952,1.000,0.000,2,246.406,-13.984,45.688,-3.688,0.184351,29.424,248.115,-14.825,45.845,-3.928,0.115373,61.277,54.207,247.726,49.142,37
120,2405,218,7.836,0,185.048,283.046,198.340,32.952,1.000,0.000,2,234.978,-20.815,53.219,-4.829,0.184351,29.424,238.540,-22.534,55.556,-5.273,0.088499,83.361,75.983,237.871,59.865,37
121,2427,211,8.922,0,168.585,287.066,201.488,42.415,1.000,0.000,2,222.883,-14.568,53.441,-6.312,0.184351,29.424,228.808,-19.181,61.119,-7.213,0.071567,113.148,105.050,228.289,95.910,37
122,2447,203,9.719,0,168.585,291.114,202.387,34.415,1.000,0.000,2,215.916,-15.835,56.735,-6.987,0.184351,29.424,223.404,-21.761,69.381,-8.200,0.062350,136.619,128.101,222.705,107.861,37
123,2467,191,9.430,0,162.068,295.162,202.387,28.932,1.000,0.000,2,208.021,-20.868,64.774,-7.415,0.184351,29.424,217.853,-28.356,88.283,-9.014,0.053008,169.543,160.556,216.645,112.163,37
124,2485,192,11.398,0,162.068,299.237,205.086,29.932,1.000,0.000,2,202.558,-12.945,64.566,-7.397,0.184351,29.424,213.615,-22.777,96.586,-9.485,0.050981,186.553,177.043,212.108,126.117,37
125,2505,195,10.219,0,162.068,303.257,201.038,32.932,1.000,0.000,2,197.885,-3.537,56.291,-7.867,0.184351,29.424,208.846,-14.595,85.293,-10.501,0.051266,195.565,185.539,207.263,141.793,37
126,2525,202,11.508,0,165.326,307.278,201.488,36.674,1.000,0.000,2,196.179,7.137,66.865,-7.236,0.184351,29.424,205.618,-3.824,86.255,-10.418,0.053964,194.795,184.283,204.114,165.740,37
127,2545,199,10.570,0,165.326,311.272,199.689,33.674,1.000,0.000,2,193.441,6.815,76.072,-6.663,0.184351,29.424,201.476,-2.624,87.697,-10.310,0.056418,193.991,183.046,200.061,186.301,37
128,2565,197,14.914,0,155.379,315.212,198.340,41.621,1.000,0.000,2,190.862,7.525,82.340,-6.385,0.184351,29.424,197.479,-0.509,85.305,-10.419,0.058428,193.864,182.536,196.152,159.401,37
129,2585,193,12.984,0,155.379,319.125,196.091,37.621,1.000,0.000,2,188.857,5.080,88.571,-5.803,0.184351,29.424,194.444,-1.538,88.507,-10.159,0.060850,191.705,180.040,193.199,193.704,37
130,2605,193,10.219,0,155.379,323.010,194.292,37.621,1.000,0.000,2,186.451,8.029,92.848,-5.624,0.184351,29.424,190.711,2.441,86.122,-10.247,0.062555,191.119,179.164,189.520,193.704,37
131,2627,184,15.109,0,141.659,326.869,192.493,42.341,1.000,0.000,2,181.875,2.605,100.001,-3.999,0.184351,29.424,184.245,-0.264,98.807,-8.928,0.069353,178.514,166.133,183.165,165.740,37
132,2647,186,14.984,0,141.659,330.728,192.943,44.341,1.000,0.000,2,179.488,7.983,106.469,-3.296,0.184351,29.424,180.782,5.614,108.808,-8.292,0.070517,177.571,165.049,179.753,172.330,37
133,2667,179,16.047,0,128.282,334.560,191.594,50.718,1.000,0.000,2,176.273,3.344,108.525,-3.025,0.184351,29.424,177.097,2.050,112.821,-8.027,0.071305,177.249,164.610,176.145,159.401,37
134,2685,176,15.172,0,128.282,338.338,190.694,47.718,1.000,0.000,2,173.889,2.588,106.658,-3.158,0.184351,29.424,174.363,1.764,110.227,-8.144,0.072144,176.557,163.820,173.477,165.740,37
135,2705,173,14.266,0,128.282,342.089,187.546,44.718,1.000,0.000,2,170.666,2.861,108.193,-2.776,0.184351,29.424,170.787,2.387,115.269,-7.750,0.073113,175.327,162.508,169.968,159.401,37
136,2725,172,10.641,0,117.992,345.840,186.197,54.008,1.000,0.000,2,167.875,5.058,104.073,-1.824,0.184351,29.424,167.447,4.937,119.837,-6.762,0.077807,165.557,152.675,166.671,159.401,37
