seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
32,805,507,2.742,0,477.970,12.224,80.955,29.030,1.000,0.000,4,505.149,2.269,64.860,-0.346,0.184351,29.424,505.563,1.630,63.071,-0.246,0.118583,63.131,55.645,505.657,40.308,34
33,832,499,2.859,0,478.142,14.599,95.797,20.858,1.000,0.000,4,500.644,-2.016,63.578,-0.752,0.184351,29.424,501.222,-2.533,62.155,-0.665,0.122810,62.598,54.910,501.243,45.401,34
34,855,503,2.812,0,478.142,17.135,100.744,24.858,1.000,0.000,4,499.846,3.867,59.953,-0.062,0.184351,29.424,500.150,3.290,57.926,0.010,0.133680,57.926,50.182,500.232,38.737,34
35,882,497,2.875,0,476.084,19.915,113.337,20.916,1.000,0.000,4,496.257,0.911,58.599,-0.203,0.184351,29.424,496.429,0.661,56.653,-0.133,0.135535,56.671,48.990,496.497,40.308,34
36,905,494,2.969,0,476.084,22.856,116.036,17.916,1.000,0.000,4,493.948,0.064,57.923,-0.011,0.184351,29.424,494.093,-0.108,55.884,0.059,0.136700,55.888,48.248,494.152,43.637,34
37,930,493,2.906,0,468.195,25.987,124.131,24.805,1.000,0.000,4,491.748,1.535,57.983,0.114,0.184351,29.424,491.799,1.389,55.886,0.185,0.135827,55.920,48.325,491.866,40.308,34
38,957,482,3.078,0,468.195,29.333,133.576,13.805,1.000,0.000,4,486.517,-5.538,38.677,-0.044,0.184351,29.424,486.463,-5.543,37.471,0.069,0.194799,37.476,30.176,486.742,40.308,34
39,980,486,3.227,0,449.673,32.787,137.624,36.327,1.000,0.000,4,484.177,2.235,34.541,-0.393,0.184351,29.424,484.184,2.289,33.217,-0.287,0.206557,33.299,26.421,484.349,31.736,34
40,1005,477,3.117,0,449.673,36.457,143.920,27.327,1.000,0.000,4,481.093,-5.018,35.549,-0.590,0.184351,29.424,481.086,-5.025,34.282,-0.526,0.186856,34.558,28.101,481.195,28.142,34
41,1032,467,3.133,0,439.383,40.262,153.814,27.617,1.000,0.000,4,473.714,-8.232,26.219,-1.350,0.184351,29.424,473.533,-8.289,24.661,-1.391,0.211903,26.596,20.961,473.184,18.026,34
42,1055,456,3.266,0,439.383,44.228,158.312,16.617,1.000,0.000,4,468.512,-15.340,31.998,-1.605,0.184351,29.424,468.712,-15.158,30.895,-1.682,0.161353,33.725,28.283,467.806,22.095,34
43,1080,450,3.398,0,428.750,48.411,163.259,21.250,1.000,0.000,4,462.436,-15.246,39.593,-2.500,0.184351,29.424,463.549,-15.447,38.545,-2.593,0.122898,45.270,39.706,462.738,38.737,34
44,1105,449,3.430,0,428.750,52.729,174.503,20.250,1.000,0.000,4,453.577,-5.612,34.182,-3.758,0.184351,29.424,455.395,-7.307,33.657,-4.016,0.124712,49.786,43.577,454.756,49.142,34
45,1130,450,3.570,0,421.547,57.181,175.403,28.453,1.000,0.000,4,450.057,-0.069,32.565,-3.254,0.184351,29.424,451.621,-1.887,32.280,-3.639,0.141343,45.524,39.090,451.094,45.401,34
46,1157,446,3.602,0,421.547,61.742,183.498,24.453,1.000,0.000,4,444.198,2.209,30.893,-2.742,0.184351,29.424,445.236,0.908,30.267,-3.240,0.159038,40.763,34.280,444.838,45.401,34
47,1180,444,3.773,0,419.318,66.410,187.546,24.682,1.000,0.000,4,441.102,3.552,32.780,-2.446,0.184351,29.424,441.884,2.515,31.842,-2.975,0.158552,40.693,34.241,441.471,45.401,34
48,1205,433,3.664,0,419.318,71.186,187.546,13.682,1.000,0.000,4,436.549,-4.352,32.939,-2.563,0.184351,29.424,437.341,-5.133,32.048,-3.105,0.154211,41.689,35.260,437.133,49.142,34
49,1232,420,3.883,0,395.822,76.071,195.641,24.178,1.000,0.000,4,426.782,-8.315,32.406,-3.567,0.184351,29.424,428.065,-9.301,31.772,-4.154,0.132800,49.024,42.514,427.780,43.637,34
50,1255,408,3.984,0,395.822,80.982,196.091,12.178,1.000,0.000,4,420.920,-15.840,38.234,-4.404,0.184351,29.424,423.337,-17.124,38.234,-5.043,0.104389,63.664,57.018,422.729,49.142,34
51,1280,425,4.188,0,384.331,85.947,196.991,40.669,1.000,0.000,4,418.459,8.020,44.795,-4.007,0.184351,29.424,419.994,5.603,42.602,-4.757,0.106573,65.233,58.281,419.385,67.370,34
52,1305,400,4.281,0,384.331,91.020,201.488,15.669,1.000,0.000,4,409.095,-11.151,43.553,-4.823,0.184351,29.424,411.347,-12.624,40.670,-5.714,0.101180,73.317,65.899,410.845,67.370,34
53,1330,413,4.336,0,372.498,96.094,202.387,40.502,1.000,0.000,4,406.513,7.953,51.232,-4.148,0.184351,29.424,407.894,5.701,46.868,-5.152,0.104455,73.406,65.738,407.444,67.370,34
54,1357,399,4.555,0,372.498,101.248,206.885,26.502,1.000,0.000,4,398.889,0.136,50.225,-4.123,0.184351,29.424,400.143,-1.285,44.925,-5.269,0.110464,72.683,64.654,399.742,67.370,34
55,1380,391,4.555,0,372.669,106.402,205.086,18.331,1.000,0.000,4,394.089,-3.787,48.941,-4.354,0.184351,29.424,395.486,-5.042,42.965,-5.563,0.110149,73.918,65.776,395.188,75.801,34
56,1405,393,4.773,0,372.669,111.637,209.134,20.331,1.000,0.000,4,390.477,3.094,50.643,-3.788,0.184351,29.424,391.502,1.696,44.980,-5.064,0.116744,70.626,62.381,391.204,75.801,36
57,1432,388,4.820,0,352.775,116.872,209.134,35.225,1.000,0.000,4,383.534,5.475,39.028,-2.151,0.184351,29.424,384.298,4.437,36.679,-3.529,0.165681,49.135,40.994,383.916,59.865,34
58,1455,381,5.250,0,352.775,122.215,213.181,28.225,1.000,0.000,4,379.589,1.729,36.281,-1.560,0.184351,29.424,380.210,0.966,34.375,-2.921,0.181602,42.907,35.115,379.885,40.308,34
59,1480,370,5.102,0,344.715,127.531,212.282,25.285,1.000,0.000,4,375.224,-6.405,36.632,-1.600,0.184351,29.424,375.812,-7.026,34.256,-2.907,0.172740,42.705,35.329,375.560,38.737,34
60,1507,363,5.508,0,344.715,132.928,215.880,18.285,1.000,0.000,4,365.057,-2.522,37.063,-2.047,0.184351,29.424,365.677,-3.166,34.564,-3.247,0.154594,45.105,38.132,365.529,43.637,34
61,1530,356,5.609,0,323.620,138.298,214.081,32.380,1.000,0.000,4,360.768,-5.846,36.717,-2.450,0.184351,29.424,361.520,-6.466,34.083,-3.615,0.146223,47.154,40.259,361.440,45.401,34
62,1557,343,5.844,0,323.620,143.722,217.679,19.380,1.000,0.000,4,350.939,-9.734,37.064,-3.019,0.184351,29.424,352.072,-10.472,34.142,-4.168,0.133651,51.516,44.631,352.175,53.183,34
63,1580,343,6.172,0,323.792,149.173,217.229,19.208,1.000,0.000,4,345.932,-3.595,35.974,-2.817,0.184351,29.424,347.057,-4.728,33.217,-3.983,0.141903,49.082,42.117,347.196,49.142,34
64,1605,346,6.242,0,323.792,154.678,219.928,22.208,1.000,0.000,4,342.357,4.467,36.707,-2.178,0.184351,29.424,343.173,3.342,34.086,-3.351,0.153955,45.316,38.339,343.191,53.183,36
65,1632,324,6.656,0,302.526,160.156,219.928,21.474,1.000,0.000,4,331.638,-9.364,25.765,-2.608,0.184351,29.424,332.142,-9.871,23.646,-3.663,0.175150,37.061,30.569,331.832,23.008,34
66,1655,331,6.758,0,302.526,165.688,219.928,28.474,1.000,0.000,4,327.932,3.761,27.657,-2.348,0.184351,29.424,328.300,3.257,25.919,-3.351,0.171048,37.149,30.795,328.071,30.492,34
67,1680,316,6.945,0,302.354,171.247,223.076,13.646,1.000,0.000,4,323.003,-8.586,25.712,-2.220,0.184351,29.424,323.263,-8.954,23.156,-3.168,0.188835,33.190,26.922,323.392,35.773,34
68,1707,305,7.539,0,302.354,176.833,223.976,2.646,1.000,0.000,4,312.467,-9.154,22.789,-2.933,0.184351,29.424,312.796,-9.368,21.382,-3.722,0.167769,35.235,29.324,312.572,24.943,34
69,1730,306,7.586,0,285.719,182.446,223.076,20.281,1.000,0.000,4,308.545,-3.120,22.293,-3.095,0.184351,29.424,308.879,-3.450,21.077,-3.830,0.165595,35.747,29.828,308.659,28.142,34
70,1755,303,7.945,0,285.719,188.058,225.325,17.281,1.000,0.000,4,303.847,-1.039,22.462,-2.958,0.184351,29.424,304.136,-1.372,21.272,-3.647,0.171803,34.571,28.631,303.982,34.375,34
71,1780,290,8.492,0,259.308,193.644,224.875,30.692,1.000,0.000,4,294.834,-5.927,21.309,-3.261,0.184351,29.424,295.142,-6.171,20.542,-3.856,0.166681,35.409,29.507,294.986,28.142,34
72,1805,285,8.711,0,259.308,199.230,222.626,25.692,1.000,0.000,4,289.390,-5.382,17.422,-3.804,0.184351,29.424,289.756,-5.690,17.016,-4.362,0.164199,36.043,30.125,289.723,34.375,36
73,1832,272,9.398,0,250.561,204.789,223.076,21.439,1.000,0.000,4,278.629,-8.128,17.017,-4.374,0.184351,29.424,279.413,-8.705,16.662,-4.909,0.148413,40.764,34.714,279.517,41.940,34
74,1855,272,9.609,0,250.561,210.348,222.626,21.439,1.000,0.000,4,273.776,-2.177,17.102,-4.186,0.184351,29.424,274.495,-2.961,16.690,-4.731,0.157437,39.076,32.924,274.664,41.940,34
75,1880,264,9.977,0,241.472,215.907,223.076,22.528,1.000,0.000,4,269.244,-6.429,17.177,-4.381,0.184351,29.424,270.074,-7.148,16.820,-4.930,0.150341,41.130,34.946,270.270,38.737,34
76,1907,252,10.797,0,241.472,221.493,223.976,10.528,1.000,0.000,4,257.776,-7.082,17.466,-4.661,0.184351,29.424,258.893,-8.029,17.312,-5.231,0.141509,44.675,38.353,258.892,35.773,34
77,1930,251,11.156,0,220.549,227.079,224.875,30.451,1.000,0.000,4,253.776,-3.403,16.159,-4.345,0.184351,29.424,254.797,-4.520,15.875,-4.933,0.159830,40.213,33.786,254.970,47.235,34
78,1955,245,11.602,0,220.549,232.638,221.277,24.451,1.000,0.000,4,248.548,-4.350,16.129,-4.383,0.184351,29.424,249.524,-5.372,15.882,-4.966,0.157875,40.538,34.138,249.723,38.737,34
79,1980,238,12.477,0,213.861,238.197,221.277,24.139,1.000,0.000,4,240.232,-2.737,12.920,-4.393,0.184351,29.424,240.955,-3.558,12.874,-4.969,0.169579,37.562,31.193,240.753,18.778,34
80,2005,237,12.906,0,213.861,243.756,222.626,23.139,1.000,0.000,4,236.005,1.220,12.980,-3.864,0.184351,29.424,236.598,0.498,12.898,-4.450,0.192323,32.703,26.414,236.469,18.778,34
81,2032,224,14.016,0,200.998,249.233,221.277,23.002,1.000,0.000,4,226.822,-3.460,8.969,-4.027,0.184351,29.424,227.179,-3.960,8.926,-4.625,0.197195,30.314,24.336,226.802,18.778,34
82,2055,219,14.664,0,200.998,254.738,219.928,18.002,1.000,0.000,4,221.792,-3.424,7.948,-4.221,0.184351,29.424,222.074,-3.780,7.763,-4.823,0.186902,31.027,25.228,221.678,18.778,34
83,2080,216,15.211,0,184.705,260.162,217.229,31.295,1.000,0.000,4,217.181,-1.448,6.967,-3.836,0.184351,29.424,217.360,-1.729,7.063,-4.441,0.213342,26.789,21.074,217.062,19.560,34
84,2107,205,16.781,0,184.705,265.613,217.229,20.295,1.000,0.000,4,207.069,-2.537,8.907,-4.299,0.184351,29.424,207.357,-2.841,8.661,-4.896,0.170443,32.628,27.067,206.266,17.303,34
85,2130,200,17.445,0,168.413,270.983,215.880,31.587,1.000,0.000,4,203.125,-3.831,8.116,-4.472,0.184351,29.424,203.428,-4.119,7.762,-5.069,0.167789,33.455,27.842,202.443,19.560,34
86,2155,197,18.203,0,168.413,276.407,214.531,28.587,1.000,0.000,4,198.496,-1.834,8.316,-4.267,0.184351,29.424,198.756,-2.137,8.091,-4.867,0.178465,31.779,26.108,197.919,18.778,34
87,2180,187,19.961,0,165.326,281.777,215.880,21.674,1.000,0.000,4,189.435,-2.986,7.638,-4.010,0.184351,29.424,189.593,-3.227,7.546,-4.601,0.196672,28.713,23.066,188.929,18.778,34
88,2205,180,20.672,0,165.326,287.174,217.229,14.674,1.000,0.000,4,184.152,-5.091,6.825,-3.858,0.184351,29.424,184.143,-5.248,6.695,-4.428,0.210501,26.301,20.765,183.644,18.778,34
89,2232,169,21.305,0,161.896,292.625,217.679,7.104,1.000,0.000,4,173.996,-6.125,7.329,-4.125,0.184351,29.424,173.945,-6.107,6.899,-4.619,0.190320,28.235,22.861,172.984,15.938,34
90,2255,166,21.508,0,161.896,298.049,215.880,4.104,1.000,0.000,4,169.000,-3.678,6.952,-3.968,0.184351,29.424,168.880,-3.627,6.449,-4.418,0.206058,25.968,20.617,168.111,17.303,34
91,2280,161,20.602,0,141.659,303.473,218.579,19.341,1.000,0.000,4,163.960,-3.629,6.443,-3.796,0.184351,29.424,163.720,-3.508,5.788,-4.192,0.224668,23.361,18.112,163.086,14.674,34
92,2307,155,22.523,0,141.659,308.897,217.229,13.341,1.000,0.000,4,155.864,-1.060,6.948,-3.547,0.184351,29.424,155.615,-0.803,6.510,-3.812,0.234073,21.038,16.114,155.235,15.294,34
93,2330,147,21.961,0,134.971,314.294,215.880,12.029,1.000,0.000,4,151.589,-5.626,6.482,-3.825,0.184351,29.424,151.233,-5.377,6.202,-4.028,0.212749,22.429,17.658,150.760,13.505,34
94,2355,150,22.711,0,134.971,319.637,215.880,15.029,1.000,0.000,4,147.774,2.729,8.495,-3.552,0.184351,29.424,147.574,3.085,8.611,-3.696,0.213569,22.272,17.515,147.255,14.674,34
95,2380,136,22.188,0,124.852,324.953,212.282,11.148,1.000,0.000,4,138.851,-3.495,7.292,-3.781,0.184351,29.424,138.552,-3.245,7.623,-3.837,0.213499,22.349,17.578,138.170,13.505,34
96,2405,138,22.641,0,124.852,330.161,209.134,13.148,1.000,0.000,4,135.282,3.332,9.701,-3.442,0.184351,29.424,135.146,3.631,10.267,-3.458,0.213857,22.224,17.472,134.952,13.505,34
97,2432,121,23.297,0,114.562,335.262,203.287,6.438,1.000,0.000,4,126.471,-6.707,10.079,-3.641,0.184351,29.424,126.232,-6.528,10.664,-3.610,0.198496,23.694,18.991,125.729,12.423,34
98,2455,118,23.172,0,114.562,340.227,198.340,3.438,1.000,0.000,4,121.674,-4.504,7.388,-3.322,0.184351,29.424,121.164,-4.265,7.789,-3.270,0.258117,18.479,13.709,120.692,10.495,34
99,2480,117,22.297,0,104.615,345.057,196.991,12.385,1.000,0.000,4,117.599,-0.734,7.684,-3.232,0.184351,29.424,117.168,-0.225,8.226,-3.139,0.251060,18.077,13.539,116.808,13.505,34
100,2507,110,23.422,0,104.615,349.726,186.197,5.385,1.000,0.000,4,110.584,-0.716,7.967,-3.073,0.184351,29.424,110.204,-0.272,8.647,-2.906,0.250483,17.094,12.812,110.023,10.058,34
101,2530,107,23.156,0,91.066,354.286,183.498,15.934,1.000,0.000,4,107.678,-0.831,7.949,-2.855,0.184351,29.424,107.330,-0.451,8.566,-2.657,0.269386,15.625,11.416,107.203,11.913,34
102,2555,101,23.500,0,91.066,358.712,180.800,9.934,1.000,0.000,4,103.498,-3.062,7.951,-2.859,0.184351,29.424,102.999,-2.714,8.549,-2.631,0.263388,15.473,11.397,102.921,11.422,34
103,2580,97,22.281,0,87.636,362.975,170.905,9.364,1.000,0.000,4,97.818,-1.003,7.787,-2.114,0.184351,29.424,97.600,-0.902,8.263,-1.849,0.334968,11.680,7.768,97.499,9.638,34
104,2605,94,22.430,0,87.636,367.077,165.958,6.364,1.000,0.000,4,94.407,-0.499,7.034,-1.832,0.184351,29.424,94.178,-0.281,7.394,-1.557,0.366824,9.819,6.217,94.125,8.844,34
105,2632,88,22.508,0,84.206,371.098,160.111,3.794,1.000,0.000,4,88.901,-1.105,7.239,-1.431,0.184351,29.424,88.813,-1.259,7.491,-1.160,0.354452,8.838,5.705,88.766,8.110,34
106,2655,89,23.461,0,84.206,374.930,153.814,4.794,1.000,0.000,4,86.410,3.175,8.235,-1.186,0.184351,29.424,86.802,3.264,8.408,-0.923,0.326359,9.260,6.238,86.686,8.110,34
107,2680,83,24.305,0,68.086,378.681,151.116,14.914,1.000,0.000,4,83.933,-1.143,8.235,-1.190,0.184351,29.424,84.036,-1.535,8.425,-0.960,0.324836,9.346,6.310,83.956,7.110,34
108,2707,76,23.758,0,68.086,382.270,144.370,7.914,1.000,0.000,4,77.717,-2.105,6.595,-1.150,0.184351,29.424,77.357,-2.171,6.742,-0.958,0.374971,7.661,4.788,77.385,5.945,34
111,2780,66,24.352,0,58.481,392.335,128.179,7.519,1.000,0.000,4,66.587,-0.720,5.941,-1.273,0.184351,29.424,65.613,0.627,6.050,-0.988,0.382605,7.025,4.337,65.752,7.430,34
112,2805,67,24.055,0,58.481,395.438,125.480,8.519,1.000,0.000,4,64.616,2.923,5.113,-0.792,0.184351,29.424,64.936,3.897,5.436,-0.466,0.470388,5.654,2.994,64.565,5.945,34
113,2832,63,23.969,0,39.273,398.380,118.734,23.727,1.000,0.000,4,60.936,2.531,4.866,-0.394,0.184351,29.424,61.697,2.311,4.992,-0.133,0.436352,5.010,2.824,61.881,2.457,34
114,2855,60,23.891,0,39.273,401.240,114.686,20.727,1.000,0.000,4,58.892,1.358,4.901,-0.238,0.184351,29.424,59.673,0.597,4.937,-0.036,0.451992,4.938,2.706,59.779,2.735,34
115,2880,57,23.945,0,39.273,403.938,109.739,17.727,1.000,0.000,4,57.201,-0.246,4.889,-0.214,0.184351,29.424,57.569,-1.027,4.982,-0.074,0.445762,4.987,2.764,57.525,1.960,34
116,2905,51,25.289,0,39.273,406.529,104.342,11.727,1.000,0.000,4,52.731,-2.122,4.818,-0.229,0.184351,29.424,52.011,-1.841,5.059,-0.130,0.450688,5.076,2.788,52.186,5.681,34
117,2930,50,24.250,0,42.532,408.985,99.844,7.468,1.000,0.000,4,50.599,-0.734,4.281,-0.415,0.184351,29.424,50.007,-0.014,4.377,-0.305,0.504900,4.469,2.213,50.078,1.740,34
118,2957,47,25.922,0,42.532,411.332,93.548,4.468,1.000,0.000,4,46.524,0.584,5.207,-0.545,0.184351,29.424,45.856,1.957,5.329,-0.352,0.415529,5.453,3.187,45.821,2.457,34
119,2980,44,24.688,0,29.670,413.518,89.050,14.330,1.000,0.000,4,44.606,-0.743,4.910,-0.673,0.184351,29.424,44.042,-0.075,5.031,-0.459,0.443489,5.241,2.917,44.030,5.945,34
120,3005,43,27.023,0,29.670,415.596,84.553,13.330,1.000,0.000,4,43.275,-0.338,4.905,-0.635,0.184351,29.424,42.874,0.226,5.016,-0.385,0.444107,5.164,2.871,42.877,2.735,34
121,3032,41,27.625,0,29.670,417.539,76.907,11.330,1.000,0.000,4,40.182,1.003,4.293,-0.719,0.184351,29.424,40.250,1.408,4.446,-0.413,0.467540,4.616,2.458,40.234,2.735,34
122,3055,37,29.891,0,29.670,419.320,73.759,7.330,1.000,0.000,4,38.693,-2.076,4.348,-0.824,0.184351,29.424,38.193,-2.144,4.580,-0.516,0.443529,4.846,2.697,38.142,2.593,34
123,3082,38,21.070,0,26.411,420.993,66.563,11.589,1.000,0.000,4,37.200,0.981,5.257,-0.506,0.184351,29.424,37.719,0.487,5.413,-0.212,0.424166,5.458,3.143,37.757,6.220,34
124,3105,37,15.680,0,26.411,422.558,63.415,10.589,1.000,0.000,4,36.129,1.068,4.312,-0.206,0.184351,29.424,36.748,0.549,4.314,0.055,0.540485,4.317,1.984,36.627,7.110,34
125,3130,36,16.969,0,23.324,424.042,59.367,12.676,1.000,0.000,4,35.137,1.059,3.598,0.048,0.184351,29.424,35.797,0.440,3.794,0.232,0.538547,3.848,1.775,35.767,2.077,34
126,3157,34,19.336,0,23.324,425.419,53.970,10.676,1.000,0.000,4,33.434,0.694,3.200,0.011,0.184351,29.424,33.955,0.125,3.070,0.017,0.637343,3.070,1.113,33.935,1.848,34
127,3180,34,17.945,0,16.807,426.660,50.372,17.193,1.000,0.000,4,32.922,1.322,3.281,0.067,0.184351,29.424,33.641,0.801,3.097,0.063,0.551262,3.101,1.392,33.590,1.960,34
128,3205,32,18.727,0,16.807,427.739,47.224,15.193,1.000,0.000,4,31.981,0.023,2.962,-0.058,0.184351,29.424,32.266,-0.696,2.851,-0.087,0.618254,2.858,1.091,32.321,1.960,34
129,3230,29,19.516,0,19.894,428.603,35.980,9.106,1.000,0.000,4,30.757,-2.154,3.495,-0.080,0.184351,29.424,30.661,-3.263,3.633,-0.101,0.490804,3.644,1.855,30.584,1.848,34
130,3255,30,19.344,0,19.894,429.304,29.683,10.106,1.000,0.000,4,30.133,-0.163,3.289,0.015,0.184351,29.424,30.029,-0.068,3.347,0.017,0.570871,3.347,1.436,29.994,3.037,34
