seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
21,425,517,0.672,0,490.490,9.850,75.558,26.510,1.000,0.000,2,520.314,-4.063,400.559,0.513,0.184374,29.425,523.594,-6.731,397.428,-0.142,0.020427,397.448,389.330,521.947,217.714,35
22,445,524,0.688,0,490.490,11.469,79.606,33.510,1.000,0.000,2,519.695,5.278,385.709,1.611,0.184367,29.425,522.048,1.999,383.110,0.792,0.023331,383.737,374.784,520.433,274.980,35
23,465,504,0.711,0,494.777,13.250,85.003,9.223,1.000,0.000,2,515.415,-13.995,389.034,0.240,0.184361,29.425,519.938,-16.348,387.608,-0.697,0.025107,388.094,378.350,518.143,165.740,35
24,485,488,0.555,0,494.777,15.112,89.950,6.777,1.000,0.000,2,509.260,-26.065,421.877,-1.084,0.184358,29.425,517.850,-30.588,429.816,-2.247,0.024144,434.867,424.368,515.782,209.398,35
25,505,476,0.594,0,494.777,17.082,94.448,18.777,1.000,0.000,2,501.588,-31.371,461.385,-2.972,0.184356,29.425,515.084,-39.961,491.832,-4.565,0.021936,512.670,501.424,512.383,201.399,35
26,527,459,0.594,0,484.316,19.159,104.342,25.316,1.000,0.000,2,492.096,-40.576,483.824,-5.986,0.184353,29.425,510.319,-52.403,536.623,-8.844,0.020686,614.846,602.127,506.904,254.394,35
27,547,529,0.648,0,484.316,21.318,107.940,44.684,1.000,0.000,2,497.138,39.063,576.465,-4.277,0.184353,29.424,508.602,20.839,570.619,-8.047,0.021178,635.367,621.911,505.655,264.487,35
28,567,518,0.836,0,482.258,23.585,113.337,35.742,1.000,0.000,2,499.135,23.129,611.361,-3.175,0.184352,29.424,506.593,11.665,585.587,-7.518,0.022069,642.111,627.940,503.730,455.788,35
29,585,507,0.773,0,482.258,25.879,113.337,24.742,1.000,0.000,2,499.198,9.565,537.567,-0.598,0.184352,29.424,504.949,2.107,526.001,-5.314,0.026808,554.241,539.383,502.169,405.644,35
30,605,511,0.609,0,482.258,28.253,117.385,28.742,1.000,0.000,2,499.459,14.149,463.629,-1.899,0.184352,29.424,502.874,8.399,429.419,-6.903,0.032406,477.070,461.610,500.301,274.980,35
31,625,512,0.906,0,465.965,30.709,122.782,46.035,1.000,0.000,2,499.768,14.996,463.515,-1.903,0.184351,29.424,500.809,11.582,422.347,-7.077,0.033780,472.431,456.472,498.499,264.487,37
32,645,503,0.945,0,465.965,33.246,125.930,37.035,1.000,0.000,2,498.823,5.121,465.692,-1.478,0.184351,29.424,499.062,4.080,427.747,-6.704,0.034737,472.693,456.274,496.925,254.394,37
33,665,473,0.680,0,457.905,35.809,126.830,15.095,1.000,0.000,2,491.994,-23.287,481.226,-1.934,0.184351,29.424,495.717,-23.525,438.897,-7.173,0.034362,490.343,473.494,493.039,201.399,37
34,685,505,1.117,0,457.905,38.481,130.877,47.095,1.000,0.000,2,492.256,15.624,443.098,0.487,0.184351,29.424,493.563,11.901,419.215,-4.937,0.038933,443.587,426.317,491.254,226.358,37
35,705,512,1.250,0,457.905,41.179,133.126,54.095,1.000,0.000,2,494.267,21.740,464.313,1.381,0.184351,29.424,492.341,20.434,446.839,-4.108,0.037950,463.718,446.120,490.313,285.887,37
36,725,528,1.820,0,453.960,44.013,137.624,74.040,1.000,0.000,2,498.241,36.485,495.050,1.899,0.184351,29.424,490.957,38.411,491.160,-3.494,0.035620,503.368,485.438,488.936,405.644,37
37,747,485,1.242,0,453.960,46.900,143.920,31.040,1.000,0.000,2,495.107,-12.392,468.905,3.945,0.184351,29.424,486.955,-2.030,499.417,-0.302,0.037283,499.508,480.885,484.727,421.715,37
38,767,489,1.305,0,453.789,49.895,149.767,35.211,1.000,0.000,2,491.538,-3.112,465.081,3.066,0.184351,29.424,484.152,5.041,496.182,-0.516,0.038128,496.448,477.520,482.049,347.241,37
39,787,501,1.539,0,453.789,52.972,153.814,47.211,1.000,0.000,2,490.773,12.538,466.337,3.896,0.184351,29.424,481.820,19.925,513.365,0.817,0.037366,514.033,494.826,479.918,361.004,37
40,805,495,1.438,0,453.789,56.129,156.513,41.211,1.000,0.000,2,489.638,6.574,466.596,3.961,0.184351,29.424,480.048,15.528,523.658,1.494,0.037060,525.889,506.399,478.226,421.715,37
41,825,495,1.789,0,431.322,59.367,161.910,63.678,1.000,0.000,2,487.985,8.601,450.276,5.091,0.184351,29.424,477.489,18.191,518.699,3.220,0.037362,529.071,509.304,475.626,512.116,37
42,845,499,1.078,0,431.322,62.659,163.259,67.678,1.000,0.000,2,487.352,14.280,401.894,7.108,0.184351,29.424,475.191,24.776,477.117,5.989,0.039043,512.982,492.953,473.030,672.056,37
43,865,460,0.961,0,421.890,66.005,167.307,38.110,1.000,0.000,2,480.263,-24.843,378.798,7.434,0.184351,29.424,472.100,-12.682,387.117,7.353,0.045892,441.179,420.933,470.042,375.311,37
46,925,481,1.758,0,419.489,76.395,174.503,61.511,1.000,0.000,2,477.564,4.213,220.257,8.912,0.184351,29.424,466.115,15.781,201.662,12.476,0.056775,357.320,337.033,463.787,254.394,37
47,947,454,1.188,0,419.489,79.957,179.900,34.511,1.000,0.000,2,469.201,-18.637,243.345,6.692,0.184351,29.424,460.542,-6.916,216.795,12.362,0.054198,369.602,349.570,458.659,309.012,37
48,967,453,1.062,0,412.457,83.573,180.800,40.543,1.000,0.000,2,463.265,-12.585,257.359,5.356,0.184351,29.424,456.712,-3.926,228.893,11.745,0.054372,366.845,346.899,454.933,321.264,37
49,987,461,1.531,0,412.457,87.269,184.847,48.543,1.000,0.000,2,459.832,1.432,253.022,4.677,0.184351,29.424,453.452,7.985,229.567,11.565,0.054666,363.326,343.464,451.762,321.264,37
50,1005,426,1.141,0,412.457,90.993,185.297,13.543,1.000,0.000,2,451.328,-31.053,313.573,2.869,0.184351,29.424,449.431,-24.672,290.357,10.128,0.050329,392.930,373.154,447.874,361.004,37
51,1025,430,1.180,0,395.993,94.771,188.895,34.007,1.000,0.000,2,444.315,-17.550,300.132,3.155,0.184351,29.424,444.832,-15.653,266.806,10.521,0.052398,377.508,357.727,443.588,492.608,37
52,1045,450,1.172,0,395.993,98.576,188.895,54.007,1.000,0.000,2,442.281,9.463,294.254,2.847,0.184351,29.424,441.526,8.945,266.814,10.374,0.052731,374.428,354.683,440.295,375.311,37
53,1065,435,1.328,0,374.899,102.408,190.694,60.101,1.000,0.000,2,438.606,-4.421,277.337,1.539,0.184351,29.424,438.462,-3.666,270.157,9.169,0.055623,354.222,334.519,437.309,347.241,37
54,1085,441,2.172,0,374.899,106.294,192.943,66.101,1.000,0.000,2,435.900,6.253,215.103,0.028,0.184351,29.424,435.047,6.397,225.222,7.568,0.069406,282.497,262.890,433.826,361.004,37
55,1105,433,1.781,0,374.899,110.207,195.641,58.101,1.000,0.000,2,432.174,1.013,188.465,-1.053,0.184351,29.424,431.285,1.866,199.939,6.166,0.080880,237.960,218.714,430.151,226.358,37
56,1125,424,1.680,0,363.409,114.174,196.091,60.591,1.000,0.000,2,428.268,-5.232,182.782,-0.695,0.184351,29.424,428.004,-4.344,202.090,6.050,0.078298,238.698,220.008,426.940,201.399,37
57,1145,418,1.367,0,363.409,118.194,199.689,54.591,1.000,0.000,2,423.117,-6.274,184.021,-0.853,0.184351,29.424,423.552,-6.010,209.006,5.498,0.076186,239.233,221.007,422.542,201.399,37
58,1167,389,1.172,0,350.203,122.296,206.885,38.797,1.000,0.000,2,409.048,-24.579,199.878,-3.692,0.184351,29.424,413.541,-26.372,248.263,1.730,0.069433,251.256,233.811,412.153,172.330,37
59,1187,417,1.867,0,350.203,126.398,205.086,66.797,1.000,0.000,2,407.168,12.054,204.689,-3.519,0.184351,29.424,409.988,7.561,236.133,1.199,0.072543,237.570,220.335,408.837,172.330,37
60,1207,384,1.266,0,350.203,130.553,207.785,33.797,1.000,0.000,2,399.508,-19.013,198.079,-5.184,0.184351,29.424,404.225,-21.832,229.427,-1.132,0.073616,230.708,213.724,402.713,153.303,37
61,1225,402,1.797,0,342.314,134.709,206.885,59.686,1.000,0.000,2,397.436,5.596,182.249,-3.662,0.184351,29.424,401.187,0.879,222.500,-0.454,0.075138,222.706,205.972,399.864,131.141,37
63,1265,394,2.023,0,334.254,143.074,210.483,59.746,1.000,0.000,2,389.787,5.165,144.403,-5.079,0.184351,29.424,392.570,1.590,150.312,-3.128,0.100740,160.095,143.967,391.392,153.303,37
64,1285,398,2.203,0,334.254,147.230,208.684,63.746,1.000,0.000,2,388.748,11.343,153.444,-4.723,0.184351,29.424,390.317,8.560,139.134,-3.489,0.102462,151.307,135.803,389.183,136.364,37
65,1305,365,1.773,0,334.254,151.467,210.483,30.746,1.000,0.000,2,380.936,-19.538,155.859,-6.047,0.184351,29.424,384.098,-21.108,126.813,-5.464,0.095200,156.668,141.753,382.266,88.681,37
66,1325,372,1.984,0,312.987,155.676,210.483,59.013,1.000,0.000,2,375.855,-4.727,147.536,-5.352,0.184351,29.424,379.162,-7.889,126.999,-5.513,0.092097,157.388,142.893,377.646,179.180,37
67,1345,364,1.609,0,312.987,159.913,210.483,51.013,1.000,0.000,2,371.094,-8.698,145.442,-5.157,0.184351,29.424,374.967,-12.005,128.818,-5.917,0.086434,163.823,149.663,373.661,153.303,37
68,1365,371,1.539,0,300.125,164.150,210.483,70.875,1.000,0.000,2,367.643,4.115,147.552,-5.023,0.184351,29.424,370.779,0.242,120.902,-6.304,0.086754,160.638,146.702,369.561,172.330,37
69,1387,353,1.383,0,300.125,168.386,212.282,52.875,1.000,0.000,2,357.910,-6.019,102.693,-3.213,0.184351,29.424,361.378,-9.361,99.495,-5.231,0.105064,126.860,113.532,360.733,136.364,37
70,1407,352,1.242,0,300.125,172.677,214.531,51.875,1.000,0.000,2,353.321,-1.619,94.479,-3.767,0.184351,29.424,356.557,-5.087,88.954,-5.933,0.104130,124.153,111.225,356.055,136.364,37
71,1427,355,1.547,0,291.721,176.968,214.531,63.279,1.000,0.000,2,350.131,5.970,98.928,-3.247,0.184351,29.424,352.544,2.733,92.350,-5.613,0.101586,123.855,111.273,352.098,112.163,37
72,1445,343,1.734,0,291.721,181.312,217.679,51.279,1.000,0.000,2,346.153,-3.865,94.178,-3.753,0.184351,29.424,348.655,-6.279,84.759,-6.247,0.099400,123.780,111.476,348.246,112.163,37
73,1465,331,1.492,0,274.228,185.657,215.880,56.772,1.000,0.000,2,339.838,-10.835,95.199,-4.346,0.184351,29.424,343.121,-13.337,83.404,-7.007,0.091175,132.500,120.419,342.859,136.364,37
74,1485,335,1.109,0,274.228,190.055,219.478,60.772,1.000,0.000,2,336.261,-1.546,95.518,-4.161,0.184351,29.424,339.393,-4.829,83.286,-7.031,0.090258,132.723,120.744,339.203,141.793,37
75,1505,323,1.164,0,274.228,194.481,219.928,48.772,1.000,0.000,2,330.228,-8.862,96.383,-4.291,0.184351,29.424,333.961,-11.995,84.377,-7.330,0.086149,138.111,126.213,333.756,126.117,37
76,1525,339,2.617,0,274.057,198.906,222.626,64.943,1.000,0.000,2,328.214,13.224,106.112,-2.975,0.184351,29.424,330.353,9.491,95.277,-6.179,0.088963,133.460,121.587,329.969,165.740,37
77,1545,333,2.352,0,274.057,203.386,221.277,58.943,1.000,0.000,2,326.389,8.105,86.243,-1.340,0.184351,29.424,327.736,5.966,79.651,-4.562,0.117620,100.466,88.649,327.303,107.861,37
78,1565,331,1.195,0,253.477,207.865,223.976,77.523,1.000,0.000,2,323.585,9.091,82.691,-1.489,0.184351,29.424,324.136,7.744,79.874,-4.553,0.113581,100.606,89.179,323.987,72.881,37
79,1587,312,1.164,0,253.477,212.372,224.875,58.523,1.000,0.000,2,313.206,-1.479,70.434,-1.496,0.184351,29.424,314.272,-2.598,66.841,-4.267,0.125430,85.048,74.380,314.060,72.881,37
80,1607,297,1.984,0,253.477,216.905,226.674,43.523,1.000,0.000,2,306.521,-11.673,75.341,-2.015,0.184351,29.424,308.307,-12.738,70.252,-4.652,0.112406,91.895,81.566,307.908,70.072,37
81,1627,305,1.992,0,235.812,221.493,229.373,69.188,1.000,0.000,2,302.499,3.067,74.043,-2.120,0.184351,29.424,303.861,1.281,70.064,-4.668,0.110706,91.851,81.683,303.474,99.740,37
82,1645,302,3.766,0,235.812,226.134,230.272,66.188,1.000,0.000,2,299.589,2.955,66.091,-2.540,0.184351,29.424,300.588,1.593,63.154,-5.016,0.113716,88.314,78.272,300.246,78.836,37
83,1665,298,3.578,0,235.812,230.776,232.071,62.188,1.000,0.000,2,295.511,3.052,51.932,-1.410,0.184351,29.424,296.253,2.053,51.365,-3.858,0.149448,66.249,56.348,295.924,64.771,37
84,1685,297,3.203,0,235.812,235.417,232.071,61.188,1.000,0.000,2,291.999,6.131,53.930,-0.867,0.184351,29.424,292.398,5.388,54.386,-3.194,0.145863,64.589,55.168,292.132,55.325,37
85,1705,277,4.180,0,235.812,240.059,232.071,41.188,1.000,0.000,2,286.395,-11.518,56.517,-1.008,0.184351,29.424,287.245,-11.917,54.309,-3.190,0.140298,64.483,55.437,286.811,49.142,37
86,1725,282,3.977,0,214.032,244.673,232.071,67.968,1.000,0.000,2,281.799,0.246,55.245,-1.202,0.184351,29.424,282.521,-0.604,54.053,-3.232,0.136090,64.499,55.721,282.149,62.270,37
87,1745,276,6.070,0,214.032,249.314,232.071,61.968,1.000,0.000,2,276.944,-1.158,53.837,-0.941,0.184351,29.424,277.612,-1.880,52.025,-2.850,0.142698,60.149,51.566,277.289,51.123,37
88,1765,268,5.539,0,200.998,253.956,232.071,67.002,1.000,0.000,2,272.456,-5.463,53.569,-0.913,0.184351,29.424,273.242,-6.131,50.417,-2.689,0.144992,57.646,49.288,272.958,49.142,37
89,1785,255,2.328,0,200.998,258.597,232.071,54.002,1.000,0.000,2,265.452,-12.815,60.313,-1.473,0.184351,29.424,266.911,-13.600,55.901,-3.114,0.124181,65.601,57.455,266.478,51.123,37
90,1807,250,7.641,0,200.998,263.212,230.272,49.002,1.000,0.000,2,255.578,-6.839,58.441,-2.060,0.184351,29.424,257.293,-8.291,54.894,-3.565,0.120321,67.605,59.470,256.905,57.551,37
91,1827,257,8.781,0,191.394,267.826,230.722,65.606,1.000,0.000,2,252.076,6.037,57.157,-1.217,0.184351,29.424,253.270,4.321,52.449,-2.682,0.136737,59.644,51.488,252.808,64.771,37
92,1847,249,6.008,0,191.394,272.414,229.373,57.606,1.000,0.000,2,247.767,1.511,57.501,-1.064,0.184351,29.424,248.726,0.318,52.603,-2.425,0.137482,58.483,50.442,248.339,45.401,37
93,1865,222,6.203,0,168.585,277.001,228.473,53.415,1.000,0.000,2,240.222,-22.340,76.640,-1.738,0.184351,29.424,242.942,-23.299,69.490,-2.990,0.101171,78.431,70.496,241.850,51.123,37
94,1885,219,5.469,0,168.585,281.588,228.023,50.415,1.000,0.000,2,232.590,-16.661,74.350,-3.232,0.184351,29.424,236.681,-19.381,73.051,-4.434,0.087718,92.708,84.576,235.637,78.836,37
95,1905,205,6.344,0,168.585,286.149,232.071,36.415,1.000,0.000,2,224.664,-24.109,87.121,-4.843,0.184351,29.424,231.383,-28.200,92.967,-6.142,0.064418,130.691,122.272,229.708,81.992,37
96,1925,220,4.984,0,158.637,290.709,228.023,61.363,1.000,0.000,2,220.085,-0.104,78.326,-5.302,0.184351,29.424,226.357,-6.823,82.819,-6.870,0.068270,130.020,121.143,224.870,147.436,37
97,1945,229,8.305,0,158.637,295.270,228.023,70.363,1.000,0.000,2,218.008,13.476,92.028,-4.025,0.184351,29.424,222.332,7.203,90.080,-5.879,0.074379,124.639,115.369,220.825,141.793,37
98,1965,209,6.422,0,155.379,299.830,226.674,53.621,1.000,0.000,2,213.574,-5.608,91.787,-4.231,0.184351,29.424,218.196,-9.932,90.229,-6.245,0.074136,129.234,119.653,216.588,85.272,37
100,2007,202,9.289,0,155.379,308.762,223.076,46.621,1.000,0.000,2,201.983,0.021,92.144,-3.740,0.184351,29.424,205.153,-3.434,87.651,-6.182,0.081662,125.867,115.588,203.872,107.861,37
101,2027,194,14.297,0,138.229,313.161,219.928,55.771,1.000,0.000,2,196.924,-3.584,89.728,-4.072,0.184351,29.424,200.204,-6.755,84.082,-6.622,0.081596,127.937,117.498,199.047,121.284,37
102,2047,192,12.352,0,138.229,317.559,219.928,53.771,1.000,0.000,2,192.428,-0.525,85.042,-4.405,0.184351,29.424,195.488,-3.805,77.055,-7.082,0.083228,127.210,116.622,194.479,153.303,37
103,2065,178,10.094,0,121.422,321.931,219.478,56.578,1.000,0.000,2,187.083,-11.136,84.777,-4.386,0.184351,29.424,191.029,-14.196,78.404,-7.196,0.082238,130.186,119.480,190.109,121.284,37
104,2085,175,18.227,0,121.422,326.249,215.880,53.578,1.000,0.000,2,181.334,-7.765,84.114,-4.787,0.184351,29.424,185.786,-11.711,76.942,-7.751,0.079005,137.025,126.200,184.963,131.141,37
105,2105,161,16.562,0,121.422,330.539,215.880,39.578,1.000,0.000,2,174.064,-16.016,89.209,-5.529,0.184351,29.424,180.045,-20.468,82.441,-8.681,0.069523,157.796,146.826,179.002,121.284,37
106,2125,173,12.484,0,111.303,334.749,210.483,61.697,1.000,0.000,2,171.292,2.094,91.972,-5.152,0.184351,29.424,176.610,-3.888,83.252,-8.569,0.071536,156.673,145.465,175.665,165.740,37
107,2145,174,11.508,0,111.303,338.932,210.483,62.697,1.000,0.000,2,168.358,6.917,95.345,-4.165,0.184351,29.424,172.524,1.600,86.578,-7.809,0.077301,147.553,136.146,171.632,153.303,37
108,2165,166,13.922,0,101.185,343.006,206.885,64.815,1.000,0.000,2,165.392,0.745,96.428,-3.987,0.184351,29.424,169.153,-3.421,86.913,-7.766,0.078276,147.226,135.702,168.330,136.364,37
109,2185,150,16.023,0,101.185,347.054,203.737,48.815,1.000,0.000,2,159.231,-11.317,98.658,-4.211,0.184351,29.424,163.949,-15.078,89.457,-8.106,0.074906,155.157,143.534,163.204,147.436,37
110,2207,164,15.930,0,101.185,350.994,197.890,62.815,1.000,0.000,2,155.448,10.484,108.354,-3.726,0.184351,29.424,157.661,6.858,94.489,-7.892,0.075631,156.779,144.921,157.004,141.793,37
111,2227,159,21.547,0,91.066,354.799,190.244,67.934,1.000,0.000,2,153.000,7.356,94.966,-2.241,0.184351,29.424,154.326,5.144,89.096,-6.470,0.091330,130.960,118.999,153.750,116.635,37
112,2247,156,17.984,0,91.066,358.523,186.197,64.934,1.000,0.000,2,150.515,6.724,87.221,-1.072,0.184351,29.424,151.166,5.398,86.269,-5.231,0.104441,113.635,101.767,150.670,99.740,37
113,2265,140,19.461,0,77.689,362.112,181.699,62.311,1.000,0.000,2,146.354,-7.790,62.277,-0.256,0.184351,29.424,147.173,-8.440,59.430,-4.243,0.150173,77.435,65.807,147.046,92.226,37
114,2285,139,21.914,0,77.689,365.647,175.403,61.311,1.000,0.000,2,142.137,-3.846,62.886,-0.443,0.184351,29.424,142.998,-4.665,59.095,-4.135,0.142822,76.196,65.313,142.964,78.836,37
115,2305,128,23.625,0,77.689,369.047,171.355,50.311,1.000,0.000,2,136.735,-10.710,57.006,-1.653,0.184351,29.424,138.083,-11.571,54.550,-5.074,0.128626,80.296,69.968,138.077,75.801,37
116,2325,133,22.852,0,64.998,372.339,169.106,68.002,1.000,0.000,2,133.978,-1.199,56.185,-1.432,0.184351,29.424,135.210,-2.546,53.553,-4.705,0.132118,75.688,65.688,135.259,85.272,37
118,2365,137,19.391,0,61.740,378.627,157.862,75.260,1.000,0.000,2,131.932,6.214,70.633,-0.467,0.184351,29.424,131.373,6.331,75.039,-3.330,0.111149,86.129,76.556,131.856,57.551,37
119,2385,114,21.531,0,61.740,381.622,152.915,52.260,1.000,0.000,2,126.755,-15.638,81.517,-1.250,0.184351,29.424,127.599,-15.079,81.601,-3.912,0.098125,96.908,87.399,127.489,62.270,37
120,2407,127,14.305,0,61.740,384.536,145.719,65.260,1.000,0.000,2,122.328,5.728,83.505,-0.847,0.184351,29.424,122.666,4.820,84.685,-3.275,0.100727,95.410,85.800,122.623,88.681,37
121,2427,114,20.844,0,55.395,387.343,140.322,58.605,1.000,0.000,2,118.503,-5.521,79.226,-0.566,0.184351,29.424,119.210,-5.859,78.881,-2.858,0.110769,87.050,77.408,119.159,75.801,37
122,2447,97,23.742,0,55.395,390.041,134.925,41.605,1.000,0.000,2,112.338,-18.805,92.962,-1.118,0.184351,29.424,114.629,-19.512,88.677,-3.248,0.096489,99.227,89.653,114.120,70.072,37
123,2465,97,26.656,0,49.049,392.632,129.528,47.951,1.000,0.000,2,107.926,-13.395,89.383,-0.987,0.184351,29.424,111.015,-15.686,81.528,-3.009,0.106539,90.582,80.932,110.958,107.861,37
124,2485,106,24.336,0,49.049,395.087,125.480,56.951,1.000,0.000,2,105.524,0.584,89.026,-1.063,0.184351,29.424,108.238,-2.505,81.497,-2.940,0.106749,90.140,80.518,108.232,99.740,37
125,2505,97,20.453,0,49.049,397.435,117.385,47.951,1.000,0.000,2,102.038,-6.176,86.721,-1.718,0.184351,29.424,104.982,-8.890,81.962,-3.464,0.102116,93.964,84.369,104.866,75.801,37
126,2525,107,23.430,0,39.273,399.621,113.337,67.727,1.000,0.000,2,101.566,6.662,89.841,-1.422,0.184351,29.424,103.662,3.718,84.414,-3.107,0.102215,94.070,84.455,103.530,92.226,37
127,2545,98,23.422,0,39.273,401.672,106.591,58.727,1.000,0.000,2,99.170,-1.434,84.701,-0.928,0.184351,29.424,101.122,-3.530,76.925,-2.530,0.115601,83.326,73.693,100.997,72.881,37
128,2565,85,19.125,0,39.273,403.588,98.495,45.727,1.000,0.000,2,94.951,-12.200,87.198,-1.876,0.184351,29.424,97.706,-14.152,81.976,-3.340,0.102211,93.131,83.612,97.335,70.072,37
129,2585,94,25.109,0,39.273,405.342,93.548,54.727,1.000,0.000,2,93.631,0.453,79.579,-2.377,0.184351,29.424,96.061,-2.303,76.620,-3.798,0.104850,91.045,81.499,95.776,107.861,37
130,2607,84,32.672,0,39.273,406.880,75.558,44.727,1.000,0.000,2,89.555,-6.810,70.898,-3.418,0.184351,29.424,92.053,-8.977,68.642,-4.892,0.102976,92.573,83.040,91.899,92.226,37
131,2627,94,21.070,0,26.411,408.229,67.463,67.589,1.000,0.000,2,89.274,5.795,73.725,-2.739,0.184351,29.424,91.055,3.296,71.020,-4.305,0.106652,89.555,80.003,90.905,85.272,37
132,2647,88,21.602,0,26.411,409.309,53.970,61.589,1.000,0.000,2,88.158,-0.194,73.954,-2.557,0.184351,29.424,89.763,-1.976,71.267,-4.171,0.107516,88.662,79.129,89.602,70.072,37
133,2665,79,21.117,0,32.928,410.226,46.774,46.072,1.000,0.000,2,85.898,-8.457,72.358,-2.444,0.184351,29.424,87.963,-10.062,70.258,-4.095,0.109247,87.029,77.521,87.901,85.272,37
134,2685,83,28.859,0,32.928,410.901,37.779,50.072,1.000,0.000,2,84.747,-2.142,72.283,-2.491,0.184351,29.424,86.752,-4.207,70.132,-4.178,0.108106,87.590,78.121,86.781,99.740,37
