seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
68,1707,327,6.375,0,307.671,155.407,211.832,19.329,1.000,0.000,4,333.834,-8.379,12.042,-4.063,0.184351,29.424,333.808,-8.276,11.953,-4.232,0.177448,29.865,24.566,332.993,15.938,34
69,1730,325,6.609,0,294.637,160.723,213.181,30.363,1.000,0.000,4,328.728,-4.571,10.738,-4.337,0.184351,29.424,328.756,-4.544,10.844,-4.477,0.173484,30.891,25.532,327.938,17.303,34
70,1755,331,6.641,0,294.637,166.093,212.282,36.363,1.000,0.000,4,326.550,5.456,14.993,-3.749,0.184351,29.424,326.551,5.429,15.120,-3.868,0.180480,30.083,24.654,326.170,15.938,34
71,1780,315,7.086,0,282.803,171.490,215.880,32.197,1.000,0.000,4,317.321,-2.845,11.138,-3.584,0.184351,29.424,317.279,-2.934,11.191,-3.679,0.223289,24.730,19.208,316.906,17.303,34
72,1805,302,7.312,0,282.803,176.887,215.880,19.197,1.000,0.000,4,310.975,-11.003,13.707,-3.887,0.184351,29.424,310.980,-10.961,13.611,-3.955,0.180792,29.254,23.965,309.779,12.954,36
73,1832,301,7.680,0,279.888,182.311,215.880,21.112,1.000,0.000,4,302.706,-2.091,13.978,-3.671,0.184351,29.424,302.683,-2.085,13.872,-3.702,0.192704,27.580,22.265,301.859,15.938,34
74,1855,292,7.992,0,279.888,187.762,218.579,12.112,1.000,0.000,4,297.166,-6.334,14.013,-3.918,0.184351,29.424,297.177,-6.311,13.947,-3.935,0.179735,29.435,24.145,295.943,11.422,34
75,1880,289,8.102,0,271.142,193.240,217.229,17.858,1.000,0.000,4,292.117,-3.822,12.649,-3.659,0.184351,29.424,292.043,-3.832,12.489,-3.667,0.205877,25.936,20.596,291.037,15.294,36
76,1907,283,8.781,0,271.142,198.772,221.277,11.858,1.000,0.000,4,283.849,-1.041,12.562,-3.637,0.184351,29.424,283.760,-0.952,12.493,-3.625,0.202381,25.631,20.444,283.086,13.505,34
77,1930,277,9.023,0,250.561,204.303,221.277,26.439,1.000,0.000,4,278.977,-2.424,12.539,-3.646,0.184351,29.424,278.866,-2.334,12.491,-3.626,0.200405,25.635,20.498,278.313,15.938,34
78,1955,274,9.445,0,250.561,209.862,221.277,23.439,1.000,0.000,4,275.352,-1.658,12.549,-3.643,0.184351,29.424,275.238,-1.547,12.530,-3.616,0.199505,25.603,20.495,274.752,13.505,34
79,1982,267,9.977,0,238.728,215.475,223.976,28.272,1.000,0.000,4,265.321,2.058,14.315,-3.345,0.184351,29.424,265.215,2.237,14.315,-3.301,0.202071,25.210,20.116,264.925,13.505,34
80,2005,258,10.367,0,238.728,221.088,224.875,19.272,1.000,0.000,4,261.220,-3.948,13.591,-3.561,0.184351,29.424,261.092,-3.842,13.621,-3.510,0.195235,25.942,20.878,260.720,14.078,34
81,2032,247,11.117,0,229.810,226.755,226.674,17.190,1.000,0.000,4,251.742,-5.813,12.993,-3.371,0.184351,29.424,251.455,-5.626,12.970,-3.308,0.208182,23.910,18.932,250.973,12.954,34
82,2055,242,11.836,0,229.810,232.476,229.373,12.190,1.000,0.000,4,246.204,-5.154,12.761,-3.591,0.184351,29.424,245.908,-4.867,12.689,-3.519,0.197069,25.074,20.133,245.311,12.954,34
83,2080,240,12.094,0,204.257,238.197,228.023,35.743,1.000,0.000,4,241.341,-1.644,11.691,-3.254,0.184351,29.424,241.040,-1.348,11.674,-3.173,0.228496,21.740,16.773,240.579,14.078,34
86,2155,219,14.414,0,200.998,255.386,228.473,18.002,1.000,0.000,4,222.401,-4.170,7.397,-3.626,0.184351,29.424,221.775,-3.621,7.453,-3.453,0.233742,19.379,14.849,221.634,13.505,34
87,2182,208,15.633,0,187.964,261.053,228.023,20.036,1.000,0.000,4,211.146,-3.857,5.377,-3.581,0.184351,29.424,209.965,-2.656,5.200,-3.318,0.260364,16.212,11.991,210.176,12.423,34
88,2205,202,16.383,0,187.964,266.720,226.674,14.036,1.000,0.000,4,206.687,-5.746,5.467,-3.764,0.184351,29.424,205.460,-4.565,5.186,-3.442,0.241952,17.036,12.914,205.605,12.954,34
89,2230,198,17.344,0,174.930,272.387,226.674,23.070,1.000,0.000,4,201.387,-4.153,5.132,-3.655,0.184351,29.424,200.147,-2.927,4.759,-3.273,0.266572,15.473,11.348,200.392,14.674,34
90,2255,187,18.812,0,174.930,278.026,226.674,12.070,1.000,0.000,4,191.251,-5.212,5.496,-3.978,0.184351,29.424,189.932,-3.850,4.882,-3.470,0.238332,16.922,12.889,188.631,4.722,34
91,2280,182,19.773,0,171.843,283.666,225.325,10.157,1.000,0.000,4,185.870,-4.745,5.059,-4.163,0.184351,29.424,184.627,-3.426,4.550,-3.594,0.233166,17.463,13.391,183.309,4.722,34
92,2307,174,20.750,0,171.843,289.306,225.325,2.157,1.000,0.000,4,177.012,-3.693,4.965,-4.218,0.184351,29.424,176.034,-2.666,4.868,-3.544,0.237191,17.429,13.295,175.218,5.681,34
93,2330,172,21.188,0,151.777,294.919,223.976,20.223,1.000,0.000,4,172.434,-0.532,4.841,-3.851,0.184351,29.424,171.682,0.446,4.608,-3.134,0.287858,14.429,10.275,171.242,4.295,34
94,2355,165,20.984,0,151.777,300.532,224.875,13.223,1.000,0.000,4,168.312,-4.061,3.004,-4.157,0.184351,29.424,167.420,-3.309,3.090,-3.411,0.268763,14.726,10.768,166.852,4.948,34
95,2382,155,22.180,0,148.519,306.037,221.277,6.481,1.000,0.000,4,158.187,-3.907,2.985,-4.162,0.184351,29.424,157.199,-3.002,3.154,-3.338,0.267510,14.298,10.473,156.583,4.948,34
96,2405,149,21.703,0,148.519,311.488,217.679,0.481,1.000,0.000,4,153.830,-5.922,3.004,-4.167,0.184351,29.424,152.587,-4.933,3.018,-3.304,0.272864,13.932,10.131,151.577,4.093,34
97,2430,147,22.531,0,124.852,316.858,215.880,22.148,1.000,0.000,4,149.049,-2.512,3.074,-4.035,0.184351,29.424,147.897,-1.270,3.071,-3.124,0.293432,12.829,9.064,147.169,4.948,34
98,2455,144,22.172,0,124.852,322.147,212.282,19.148,1.000,0.000,4,141.607,2.934,5.150,-3.700,0.184351,29.424,141.121,4.035,5.309,-2.706,0.286537,12.629,9.011,141.067,4.722,34
99,2480,132,21.758,0,128.111,327.328,209.134,3.889,1.000,0.000,4,136.424,-5.424,5.284,-3.801,0.184351,29.424,135.619,-4.939,5.545,-2.804,0.267204,13.405,9.823,136.005,12.423,34
100,2507,132,22.766,0,128.111,332.428,203.287,3.889,1.000,0.000,4,129.427,3.155,7.619,-3.392,0.184351,29.424,129.129,3.950,7.682,-2.366,0.273075,13.278,9.652,129.312,10.058,34
101,2530,124,22.570,0,107.873,337.393,199.689,16.127,1.000,0.000,4,125.169,-1.433,6.705,-3.070,0.184351,29.424,124.750,-1.135,6.476,-2.060,0.339138,10.721,7.085,124.962,9.638,34
102,2555,122,22.992,0,107.873,342.197,194.292,14.127,1.000,0.000,4,122.207,-0.254,7.038,-2.890,0.184351,29.424,121.890,0.164,6.686,-1.919,0.328162,10.369,6.966,122.035,10.058,34
103,2582,113,22.484,0,94.325,346.892,186.197,18.675,1.000,0.000,4,113.689,-0.845,6.815,-2.656,0.184351,29.424,113.013,-0.020,6.665,-1.748,0.331434,9.722,6.500,113.260,9.638,34
104,2605,106,23.055,0,94.325,351.507,185.297,11.675,1.000,0.000,4,110.005,-4.910,6.167,-2.557,0.184351,29.424,108.755,-4.234,6.212,-1.678,0.349392,9.028,5.874,109.284,10.058,34
105,2630,107,23.039,0,91.066,355.932,180.800,15.934,1.000,0.000,4,106.501,0.611,6.232,-2.266,0.184351,29.424,105.810,1.861,6.521,-1.393,0.360774,8.460,5.408,106.072,8.470,34
106,2655,101,23.555,0,91.066,360.250,172.704,9.934,1.000,0.000,4,100.363,0.780,6.348,-1.966,0.184351,29.424,100.099,1.402,6.639,-1.155,0.356877,7.974,5.128,100.151,8.844,34
107,2680,96,23.758,0,77.861,364.432,168.656,18.139,1.000,0.000,4,96.808,-0.990,6.228,-1.831,0.184351,29.424,96.457,-0.725,6.525,-1.058,0.370207,7.645,4.814,96.563,9.233,34
108,2707,94,21.891,0,77.861,368.453,160.561,16.139,1.000,0.000,4,91.597,2.946,7.020,-1.470,0.184351,29.424,91.947,3.228,7.042,-0.752,0.363879,7.608,4.840,91.725,9.233,34
109,2730,88,22.750,0,74.431,372.312,155.164,13.569,1.000,0.000,4,88.403,-0.494,6.957,-1.352,0.184351,29.424,88.531,-0.844,6.966,-0.696,0.370607,7.450,4.689,88.395,6.220,34
110,2755,85,23.094,0,74.431,376.036,151.116,10.569,1.000,0.000,4,85.927,-1.136,6.614,-1.213,0.184351,29.424,85.775,-1.264,6.708,-0.609,0.386722,7.079,4.342,85.740,6.220,34
111,2782,80,23.102,0,68.257,379.598,141.671,11.743,1.000,0.000,4,80.577,-0.708,6.039,-0.676,0.184351,29.424,80.800,-1.333,6.329,-0.207,0.400379,6.372,3.821,80.626,6.220,34
112,2805,81,22.453,0,68.257,382.998,136.724,12.743,1.000,0.000,4,78.982,2.474,6.250,-0.415,0.184351,29.424,79.625,2.251,6.496,-0.014,0.389413,6.496,3.967,79.407,5.945,34
113,2832,74,23.203,0,52.136,386.236,127.729,21.864,1.000,0.000,4,74.125,-0.153,4.475,-0.363,0.184351,29.424,74.091,-0.191,4.650,-0.076,0.524571,4.656,2.213,74.229,7.110,34
114,2855,65,23.891,0,52.136,389.367,125.480,12.864,1.000,0.000,4,70.396,-6.615,6.192,-0.578,0.184351,29.424,69.461,-6.581,6.597,-0.330,0.322253,6.706,4.545,67.460,1.848,34
115,2880,68,23.992,0,55.395,392.335,121.433,12.605,1.000,0.000,4,67.973,0.033,5.489,-0.734,0.184351,29.424,67.431,0.968,5.744,-0.479,0.412644,5.973,3.508,65.637,8.470,34
116,2907,66,23.867,0,55.395,395.222,114.686,10.605,1.000,0.000,4,64.726,1.562,6.244,-0.433,0.184351,29.424,65.165,1.358,6.513,-0.196,0.384707,6.551,4.031,64.083,6.220,34
117,2930,61,23.602,0,48.877,397.975,111.538,12.123,1.000,0.000,4,62.675,-2.053,5.584,-0.317,0.184351,29.424,62.439,-2.492,6.025,-0.118,0.422416,6.038,3.488,61.941,5.945,34
118,2955,63,23.703,0,48.877,400.700,109.289,14.123,1.000,0.000,4,60.952,2.511,5.942,-0.149,0.184351,29.424,61.312,2.747,6.415,0.020,0.385506,6.416,3.942,60.743,6.802,34
119,2980,54,25.359,0,48.877,403.318,104.342,5.123,1.000,0.000,4,56.363,-2.897,5.292,-0.168,0.184351,29.424,55.567,-2.645,5.917,-0.101,0.407543,5.928,3.512,55.673,6.220,34
120,3005,53,25.266,0,48.877,405.827,102.543,4.123,1.000,0.000,4,54.070,-1.312,5.323,-0.184,0.184351,29.424,53.305,-0.516,5.924,-0.112,0.409548,5.936,3.505,53.418,6.220,34
121,3032,52,26.250,0,36.015,408.202,93.548,15.985,1.000,0.000,4,51.091,1.115,5.373,-0.074,0.184351,29.424,51.182,1.373,6.040,0.005,0.404333,6.040,3.598,51.014,6.802,34
122,3055,49,24.977,0,36.015,410.442,90.400,12.985,1.000,0.000,4,49.231,-0.283,5.372,-0.072,0.184351,29.424,49.222,-0.374,6.047,-0.015,0.405933,6.047,3.593,49.142,6.802,34
123,3080,46,26.688,0,26.411,412.520,84.553,19.589,1.000,0.000,4,47.600,-1.962,5.034,-0.318,0.184351,29.424,47.114,-1.954,5.642,-0.274,0.429976,5.717,3.259,47.283,6.802,34
124,3107,46,24.898,0,26.411,414.463,78.257,19.589,1.000,0.000,4,44.561,1.765,5.224,-0.197,0.184351,29.424,44.648,2.279,5.868,-0.079,0.406656,5.874,3.485,44.557,6.802,34
125,3130,44,26.477,0,23.324,416.217,71.960,20.676,1.000,0.000,4,43.577,0.519,4.718,-0.322,0.184351,29.424,43.762,0.432,5.335,-0.216,0.449146,5.382,2.965,43.629,7.764,34
126,3157,36,27.008,0,23.324,417.863,64.764,12.676,1.000,0.000,4,40.253,-5.214,5.387,-0.682,0.184351,29.424,39.374,-5.260,6.134,-0.546,0.358577,6.431,4.125,39.550,6.802,34
127,3180,36,29.602,0,29.670,419.401,60.716,6.330,1.000,0.000,4,38.478,-3.039,5.637,-0.769,0.184351,29.424,37.332,-2.159,6.165,-0.556,0.382967,6.474,3.995,37.592,6.802,34
128,3205,38,25.031,0,29.670,420.858,60.716,8.330,1.000,0.000,4,37.400,0.736,5.730,-0.724,0.184351,29.424,36.834,1.882,6.445,-0.452,0.380474,6.649,4.119,36.893,6.802,34
129,3232,40,14.906,0,26.583,422.261,55.319,13.417,1.000,0.000,4,36.041,4.853,5.309,-0.229,0.184351,29.424,36.283,5.686,6.096,0.064,0.346308,6.100,3.987,37.804,2.077,34
130,3255,38,16.391,0,26.583,423.638,55.769,11.417,1.000,0.000,4,35.720,2.795,5.314,-0.228,0.184351,29.424,36.482,2.553,5.873,0.026,0.405336,5.874,3.493,37.232,6.505,34
131,3280,34,17.000,0,23.153,424.906,52.621,10.847,1.000,0.000,4,34.545,-0.668,5.150,-0.340,0.184351,29.424,34.842,-1.429,5.871,-0.114,0.410587,5.884,3.468,35.546,6.505,34
