seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
20,405,515,3.711,0,500.608,0.000,0.000,14.392,1.000,0.000,2,519.455,-5.462,20.154,-0.349,0.184386,29.426,518.914,-5.145,19.945,-0.323,0.239190,20.049,15.254,518.898,18.778,35
21,425,519,3.703,0,490.490,0.000,0.000,28.510,1.000,0.000,2,519.371,-0.455,20.144,-0.332,0.184374,29.425,518.934,0.086,19.939,-0.279,0.232226,20.017,15.369,518.917,15.938,35
22,445,520,3.828,0,490.490,0.000,0.000,29.510,1.000,0.000,2,519.487,0.629,19.912,-0.172,0.184367,29.425,519.181,1.066,19.733,-0.097,0.231433,19.742,15.173,519.134,15.938,35
23,465,516,3.797,0,500.437,0.000,0.000,15.563,1.000,0.000,2,518.844,-3.487,20.137,-0.449,0.184361,29.425,518.465,-3.181,19.908,-0.359,0.225169,20.037,15.525,518.481,15.938,35
24,485,521,3.727,0,500.437,0.000,0.000,20.563,1.000,0.000,2,519.242,2.156,17.164,-0.721,0.184358,29.425,519.117,2.535,17.097,-0.612,0.257316,17.472,12.976,519.018,15.938,35
25,507,527,3.758,0,500.437,0.000,0.000,26.563,1.000,0.000,2,521.688,6.512,20.281,0.282,0.184354,29.425,522.014,6.374,19.991,0.390,0.217817,20.144,15.756,521.504,20.373,35
26,527,522,3.742,0,486.374,0.000,0.000,35.626,1.000,0.000,2,521.746,0.312,17.747,0.631,0.184353,29.425,522.011,-0.014,17.401,0.723,0.247271,17.923,13.492,521.615,16.607,35
27,547,518,3.727,0,486.374,0.000,0.000,31.626,1.000,0.000,2,521.055,-3.746,17.245,0.163,0.184353,29.424,520.997,-4.011,17.095,0.242,0.252786,17.153,12.817,520.817,16.607,35
28,565,516,3.789,0,486.546,0.027,0.000,29.454,1.000,0.000,2,520.123,-5.055,18.535,-0.067,0.184352,29.424,519.845,-4.997,18.391,0.014,0.230539,18.392,14.152,519.726,15.938,35
29,585,521,3.781,0,486.546,0.027,1.349,34.454,1.000,0.000,2,520.263,0.904,18.557,-0.054,0.184352,29.424,520.091,1.182,18.439,0.042,0.231139,18.441,14.179,519.991,15.938,35
30,605,525,3.688,0,486.546,0.027,0.000,38.454,1.000,0.000,2,521.136,4.737,19.628,0.207,0.184352,29.424,521.161,4.909,19.537,0.311,0.217846,19.634,15.357,521.220,14.078,35
31,625,522,3.641,0,486.202,0.027,0.000,35.798,1.000,0.000,2,521.295,0.864,19.052,0.070,0.184351,29.424,521.352,0.839,18.989,0.173,0.228478,19.019,14.674,521.401,14.674,35
35,707,515,3.625,0,486.202,0.027,0.000,28.798,1.000,0.000,2,516.001,-1.228,21.223,-1.477,0.184351,29.424,515.857,-1.071,21.070,-1.330,0.199262,22.839,18.288,515.911,18.026,35
36,727,515,3.711,0,486.374,0.027,0.000,28.626,1.000,0.000,2,515.817,-1.001,21.179,-1.403,0.184351,29.424,515.681,-0.857,21.009,-1.249,0.205770,22.570,17.925,515.720,18.026,35
37,747,517,3.695,0,486.374,0.027,0.000,30.626,1.000,0.000,2,516.035,1.183,21.339,-1.193,0.184351,29.424,515.959,1.319,21.173,-1.042,0.210634,22.259,17.570,515.988,18.026,35
38,765,519,3.648,0,486.202,0.027,0.000,32.798,1.000,0.000,2,516.582,2.965,21.115,-0.772,0.184351,29.424,516.627,3.041,20.997,-0.633,0.219691,21.398,16.697,516.662,16.607,35
39,785,525,3.797,0,486.202,0.027,0.000,38.798,1.000,0.000,2,518.134,8.418,25.136,-0.328,0.184351,29.424,518.197,8.373,24.855,-0.219,0.187455,24.903,20.235,518.390,18.026,35
40,805,520,3.711,0,486.202,0.027,0.000,33.798,1.000,0.000,2,518.478,1.866,25.327,-0.266,0.184351,29.424,518.542,1.803,24.976,-0.182,0.191657,25.009,20.216,518.714,18.778,35
41,825,516,3.672,0,486.374,0.027,0.000,29.626,1.000,0.000,2,518.021,-2.478,25.051,-0.216,0.184351,29.424,518.043,-2.542,24.804,-0.150,0.196345,24.826,19.952,518.088,15.938,35
42,845,514,3.828,0,486.374,0.027,0.000,27.626,1.000,0.000,2,517.280,-4.021,25.398,-0.525,0.184351,29.424,517.258,-4.043,25.093,-0.479,0.194195,25.322,20.405,517.160,15.938,35
43,865,523,3.742,0,486.546,0.027,0.000,36.454,1.000,0.000,2,518.334,5.720,24.693,-0.577,0.184351,29.424,518.416,5.742,24.315,-0.536,0.201711,24.602,19.639,518.472,15.938,35
44,885,516,3.711,0,486.546,0.027,0.000,29.454,1.000,0.000,2,517.904,-2.334,22.139,-1.019,0.184351,29.424,517.892,-2.416,21.911,-0.975,0.217016,22.862,17.901,517.987,18.778,35
45,905,520,3.680,0,486.546,0.081,1.349,33.454,1.000,0.000,2,518.268,2.123,22.536,-0.928,0.184351,29.424,518.317,2.135,22.337,-0.868,0.211551,23.090,18.205,518.423,15.938,35
46,927,523,3.672,0,486.374,0.243,7.196,36.626,1.000,0.000,2,520.312,3.296,25.831,0.117,0.184351,29.424,520.387,3.245,25.371,0.183,0.194868,25.405,20.454,520.733,18.778,35
47,947,527,3.750,0,486.374,0.486,12.143,40.626,1.000,0.000,2,521.347,6.931,28.031,0.418,0.184351,29.424,521.379,6.855,27.467,0.467,0.180094,27.685,22.699,521.968,15.938,35
48,967,523,3.695,0,494.434,0.837,17.540,28.566,1.000,0.000,2,521.365,2.004,27.206,0.282,0.184351,29.424,521.404,1.972,26.572,0.320,0.190743,26.674,21.586,521.793,31.736,35
49,985,515,3.594,0,494.434,1.241,17.990,20.566,1.000,0.000,2,519.972,-6.095,29.101,-0.066,0.184351,29.424,520.034,-6.135,28.520,-0.029,0.179429,28.521,23.403,520.534,28.142,35
51,1025,521,3.773,0,482.430,2.348,29.683,38.570,1.000,0.000,2,518.757,2.750,25.212,0.550,0.184351,29.424,518.806,2.764,24.578,0.586,0.206476,24.922,19.776,519.390,15.938,35
52,1045,525,3.867,0,482.430,3.049,34.181,42.570,1.000,0.000,2,519.490,6.756,26.654,0.982,0.184351,29.424,519.554,6.706,26.059,0.998,0.187893,27.055,21.971,520.309,16.607,35
53,1065,513,3.812,0,482.601,3.886,39.128,30.399,1.000,0.000,2,517.655,-5.707,19.633,1.324,0.184351,29.424,517.384,-5.771,19.605,1.317,0.240320,21.339,16.211,518.135,18.026,35
54,1085,520,3.727,0,482.601,4.857,43.176,37.399,1.000,0.000,2,517.559,2.993,19.402,1.535,0.184351,29.424,517.469,3.263,19.462,1.534,0.224431,21.814,16.918,518.055,16.607,35
55,1105,518,3.844,0,482.601,5.910,49.922,35.399,1.000,0.000,2,516.826,1.440,19.066,1.657,0.184351,29.424,516.806,1.529,19.162,1.653,0.219098,21.894,17.097,517.266,16.607,35
56,1127,504,4.016,0,476.255,7.016,55.769,27.745,1.000,0.000,2,512.504,-10.426,26.497,0.790,0.184351,29.424,512.522,-10.328,26.447,0.781,0.174844,27.057,22.326,512.566,18.778,35
57,1147,494,4.055,0,476.255,8.257,62.066,17.745,1.000,0.000,2,508.080,-17.262,38.232,-0.494,0.184351,29.424,509.079,-17.281,38.231,-0.502,0.127423,38.483,33.579,507.685,18.026,35
58,1167,506,3.953,0,463.908,9.607,67.463,42.092,1.000,0.000,2,506.596,-0.731,37.939,-0.624,0.184351,29.424,507.492,-1.730,38.010,-0.678,0.137219,38.470,33.191,506.300,40.308,35
59,1185,495,4.109,0,463.908,11.064,71.960,31.092,1.000,0.000,2,503.578,-10.517,42.499,-1.026,0.184351,29.424,504.993,-11.413,43.400,-1.122,0.124374,44.659,39.105,503.812,33.030,35
60,1205,489,4.219,0,463.908,12.683,78.257,25.092,1.000,0.000,2,499.614,-13.013,49.032,-1.476,0.184351,29.424,501.869,-14.428,51.557,-1.641,0.108084,54.251,48.387,500.644,40.308,36
61,1225,495,4.172,0,455.676,14.356,83.654,39.324,1.000,0.000,2,497.399,-2.941,46.363,-1.909,0.184351,29.424,499.596,-5.196,49.164,-2.188,0.115471,53.952,47.722,498.515,45.401,36
62,1245,491,4.328,0,455.676,16.191,89.950,35.324,1.000,0.000,2,495.119,-5.049,46.828,-2.045,0.184351,29.424,497.408,-7.247,50.382,-2.430,0.115669,56.286,49.775,496.398,43.637,36
64,1285,476,4.422,0,462.021,20.212,101.194,13.979,1.000,0.000,2,488.067,-14.795,46.241,-3.443,0.184351,29.424,491.215,-16.960,51.229,-4.049,0.102889,67.621,60.664,490.091,47.235,36
65,1305,474,4.383,0,462.021,22.425,104.342,11.979,1.000,0.000,2,484.197,-12.502,47.450,-4.233,0.184351,29.424,488.222,-15.650,54.407,-4.993,0.091272,79.341,72.100,486.862,53.183,36
66,1325,477,4.547,0,439.555,24.691,111.988,37.445,1.000,0.000,2,481.044,-4.958,40.892,-4.827,0.184351,29.424,485.142,-8.982,47.556,-5.785,0.093559,81.025,73.445,483.922,70.072,36
67,1347,469,4.492,0,439.555,27.066,116.935,29.445,1.000,0.000,2,475.842,-8.389,41.626,-4.928,0.184351,29.424,479.772,-11.890,46.962,-6.263,0.094060,86.184,78.077,478.719,70.072,36
68,1367,477,4.633,0,435.610,29.576,125.480,41.390,1.000,0.000,2,474.009,3.667,45.088,-4.570,0.184351,29.424,477.237,-0.262,48.367,-6.098,0.097524,85.558,77.214,476.282,78.836,36
69,1385,461,4.656,0,435.610,32.139,127.729,25.390,1.000,0.000,2,470.048,-11.093,44.056,-5.263,0.184351,29.424,474.040,-14.321,47.090,-6.953,0.089388,95.430,86.899,473.233,88.681,36
70,1405,461,4.820,0,435.610,34.865,134.925,25.390,1.000,0.000,2,466.179,-6.349,36.463,-5.918,0.184351,29.424,470.422,-10.342,37.610,-7.805,0.088986,98.529,89.761,469.669,85.272,36
71,1425,467,4.883,0,431.151,37.671,138.973,35.849,1.000,0.000,2,464.063,3.601,40.775,-5.452,0.184351,29.424,467.583,-0.642,39.903,-7.549,0.092766,96.884,87.897,466.900,88.681,36
72,1445,454,4.969,0,431.151,40.558,140.322,22.849,1.000,0.000,2,460.491,-7.958,37.223,-6.000,0.184351,29.424,464.457,-11.478,34.286,-8.286,0.088925,102.939,93.785,463.873,95.910,36
73,1465,457,4.977,0,414.858,43.500,147.068,42.142,1.000,0.000,2,457.448,-0.550,35.931,-6.099,0.184351,29.424,461.110,-4.516,30.089,-8.588,0.089943,103.841,94.502,460.611,103.722,36
74,1485,455,4.977,0,414.858,46.522,148.418,40.142,1.000,0.000,2,454.576,0.520,37.541,-5.935,0.184351,29.424,457.854,-3.141,29.869,-8.607,0.091383,103.956,94.456,457.389,88.681,36
75,1505,454,5.055,0,414.858,49.598,151.116,39.142,1.000,0.000,2,452.621,1.691,39.073,-5.329,0.184351,29.424,455.433,-1.588,31.994,-8.170,0.097537,98.749,89.117,455.013,88.681,36
76,1525,440,5.125,0,410.056,52.729,156.513,29.944,1.000,0.000,2,447.741,-9.491,32.668,-4.940,0.184351,29.424,450.998,-12.302,28.636,-7.921,0.106059,91.385,81.693,450.721,88.681,36
77,1547,438,5.281,0,410.056,55.940,160.111,27.944,1.000,0.000,2,441.023,-3.706,30.520,-4.693,0.184351,29.424,444.088,-6.831,26.385,-7.898,0.108823,88.762,79.102,443.977,88.681,36
78,1567,440,5.328,0,400.796,59.178,161.910,39.204,1.000,0.000,2,438.193,2.216,28.865,-3.931,0.184351,29.424,440.746,-0.850,26.276,-7.219,0.122570,78.389,68.781,440.645,67.370,36
79,1587,431,5.594,0,400.796,62.497,165.958,30.204,1.000,0.000,2,434.160,-3.874,28.814,-3.978,0.184351,29.424,436.660,-6.427,26.099,-7.281,0.119216,79.104,69.674,436.456,59.865,36
80,1605,428,5.555,0,400.796,65.816,165.508,27.204,1.000,0.000,2,430.999,-3.677,28.756,-3.909,0.184351,29.424,433.444,-6.178,26.156,-7.227,0.118722,78.387,69.081,433.119,55.325,36
81,1625,423,5.492,0,398.566,69.190,168.656,24.434,1.000,0.000,2,426.773,-4.626,28.626,-4.029,0.184351,29.424,429.257,-7.071,25.775,-7.355,0.115210,79.866,70.664,428.901,62.270,36
82,1645,423,5.859,0,398.566,72.590,170.006,24.434,1.000,0.000,2,423.304,-0.373,22.980,-3.308,0.184351,29.424,425.460,-2.856,21.676,-6.649,0.138734,65.891,56.750,425.212,67.370,36
83,1665,418,5.930,0,380.044,76.044,170.905,37.956,1.000,0.000,2,420.235,-2.741,18.531,-2.820,0.184351,29.424,422.104,-4.897,17.489,-6.112,0.161790,54.843,45.970,422.074,62.270,36
84,1685,416,6.016,0,380.044,79.471,172.704,35.956,1.000,0.000,2,416.637,-0.781,18.467,-2.611,0.184351,29.424,418.213,-2.650,17.576,-5.795,0.164923,51.160,42.723,418.252,53.183,36
85,1705,400,6.188,0,380.044,82.952,172.704,19.956,1.000,0.000,2,411.457,-14.047,23.145,-3.427,0.184351,29.424,413.634,-15.623,21.139,-6.485,0.127314,63.198,55.152,413.279,47.235,36
86,1725,410,6.258,0,372.669,86.433,172.704,37.331,1.000,0.000,2,408.371,1.997,23.115,-2.908,0.184351,29.424,410.154,-0.180,21.324,-5.900,0.142909,56.131,48.109,409.853,43.637,36
88,1767,394,6.688,0,370.440,93.530,178.101,23.560,1.000,0.000,2,396.662,-3.264,17.155,-2.760,0.184351,29.424,397.980,-4.788,15.145,-5.443,0.168661,44.774,37.223,398.061,47.235,36
89,1787,386,6.727,0,370.440,97.092,178.101,15.560,1.000,0.000,2,391.791,-7.100,15.788,-3.295,0.184351,29.424,393.150,-8.418,14.284,-5.832,0.150693,48.297,41.019,392.246,21.217,36
90,1805,390,6.938,0,370.440,100.681,179.900,19.560,1.000,0.000,2,389.260,0.907,15.387,-2.852,0.184351,29.424,390.374,-0.451,13.834,-5.281,0.172129,41.720,34.539,389.662,19.560,36
91,1825,377,7.008,0,355.348,104.324,180.800,21.652,1.000,0.000,2,384.051,-8.644,16.636,-3.257,0.184351,29.424,385.267,-9.758,14.738,-5.543,0.152772,45.461,38.516,384.188,23.008,36
92,1845,385,7.266,0,355.348,107.940,180.800,29.652,1.000,0.000,2,381.276,4.565,18.941,-3.054,0.184351,29.424,382.157,3.349,18.298,-5.218,0.151205,45.529,38.644,381.543,20.373,36
93,1865,372,7.375,0,344.887,111.583,181.699,27.113,1.000,0.000,2,377.343,-6.551,18.257,-3.466,0.184351,29.424,378.376,-7.432,17.798,-5.511,0.142081,48.164,41.321,378.085,45.401,36
94,1885,376,7.602,0,344.887,115.226,183.498,31.113,1.000,0.000,2,374.102,2.327,17.771,-2.876,0.184351,29.424,374.924,1.294,17.345,-4.831,0.168900,40.680,33.809,374.590,47.235,36
95,1905,364,7.695,0,344.887,118.896,180.800,19.113,1.000,0.000,2,369.290,-6.486,18.380,-3.071,0.184351,29.424,370.131,-7.309,17.596,-4.904,0.161132,41.646,34.935,370.103,43.637,36
96,1925,364,7.945,0,334.254,122.566,183.498,29.746,1.000,0.000,2,366.070,-2.538,18.371,-3.012,0.184351,29.424,366.817,-3.378,17.496,-4.731,0.166216,39.883,33.254,366.872,38.737,36
97,1947,355,8.219,0,334.254,126.263,183.498,20.746,1.000,0.000,2,357.642,-3.239,17.710,-3.459,0.184351,29.424,358.473,-4.115,17.122,-4.978,0.156056,41.903,35.364,358.647,41.940,36
98,1967,354,8.477,0,318.475,129.987,186.197,35.525,1.000,0.000,2,353.933,0.082,18.299,-3.271,0.184351,29.424,354.627,-0.749,17.871,-4.707,0.162875,40.023,33.504,354.778,35.773,36
99,1987,345,8.703,0,318.475,133.711,186.197,26.525,1.000,0.000,2,349.249,-5.209,18.394,-3.300,0.184351,29.424,349.932,-5.903,17.660,-4.648,0.164445,39.265,32.808,350.198,40.308,36
100,2005,337,8.844,0,318.475,137.435,185.297,18.525,1.000,0.000,2,344.724,-9.470,19.662,-3.755,0.184351,29.424,345.678,-10.153,18.881,-5.013,0.145307,44.012,37.617,345.882,38.737,36
101,2025,337,8.945,0,307.842,141.186,187.546,29.158,1.000,0.000,2,340.241,-3.973,19.610,-3.816,0.184351,29.424,341.203,-4.927,18.881,-5.015,0.146864,44.027,37.561,341.373,38.737,37
102,2045,334,9.398,0,307.842,144.936,188.895,26.158,1.000,0.000,2,336.009,-2.463,19.234,-3.900,0.184351,29.424,336.921,-3.425,18.726,-5.053,0.147221,44.262,37.746,337.064,38.737,37
103,2065,326,9.539,0,300.125,148.714,187.096,25.875,1.000,0.000,2,331.874,-7.202,14.514,-3.558,0.184351,29.424,332.610,-8.115,13.468,-4.678,0.185482,35.351,28.794,333.036,38.737,37
104,2085,327,9.797,0,300.125,152.465,187.546,26.875,1.000,0.000,2,327.916,-1.124,13.243,-3.714,0.184351,29.424,328.527,-1.859,12.847,-4.762,0.178502,35.522,29.181,328.663,18.026,37
107,2147,306,10.938,0,288.806,163.961,192.493,17.194,1.000,0.000,2,311.160,-6.326,15.050,-3.733,0.184351,29.424,311.696,-6.892,14.328,-4.596,0.173449,35.451,29.302,310.691,16.607,37
108,2167,305,11.125,0,285.891,167.820,192.943,19.109,1.000,0.000,2,306.877,-2.301,14.050,-3.893,0.184351,29.424,307.356,-2.838,13.609,-4.715,0.169694,35.843,29.761,306.441,18.026,37
109,2187,300,11.719,0,285.891,171.679,192.943,14.109,1.000,0.000,2,302.461,-3.018,12.881,-3.612,0.184351,29.424,302.830,-3.497,12.314,-4.402,0.190894,31.694,25.644,301.998,16.607,37
110,2205,295,12.008,0,285.891,175.564,194.292,9.109,1.000,0.000,2,298.709,-4.547,9.373,-4.067,0.184351,29.424,299.019,-4.915,9.153,-4.815,0.182283,32.342,26.446,298.053,14.078,37
111,2225,286,12.406,0,262.224,179.450,194.292,23.776,1.000,0.000,2,293.197,-8.823,10.183,-4.181,0.184351,29.424,293.558,-9.133,9.735,-4.901,0.172460,33.751,27.930,292.573,18.778,37
112,2245,287,12.648,0,262.224,183.390,195.641,24.776,1.000,0.000,2,288.863,-2.284,8.192,-4.412,0.184351,29.424,289.193,-2.645,8.032,-5.098,0.170998,34.017,28.200,288.307,17.303,37
113,2265,281,13.273,0,250.561,187.303,196.091,30.439,1.000,0.000,2,285.014,-4.921,7.984,-4.333,0.184351,29.424,285.317,-5.252,7.778,-4.995,0.177910,32.725,26.903,284.496,18.778,37
114,2285,276,13.445,0,250.561,191.216,195.641,25.439,1.000,0.000,2,280.161,-5.101,7.836,-4.462,0.184351,29.424,280.474,-5.405,7.646,-5.096,0.172135,33.615,27.829,279.659,18.778,37
115,2305,277,13.906,0,250.561,195.183,196.991,26.439,1.000,0.000,2,276.365,0.779,8.628,-4.055,0.184351,29.424,276.623,0.466,8.560,-4.668,0.190777,30.351,24.561,275.971,19.560,37
116,2325,269,14.320,0,238.899,199.095,197.890,30.101,1.000,0.000,2,272.586,-4.396,8.597,-4.113,0.184351,29.424,272.790,-4.655,8.544,-4.695,0.185880,30.588,24.902,272.208,19.560,37
117,2345,266,14.844,0,238.899,203.035,196.991,27.101,1.000,0.000,2,268.158,-2.646,7.806,-4.250,0.184351,29.424,268.332,-2.850,7.925,-4.800,0.181775,30.966,25.337,267.815,19.560,37
118,2367,257,15.766,0,235.641,206.975,196.091,21.359,1.000,0.000,2,260.155,-3.868,6.427,-3.820,0.184351,29.424,260.116,-3.996,6.520,-4.317,0.220276,25.154,19.613,259.813,18.778,37
119,2387,253,16.469,0,235.641,210.888,195.641,17.359,1.000,0.000,2,255.644,-3.242,6.441,-3.783,0.184351,29.424,255.506,-3.203,6.556,-4.230,0.217571,24.453,19.133,255.176,14.674,37
120,2405,241,17.008,0,235.641,214.828,196.091,5.359,1.000,0.000,2,250.546,-11.703,9.276,-4.245,0.184351,29.424,250.611,-11.565,9.048,-4.637,0.168972,30.554,25.391,249.169,12.423,37
121,2425,240,17.602,0,220.549,218.740,195.641,19.451,1.000,0.000,2,245.410,-6.633,9.123,-4.217,0.184351,29.424,245.497,-6.698,8.650,-4.567,0.179308,29.505,24.214,244.192,17.303,37
122,2445,238,18.312,0,220.549,222.653,196.991,17.451,1.000,0.000,2,240.830,-3.470,8.659,-4.334,0.184351,29.424,240.923,-3.557,8.327,-4.652,0.178271,29.964,24.623,239.757,15.938,37
123,2465,231,19.242,0,204.257,226.566,196.091,26.743,1.000,0.000,2,236.619,-6.889,7.818,-4.222,0.184351,29.424,236.621,-6.982,7.281,-4.513,0.194922,27.649,22.260,235.651,18.026,37
125,2505,222,20.375,0,204.257,234.473,196.991,17.743,1.000,0.000,2,227.094,-6.246,7.128,-4.527,0.184351,29.424,227.096,-6.220,6.829,-4.745,0.180615,29.349,24.048,226.108,14.674,37
126,2525,214,20.367,0,191.394,238.439,197.890,22.606,1.000,0.000,2,222.259,-10.126,8.498,-4.717,0.184351,29.424,222.442,-10.128,8.022,-4.907,0.166447,32.103,26.760,221.318,18.026,37
127,2545,212,20.953,0,191.394,242.433,198.340,20.606,1.000,0.000,2,217.132,-6.292,8.290,-4.916,0.184351,29.424,217.431,-6.476,7.897,-5.089,0.161376,33.797,28.343,216.264,18.026,37
128,2567,198,20.344,0,175.102,246.454,199.689,22.898,1.000,0.000,2,207.715,-11.911,11.199,-5.189,0.184351,29.424,208.439,-12.178,10.892,-5.348,0.142824,39.493,33.852,207.028,19.560,37
129,2587,197,20.266,0,175.102,250.475,201.038,21.898,1.000,0.000,2,202.461,-6.695,10.641,-5.083,0.184351,29.424,203.281,-7.418,10.382,-5.262,0.153255,38.073,32.238,201.825,19.560,37
130,2607,190,21.094,0,175.102,254.550,203.737,14.898,1.000,0.000,2,196.840,-8.386,10.701,-5.388,0.184351,29.424,197.903,-9.207,10.710,-5.590,0.141575,41.961,36.021,196.309,21.217,37
131,2625,185,21.484,0,168.413,258.570,199.689,16.587,1.000,0.000,2,192.214,-8.845,11.250,-5.584,0.184351,29.424,193.579,-9.908,11.582,-5.823,0.134085,45.491,39.391,191.741,21.217,37
132,2645,181,21.938,0,168.413,262.591,202.387,12.587,1.000,0.000,2,186.845,-7.166,11.352,-5.687,0.184351,29.424,188.407,-8.532,11.916,-5.979,0.131777,47.670,41.388,186.372,20.373,37
133,2665,177,21.453,0,155.208,266.639,199.689,21.792,1.000,0.000,2,182.587,-6.850,9.184,-6.069,0.184351,29.424,184.352,-8.412,9.938,-6.423,0.126062,51.197,44.743,182.031,18.778,37
134,2685,173,21.953,0,155.208,270.660,202.387,17.792,1.000,0.000,2,177.518,-5.539,9.055,-6.126,0.184351,29.424,179.385,-7.304,9.803,-6.556,0.125810,52.781,46.140,177.039,21.217,37
135,2705,166,21.922,0,155.208,274.680,201.038,10.792,1.000,0.000,2,172.115,-7.497,8.485,-6.368,0.184351,29.424,174.241,-9.364,9.404,-6.881,0.119892,56.759,49.954,171.675,21.217,37
136,2725,163,21.445,0,145.089,278.647,199.689,17.911,1.000,0.000,2,167.992,-6.120,7.589,-6.563,0.184351,29.424,170.284,-8.246,8.404,-7.174,0.116732,59.873,52.884,167.689,23.957,37
