seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
13,265,513,3.836,0,492.376,0.000,0.000,20.624,1.000,0.000,1,516.803,-4.668,0.000,0.000,0.185262,29.457,516.803,-4.668,0.000,0.000,0.185262,29.457,24.000,516.642,3.900,35
14,285,516,3.664,0,492.376,0.000,0.000,23.624,1.000,0.000,1,516.655,-0.803,0.000,0.000,0.184956,29.446,516.655,-0.803,0.000,0.000,0.184956,29.446,24.000,516.376,3.534,35
15,305,510,3.844,0,492.376,0.000,0.000,17.624,1.000,0.000,1,515.425,-6.655,0.000,0.000,0.184754,29.439,515.425,-6.655,0.000,0.000,0.184754,29.439,24.000,513.834,3.714,35
16,325,522,3.766,0,492.376,0.000,0.000,29.624,1.000,0.000,1,516.639,6.575,0.000,0.000,0.184619,29.434,516.639,6.575,0.000,0.000,0.184619,29.434,24.000,517.202,3.534,35
17,345,525,3.672,0,492.376,0.000,0.000,32.624,1.000,0.000,1,518.182,8.361,0.000,0.000,0.184529,29.431,518.182,8.361,0.000,0.000,0.184529,29.431,24.000,520.127,4.093,35
18,367,520,3.750,0,492.376,0.000,0.000,27.624,1.000,0.000,1,519.242,0.929,22.457,1.193,0.184430,29.427,519.282,0.929,22.457,1.193,0.227264,23.881,18.454,520.772,3.714,35
19,387,523,3.812,0,492.376,0.000,0.000,30.624,1.000,0.000,1,519.935,3.758,22.392,1.181,0.184404,29.426,520.094,3.718,22.382,1.179,0.218485,23.772,18.578,521.033,18.778,35
20,407,514,3.648,0,492.376,0.000,0.000,21.624,1.000,0.000,1,518.841,-5.935,23.551,1.086,0.184386,29.426,518.852,-6.094,23.654,1.077,0.203890,24.813,19.754,520.078,20.373,35
21,425,526,3.680,0,492.548,0.000,0.000,33.452,1.000,0.000,1,520.161,7.159,24.476,1.575,0.184374,29.425,520.181,7.148,24.582,1.564,0.186009,27.029,22.001,521.173,16.607,35
22,445,517,3.805,0,492.548,0.000,0.000,24.452,1.000,0.000,1,519.578,-3.161,25.287,1.460,0.184367,29.425,519.592,-3.181,25.400,1.448,0.185196,27.497,22.405,520.478,20.373,35
23,465,521,3.711,0,496.664,0.000,0.000,24.336,1.000,0.000,1,519.840,1.422,22.018,1.063,0.184361,29.425,519.904,1.408,22.121,1.051,0.221700,23.226,18.077,520.577,18.778,35
24,485,527,3.852,0,496.664,0.000,0.000,30.336,1.000,0.000,1,521.160,7.160,23.597,1.258,0.184358,29.425,521.314,7.096,23.667,1.243,0.198623,25.212,20.204,521.961,16.607,35
25,505,521,3.750,0,496.664,0.000,0.000,24.336,1.000,0.000,1,521.131,-0.160,22.169,0.921,0.184356,29.425,521.245,-0.314,22.247,0.898,0.217453,23.054,18.041,521.784,20.373,35
26,525,519,3.789,0,496.664,0.000,0.000,22.336,1.000,0.000,1,520.738,-2.131,22.600,0.752,0.184354,29.425,520.770,-2.245,22.704,0.723,0.211953,23.227,18.304,521.166,16.607,35
27,545,512,3.773,0,496.664,0.000,0.000,15.336,1.000,0.000,1,519.127,-8.738,26.802,0.365,0.184353,29.425,519.186,-8.770,26.911,0.334,0.180569,27.023,22.144,519.149,16.607,35
28,565,513,3.773,0,492.548,0.000,0.000,20.452,1.000,0.000,1,517.997,-6.127,28.807,0.048,0.184353,29.424,518.117,-6.186,28.934,0.015,0.172751,28.934,23.936,518.362,31.736,35
31,627,520,3.719,0,492.376,0.000,0.000,27.624,1.000,0.000,1,519.260,0.907,27.092,0.666,0.184351,29.424,519.298,0.869,27.256,0.617,0.191682,27.637,22.339,519.404,28.142,35
32,645,530,3.695,0,492.376,0.000,0.000,37.624,1.000,0.000,1,521.240,10.740,31.725,1.243,0.184351,29.424,520.994,10.702,31.909,1.192,0.158471,33.331,28.049,521.116,29.294,35
33,665,526,3.734,0,496.664,0.000,0.000,29.336,1.000,0.000,1,522.118,4.760,28.898,1.814,0.184351,29.424,521.836,5.006,29.218,1.775,0.168210,32.370,26.925,521.942,28.142,35
34,685,513,3.688,0,496.664,0.000,0.000,16.336,1.000,0.000,1,520.437,-9.118,33.124,1.029,0.184351,29.424,520.404,-8.836,33.103,1.005,0.162084,34.112,28.583,520.744,37.226,35
35,705,516,3.797,0,496.664,0.027,0.000,19.336,1.000,0.000,1,519.619,-4.437,31.521,0.390,0.184351,29.424,519.618,-4.404,31.452,0.367,0.178331,31.587,25.954,519.990,31.736,35
36,725,521,3.719,0,486.374,0.108,2.699,34.626,1.000,0.000,1,519.829,1.435,30.567,0.220,0.184351,29.424,519.829,1.436,30.490,0.198,0.184361,30.529,24.901,520.137,25.969,35
37,745,517,3.703,0,486.374,0.243,5.397,30.626,1.000,0.000,1,519.242,-2.749,30.949,0.036,0.184351,29.424,519.250,-2.748,30.863,0.014,0.181144,30.864,25.273,519.527,28.142,35
38,765,525,3.773,0,490.661,0.486,8.095,34.339,1.000,0.000,1,520.171,5.920,31.975,0.145,0.184351,29.424,520.122,5.912,31.904,0.123,0.174752,31.920,26.342,520.405,25.969,35
39,787,509,3.836,0,490.661,0.783,16.191,18.339,1.000,0.000,1,517.576,-10.514,33.004,-0.489,0.184351,29.424,517.709,-10.472,32.783,-0.497,0.168340,33.030,27.469,518.118,33.030,35
40,807,512,3.906,0,490.661,1.133,17.540,21.339,1.000,0.000,1,516.262,-5.225,33.758,-0.592,0.184351,29.424,516.471,-5.359,33.592,-0.606,0.165616,33.959,28.335,516.889,33.030,35
41,827,517,3.734,0,492.719,1.619,24.287,24.281,1.000,0.000,1,516.002,1.224,33.720,-0.602,0.184351,29.424,516.156,1.015,33.521,-0.625,0.167870,33.912,28.219,516.505,29.294,35
42,845,514,3.734,0,492.719,2.240,30.583,21.281,1.000,0.000,1,515.259,-1.543,30.563,-1.037,0.184351,29.424,515.388,-1.697,30.404,-1.065,0.181910,31.538,25.801,515.662,25.969,35
43,865,523,3.852,0,484.659,3.022,36.430,38.341,1.000,0.000,1,516.091,8.470,34.857,-0.606,0.184351,29.424,516.016,8.340,34.612,-0.632,0.162618,35.011,29.318,516.422,25.969,35
44,885,517,3.805,0,484.659,3.940,44.525,32.341,1.000,0.000,1,515.533,1.799,34.991,-0.409,0.184351,29.424,515.435,1.875,34.753,-0.426,0.165096,34.935,29.167,515.799,25.969,35
45,905,513,3.945,0,484.659,5.046,52.171,28.341,1.000,0.000,1,514.427,-1.750,31.491,-0.060,0.184351,29.424,514.345,-1.652,31.221,-0.070,0.186234,31.226,25.411,514.652,25.969,35
46,925,512,3.930,0,480.371,6.261,58.018,31.629,1.000,0.000,1,513.034,-1.267,29.664,0.183,0.184351,29.424,512.953,-1.184,29.351,0.180,0.195091,29.383,23.651,513.240,28.142,35
48,965,517,4.109,0,480.371,9.013,68.362,36.629,1.000,0.000,1,510.293,8.223,36.438,0.059,0.184351,29.424,510.188,8.092,35.917,0.063,0.158175,35.921,30.240,510.324,31.736,35
49,987,508,3.977,0,480.371,10.605,79.156,27.629,1.000,0.000,1,506.800,1.471,36.117,-0.503,0.184351,29.424,506.804,1.429,35.579,-0.491,0.163257,35.819,29.972,506.934,29.294,35
50,1007,499,4.188,0,480.371,12.332,86.352,18.629,1.000,0.000,1,503.953,-6.073,30.641,-1.344,0.184351,29.424,503.956,-6.077,30.171,-1.330,0.184508,31.939,26.046,504.226,31.736,35
51,1027,498,4.188,0,465.965,14.221,94.448,32.035,1.000,0.000,1,501.315,-4.064,28.954,-1.785,0.184351,29.424,501.318,-4.067,28.333,-1.783,0.184231,31.513,25.708,501.623,30.492,35
52,1045,499,4.102,0,465.965,16.218,98.945,33.035,1.000,0.000,1,499.678,-0.831,26.139,-1.371,0.184351,29.424,499.661,-0.834,25.731,-1.383,0.207497,27.644,21.908,499.957,31.736,35
53,1065,500,4.141,0,459.792,18.350,103.892,40.208,1.000,0.000,1,498.042,2.400,26.263,-1.029,0.184351,29.424,498.080,2.417,25.881,-1.042,0.205656,26.967,21.421,498.413,18.026,35
54,1085,500,4.148,0,459.792,20.590,111.988,40.208,1.000,0.000,1,496.576,4.197,27.306,-0.891,0.184351,29.424,496.651,4.160,26.908,-0.906,0.194935,27.729,22.324,497.072,18.026,35
55,1105,487,4.219,0,459.792,22.937,115.136,27.208,1.000,0.000,1,493.402,-7.849,29.490,-1.146,0.184351,29.424,493.533,-7.924,29.134,-1.165,0.175516,30.491,25.139,494.036,28.142,35
56,1125,485,4.305,0,451.559,25.447,121.433,33.441,1.000,0.000,1,489.872,-5.974,27.805,-1.740,0.184351,29.424,490.025,-6.105,27.490,-1.766,0.176834,30.607,25.195,490.645,31.736,35
57,1145,474,4.344,0,451.559,28.064,128.179,22.441,1.000,0.000,1,484.855,-13.309,34.080,-2.359,0.184351,29.424,485.608,-13.462,33.894,-2.395,0.137659,39.629,34.174,486.101,34.375,35
58,1165,480,4.391,0,447.615,30.763,133.126,32.385,1.000,0.000,1,482.332,-2.858,30.621,-1.977,0.184351,29.424,483.020,-3.612,30.588,-2.052,0.163927,34.798,29.093,483.529,35.773,35
59,1185,483,4.414,0,447.615,33.569,136.274,35.385,1.000,0.000,1,480.232,3.394,31.350,-1.546,0.184351,29.424,480.757,2.706,31.011,-1.648,0.171050,33.728,27.959,481.153,31.736,35
60,1207,480,4.539,0,447.615,36.403,142.121,32.385,1.000,0.000,1,475.646,5.338,33.500,-1.434,0.184351,29.424,475.949,4.844,33.023,-1.570,0.163782,35.486,29.674,476.116,31.736,35
61,1227,468,4.711,0,435.610,39.344,147.068,32.390,1.000,0.000,1,471.837,-4.705,28.696,-2.093,0.184351,29.424,472.125,-5.008,28.258,-2.237,0.176180,33.262,27.402,472.174,24.943,35
62,1247,466,4.758,0,435.610,42.339,149.767,30.390,1.000,0.000,1,468.318,-2.842,27.913,-2.325,0.184351,29.424,468.587,-3.130,27.390,-2.487,0.173565,33.576,27.749,468.685,31.736,35
63,1265,460,4.750,0,435.610,45.335,149.317,24.390,1.000,0.000,1,464.958,-6.078,28.554,-2.541,0.184351,29.424,465.306,-6.347,28.045,-2.722,0.164049,35.454,29.638,465.620,40.308,35
64,1285,463,4.867,0,435.610,48.438,153.814,27.390,1.000,0.000,1,462.088,1.118,29.129,-2.422,0.184351,29.424,462.357,0.770,28.527,-2.624,0.165531,35.414,29.552,462.606,38.737,35
65,1305,458,4.953,0,435.610,51.595,156.513,22.390,1.000,0.000,1,459.419,-1.740,25.444,-1.969,0.184351,29.424,459.613,-2.009,25.086,-2.189,0.197190,29.878,23.987,459.942,38.737,35
66,1325,453,5.023,0,417.088,54.780,159.212,35.912,1.000,0.000,1,455.639,-3.235,20.002,-2.542,0.184351,29.424,455.706,-3.429,19.546,-2.765,0.210720,27.192,21.462,455.910,22.095,35
67,1345,453,5.016,0,417.088,58.045,160.561,35.912,1.000,0.000,1,452.533,0.573,19.861,-2.225,0.184351,29.424,452.604,0.505,19.561,-2.456,0.215777,25.594,20.071,452.763,22.095,35
68,1365,441,5.055,0,407.827,61.337,163.709,33.173,1.000,0.000,1,448.404,-9.077,21.248,-2.752,0.184351,29.424,448.505,-9.148,20.766,-2.985,0.179635,29.676,24.345,448.738,28.142,35
69,1385,444,5.289,0,407.827,64.683,164.609,36.173,1.000,0.000,1,444.907,-1.112,20.770,-2.504,0.184351,29.424,444.979,-1.213,20.386,-2.742,0.192569,27.903,22.530,445.175,24.943,35
70,1407,436,5.344,0,407.827,68.029,169.106,28.173,1.000,0.000,1,439.435,-4.211,24.526,-2.148,0.184351,29.424,439.502,-4.265,24.258,-2.392,0.178777,29.977,24.618,439.636,23.008,35
71,1427,427,5.430,0,410.228,71.456,171.355,16.772,1.000,0.000,1,434.347,-9.008,25.519,-2.718,0.184351,29.424,434.625,-9.075,25.005,-2.966,0.159783,33.803,28.402,434.440,23.008,35
72,1447,434,5.539,0,410.228,74.883,171.355,23.772,1.000,0.000,1,431.488,3.080,24.806,-2.774,0.184351,29.424,431.664,2.802,24.125,-3.034,0.166159,33.330,27.792,431.546,24.943,35
73,1465,421,5.641,0,396.165,78.310,172.704,24.835,1.000,0.000,1,427.441,-7.897,24.830,-2.776,0.184351,29.424,427.717,-8.073,24.199,-3.042,0.167952,33.450,27.832,427.664,28.142,35
74,1485,422,5.797,0,396.165,81.738,171.355,25.835,1.000,0.000,1,423.643,-2.014,24.309,-2.579,0.184351,29.424,423.882,-2.290,23.721,-2.851,0.178168,31.848,26.174,423.801,23.008,35
75,1505,424,5.914,0,396.165,85.192,172.704,27.835,1.000,0.000,1,420.892,3.811,19.861,-1.723,0.184351,29.424,421.292,3.572,19.429,-1.999,0.241758,23.426,17.762,421.005,24.943,35
76,1525,413,5.969,0,377.471,88.673,172.704,35.529,1.000,0.000,1,417.324,-5.301,20.422,-1.845,0.184351,29.424,417.464,-5.701,19.974,-2.104,0.216988,24.399,19.104,417.371,23.008,35
77,1545,403,6.242,0,377.471,92.235,175.403,25.529,1.000,0.000,1,411.822,-10.816,22.569,-2.555,0.184351,29.424,412.079,-10.956,22.268,-2.787,0.171320,30.034,24.889,411.575,20.373,35
78,1565,411,6.234,0,374.899,95.797,178.101,36.101,1.000,0.000,1,409.491,1.850,23.431,-2.291,0.184351,29.424,409.693,1.593,23.083,-2.510,0.179163,29.381,24.117,409.270,24.943,35
79,1585,407,6.266,0,374.899,99.386,179.450,32.101,1.000,0.000,1,406.105,1.098,21.050,-2.503,0.184351,29.424,406.273,0.896,20.920,-2.707,0.188365,28.247,22.927,405.900,27.035,35
80,1607,398,6.633,0,374.899,103.029,181.699,23.101,1.000,0.000,1,399.082,-1.326,20.837,-2.318,0.184351,29.424,399.155,-1.436,20.687,-2.506,0.195960,26.967,21.682,398.971,23.957,35
81,1627,393,6.734,0,365.810,106.672,182.149,27.190,1.000,0.000,1,394.989,-2.439,20.098,-2.136,0.184351,29.424,394.990,-2.512,19.912,-2.314,0.207728,25.268,20.019,394.934,27.035,35
82,1647,387,6.914,0,365.810,110.315,182.149,21.190,1.000,0.000,1,390.545,-4.346,19.738,-2.409,0.184351,29.424,390.491,-4.347,19.578,-2.570,0.197017,26.183,21.025,390.369,20.373,35
83,1665,387,6.844,0,355.348,113.958,181.699,31.652,1.000,0.000,1,387.668,-0.820,19.840,-2.363,0.184351,29.424,387.614,-0.765,19.721,-2.508,0.197697,26.011,20.868,387.529,24.943,35
85,1705,377,7.164,0,355.348,121.298,183.498,21.652,1.000,0.000,1,378.963,-2.407,19.662,-2.601,0.184351,29.424,378.879,-2.323,19.476,-2.725,0.191050,26.902,21.762,378.932,23.957,36
86,1725,378,7.508,0,350.203,124.941,181.699,27.797,1.000,0.000,1,376.563,1.762,18.222,-2.059,0.184351,29.424,376.570,1.846,18.156,-2.175,0.225348,22.888,17.730,376.530,24.943,36
87,1745,372,7.531,0,350.203,128.584,182.149,21.797,1.000,0.000,1,372.750,-0.920,18.242,-2.049,0.184351,29.424,372.724,-0.927,18.187,-2.161,0.218550,22.857,17.862,372.716,23.008,36
88,1765,370,7.703,0,339.570,132.200,183.498,30.430,1.000,0.000,1,369.250,0.920,15.004,-2.325,0.184351,29.424,369.276,0.946,14.960,-2.432,0.234907,20.875,15.971,369.217,24.943,36
89,1785,360,7.781,0,339.570,135.842,179.900,20.430,1.000,0.000,1,365.344,-6.551,15.706,-2.442,0.184351,29.424,365.165,-6.578,15.638,-2.548,0.214729,22.129,17.377,364.287,10.495,36
90,1807,357,8.086,0,339.570,139.458,181.699,17.430,1.000,0.000,1,358.223,-1.499,12.067,-2.357,0.184351,29.424,357.874,-1.166,12.156,-2.420,0.250423,18.012,13.501,357.295,9.638,36
91,1827,350,8.070,0,334.425,143.074,180.800,15.575,1.000,0.000,1,353.758,-4.607,10.758,-2.192,0.184351,29.424,353.067,-4.258,10.691,-2.229,0.279765,15.660,11.279,352.681,10.495,36
92,1847,344,8.602,0,334.425,146.663,179.450,9.575,1.000,0.000,1,349.031,-6.169,11.504,-2.400,0.184351,29.424,348.131,-5.478,11.193,-2.389,0.245912,16.898,12.742,347.455,8.110,36
93,1865,339,8.812,0,315.903,150.252,179.900,23.097,1.000,0.000,1,344.981,-7.333,10.481,-2.957,0.184351,29.424,343.982,-6.432,9.984,-2.889,0.225524,18.328,14.195,343.236,10.058,36
94,1885,336,8.781,0,315.903,153.895,182.149,20.097,1.000,0.000,1,340.354,-5.338,10.490,-2.959,0.184351,29.424,339.306,-4.339,9.689,-2.821,0.238107,17.645,13.443,338.636,10.058,36
95,1905,339,9.203,0,315.903,157.538,179.450,23.097,1.000,0.000,1,337.177,2.235,8.327,-2.307,0.184351,29.424,336.849,3.283,7.736,-2.109,0.344846,12.182,7.981,336.010,11.422,36
96,1925,334,9.250,0,305.270,161.154,183.498,28.730,1.000,0.000,1,334.346,-0.425,7.627,-2.420,0.184351,29.424,334.066,-0.096,7.246,-2.193,0.311243,12.056,8.303,333.448,10.950,36
97,1945,327,9.445,0,305.270,164.824,183.498,21.730,1.000,0.000,1,329.999,-3.676,7.030,-2.659,0.184351,29.424,329.430,-3.396,6.795,-2.408,0.284649,12.592,9.008,329.061,10.950,36
98,1965,325,9.742,0,299.782,168.494,182.149,25.218,1.000,0.000,1,326.106,-1.356,7.111,-2.601,0.184351,29.424,325.558,-0.787,6.914,-2.313,0.290634,12.263,8.699,325.299,9.638,36
99,1985,327,9.992,0,299.782,172.191,183.498,27.218,1.000,0.000,1,324.026,3.647,8.919,-2.352,0.184351,29.424,323.940,4.194,8.913,-2.031,0.270577,13.040,9.511,323.680,10.950,36
100,2007,316,10.227,0,299.782,175.888,185.297,16.218,1.000,0.000,1,316.312,-0.382,9.705,-2.349,0.184351,29.424,315.959,0.056,9.738,-1.998,0.269747,13.729,10.025,315.761,9.638,36
101,2027,318,10.555,0,294.809,179.585,184.847,23.191,1.000,0.000,1,313.608,5.385,12.482,-2.038,0.184351,29.424,313.647,5.738,12.548,-1.673,0.241391,15.346,11.641,313.573,10.950,36
104,2085,300,11.438,0,279.888,190.622,182.149,20.112,1.000,0.000,1,301.625,-1.992,11.741,-2.262,0.184351,29.424,301.174,-1.570,11.942,-1.874,0.252414,15.453,11.552,300.778,8.470,36
105,2105,294,11.727,0,279.888,194.292,183.498,14.112,1.000,0.000,1,297.226,-3.955,11.772,-2.413,0.184351,29.424,296.647,-3.504,12.014,-2.002,0.244387,16.024,12.108,296.177,8.110,36
106,2125,293,11.992,0,282.975,197.908,179.900,10.025,1.000,0.000,1,294.246,-1.527,11.240,-2.536,0.184351,29.424,293.714,-0.949,11.626,-2.097,0.247066,16.024,12.065,293.341,8.470,36
107,2145,288,12.156,0,282.975,201.497,180.800,5.025,1.000,0.000,1,290.145,-2.630,10.396,-2.340,0.184351,29.424,289.505,-2.098,10.572,-1.873,0.282717,14.081,10.100,289.226,8.470,36
108,2165,284,12.516,0,256.392,205.086,179.450,27.608,1.000,0.000,1,286.085,-2.556,10.391,-2.331,0.184351,29.424,285.386,-1.916,10.548,-1.842,0.276586,13.939,10.084,285.134,7.764,36
109,2185,280,12.914,0,256.392,208.648,179.900,23.608,1.000,0.000,1,282.762,-3.386,10.403,-2.425,0.184351,29.424,281.972,-2.688,10.555,-1.918,0.266227,14.232,10.443,281.841,10.495,36
110,2205,276,13.281,0,256.392,212.210,178.101,19.608,1.000,0.000,1,278.610,-3.200,10.190,-2.355,0.184351,29.424,277.741,-2.410,10.285,-1.825,0.277631,13.616,9.836,277.664,9.638,36
111,2227,268,13.945,0,247.475,215.745,176.302,20.525,1.000,0.000,1,272.036,-4.948,9.637,-1.780,0.184351,29.424,271.215,-4.644,10.241,-1.271,0.307640,11.856,8.208,271.075,8.470,36
112,2247,265,14.344,0,247.475,219.253,175.403,17.525,1.000,0.000,1,267.877,-3.528,9.149,-1.689,0.184351,29.424,266.861,-2.707,9.866,-1.189,0.312494,11.281,7.756,266.805,8.470,36
113,2265,267,14.445,0,241.643,222.761,174.503,25.357,1.000,0.000,1,265.581,1.740,8.966,-1.714,0.184351,29.424,265.092,2.756,9.644,-1.216,0.307831,11.122,7.698,264.963,9.233,36
114,2285,259,15.133,0,241.643,226.215,175.403,17.357,1.000,0.000,1,261.506,-3.072,8.958,-1.846,0.184351,29.424,260.824,-2.584,9.659,-1.340,0.294166,11.455,8.085,260.685,7.764,36
115,2305,261,15.461,0,241.643,229.750,174.053,19.357,1.000,0.000,1,258.573,2.975,9.842,-1.514,0.184351,29.424,258.413,3.657,10.572,-0.987,0.292582,11.547,8.169,258.299,8.470,36
116,2325,251,15.836,0,232.897,233.231,174.503,18.103,1.000,0.000,1,255.042,-4.956,10.401,-1.694,0.184351,29.424,254.512,-4.795,11.255,-1.188,0.267646,12.666,9.276,254.154,7.110,36
117,2345,252,16.164,0,232.897,236.712,175.403,19.103,1.000,0.000,1,251.620,0.466,9.183,-1.853,0.184351,29.424,251.297,0.996,10.019,-1.348,0.294247,11.836,8.353,251.027,8.470,36
118,2365,249,16.727,0,220.378,240.167,172.704,28.622,1.000,0.000,1,248.320,0.834,8.414,-1.495,0.184351,29.424,248.245,1.157,8.998,-0.978,0.347398,9.954,6.496,247.956,9.233,36
119,2385,246,17.117,0,220.378,243.621,174.503,25.622,1.000,0.000,1,245.757,0.298,8.512,-1.461,0.184351,29.424,245.749,0.373,9.035,-0.962,0.326955,9.960,6.704,245.556,7.110,36
120,2405,239,17.711,0,220.378,247.075,171.355,18.622,1.000,0.000,1,241.716,-3.330,6.153,-1.897,0.184351,29.424,241.126,-3.322,6.864,-1.415,0.360013,8.866,5.674,241.068,6.505,36
121,2427,233,18.664,0,210.773,250.502,172.704,22.227,1.000,0.000,1,235.458,-3.014,6.215,-1.556,0.184351,29.424,234.908,-2.993,6.817,-1.056,0.362266,7.932,5.059,234.908,7.764,36
122,2447,228,18.992,0,210.773,253.929,171.355,17.227,1.000,0.000,1,231.288,-4.031,6.502,-1.658,0.184351,29.424,230.310,-3.481,7.089,-1.152,0.336609,8.415,5.582,230.502,8.470,36
123,2465,231,19.742,0,197.740,257.383,172.704,33.260,1.000,0.000,1,229.122,2.303,6.924,-1.345,0.184351,29.424,228.852,3.281,7.680,-0.812,0.345234,8.340,5.460,228.714,9.638,36
124,2485,223,20.031,0,197.740,260.837,172.704,25.260,1.000,0.000,1,225.176,-2.668,7.007,-1.402,0.184351,29.424,224.592,-2.398,7.799,-0.885,0.336185,8.582,5.697,224.491,6.802,36
125,2505,220,20.688,0,197.740,264.345,174.053,22.260,1.000,0.000,1,221.382,-1.695,6.933,-1.355,0.184351,29.424,220.726,-1.111,7.726,-0.835,0.346080,8.424,5.508,220.717,8.110,36
126,2525,214,20.500,0,197.740,267.826,174.503,16.260,1.000,0.000,1,217.887,-4.765,7.430,-1.466,0.184351,29.424,216.794,-4.109,8.191,-0.945,0.319938,9.084,6.178,216.786,7.110,36
127,2545,217,20.227,0,197.740,271.307,174.053,19.260,1.000,0.000,1,214.884,2.595,7.981,-1.167,0.184351,29.424,214.480,3.687,9.010,-0.626,0.316563,9.402,6.426,214.336,8.470,36
128,2565,208,20.672,0,175.102,274.842,176.752,32.898,1.000,0.000,1,210.731,-3.349,8.012,-1.174,0.184351,29.424,210.009,-2.945,9.119,-0.653,0.317862,9.546,6.512,209.818,6.220,36
129,2585,204,20.430,0,175.102,278.350,174.503,28.898,1.000,0.000,1,207.355,-4.114,7.468,-1.527,0.184351,29.424,206.283,-3.391,8.363,-1.014,0.326889,9.391,6.321,206.298,8.110,36
130,2605,198,20.508,0,175.102,281.939,178.101,22.898,1.000,0.000,1,202.725,-5.793,7.791,-1.570,0.184351,29.424,201.185,-4.721,8.392,-1.017,0.325276,9.427,6.360,201.371,8.110,36
131,2627,191,20.609,0,175.102,285.528,179.900,15.898,1.000,0.000,1,195.583,-5.619,8.139,-1.719,0.184351,29.424,194.275,-4.705,8.779,-1.136,0.303957,10.070,7.009,194.082,6.220,36
132,2647,192,21.289,0,175.102,289.090,178.101,16.898,1.000,0.000,1,192.017,-0.021,8.168,-1.567,0.184351,29.424,191.123,1.287,8.930,-0.943,0.318823,9.819,6.688,190.924,8.470,36
133,2665,187,21.500,0,162.068,292.679,179.900,24.932,1.000,0.000,1,188.891,-2.319,7.095,-1.832,0.184351,29.424,187.942,-1.425,7.819,-1.197,0.338578,9.252,6.119,187.848,7.430,36
134,2685,183,21.484,0,162.068,296.268,179.450,20.932,1.000,0.000,1,184.878,-2.302,6.600,-1.699,0.184351,29.424,183.846,-1.353,7.143,-1.025,0.374915,8.193,5.122,183.928,9.233,36
135,2705,180,21.133,0,162.068,299.803,178.101,17.932,1.000,0.000,1,181.073,-1.316,6.366,-1.788,0.184351,29.424,180.182,-0.284,6.962,-1.089,0.358396,8.148,5.228,180.267,9.233,36
