seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
120,3005,77,23.219,0,61.740,381.595,126.830,15.260,1.000,0.000,4,77.040,-0.049,9.626,-0.190,0.184351,29.424,76.991,0.013,9.993,0.079,0.317963,9.999,6.820,76.980,6.505,34
121,3032,70,23.672,0,64.998,384.644,121.433,5.002,1.000,0.000,4,71.615,-1.979,9.487,-0.151,0.184351,29.424,70.964,-1.413,10.008,0.098,0.317455,10.017,6.837,70.839,6.220,34
122,3055,69,23.656,0,64.998,387.586,116.036,4.002,1.000,0.000,4,69.240,-0.294,8.108,0.099,0.184351,29.424,68.766,0.357,9.086,0.320,0.345054,9.189,6.018,68.686,5.681,34
123,3080,67,23.789,0,58.481,390.419,116.935,8.519,1.000,0.000,4,67.396,-0.486,7.438,-0.110,0.184351,29.424,67.007,-0.012,7.666,0.043,0.401201,7.668,4.592,66.955,5.681,34
124,3105,65,23.812,0,58.481,393.198,109.739,6.519,1.000,0.000,4,63.593,1.725,6.945,0.112,0.184351,29.424,63.609,2.196,7.390,0.219,0.366600,7.438,4.711,63.555,5.681,34
125,3130,64,24.398,0,48.877,395.870,109.289,15.123,1.000,0.000,4,61.885,2.593,6.653,0.398,0.184351,29.424,62.364,2.577,7.246,0.471,0.365176,7.468,4.741,62.163,6.802,34
126,3157,58,25.320,0,48.877,398.488,102.543,9.123,1.000,0.000,4,58.363,-0.445,5.440,0.315,0.184351,29.424,58.596,-1.052,5.593,0.280,0.433256,5.672,3.214,58.606,6.802,34
127,3180,55,24.555,0,48.877,400.943,99.844,6.123,1.000,0.000,4,56.114,-1.366,5.508,0.291,0.184351,29.424,55.938,-1.599,5.735,0.226,0.413547,5.786,3.393,56.066,5.945,34
128,3205,53,23.969,0,48.877,403.318,97.146,4.123,1.000,0.000,4,54.352,-1.657,4.251,-0.063,0.184351,29.424,53.631,-1.481,4.170,-0.140,0.573638,4.189,1.786,54.052,5.681,34
129,3232,54,25.359,0,36.015,405.504,87.701,17.985,1.000,0.000,4,50.999,3.679,3.744,-0.296,0.184351,29.424,50.872,5.107,4.395,-0.204,0.387413,4.436,2.718,51.384,2.457,34
130,3255,48,23.453,0,36.015,407.527,80.955,11.985,1.000,0.000,4,49.456,-1.785,3.528,-0.243,0.184351,29.424,48.801,-1.657,3.959,-0.114,0.516787,3.972,1.920,49.005,1.848,34
131,3282,45,24.453,0,36.015,409.416,73.759,8.985,1.000,0.000,4,46.604,-1.967,3.598,-0.370,0.184351,29.424,46.044,-1.986,4.198,-0.192,0.474420,4.235,2.226,46.046,1.960,34
134,3357,42,27.695,0,42.532,414.085,55.319,0.532,1.000,0.000,4,41.732,0.329,3.525,-0.428,0.184351,29.424,41.837,0.318,4.195,-0.107,0.487268,4.206,2.156,41.806,2.593,34
135,3380,39,28.898,0,26.411,415.299,48.573,12.589,1.000,0.000,4,40.436,-1.760,2.896,-0.307,0.184351,29.424,39.781,-1.866,3.527,0.007,0.581400,3.527,1.477,39.870,1.960,34
