seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
0,7,514,3.648,0,0.000,0.000,0.000,514.000,1.000,0.000,1,514.000,0.000,0.000,0.000,0.000000,0.000,514.000,0.000,0.000,0.000,0.000000,0.000,24.000,514.000,24.000,0
1,25,520,3.633,0,486.374,0.000,0.000,33.626,1.000,0.000,1,517.061,6.000,0.000,0.000,0.510204,49.000,517.061,6.000,0.000,0.000,0.510204,49.000,24.000,519.320,3.196,35
2,45,517,3.633,0,486.374,0.000,0.000,30.626,1.000,0.000,1,517.039,-0.061,0.000,0.000,0.355616,37.245,517.039,-0.061,0.000,0.000,0.355616,37.245,24.000,518.141,3.714,35
3,65,519,3.719,0,486.374,0.000,0.000,32.626,1.000,0.000,1,517.597,1.961,0.000,0.000,0.284325,33.535,517.597,1.961,0.000,0.000,0.284325,33.535,24.000,518.549,3.196,35
4,87,525,3.609,0,486.374,0.000,0.000,38.626,1.000,0.000,1,520.855,5.337,0.000,0.000,0.223310,30.900,520.855,5.337,0.000,0.000,0.223310,30.900,24.000,523.078,3.714,35
8,165,521,3.648,0,486.374,0.000,0.000,34.626,1.000,0.000,1,520.467,0.659,0.000,0.000,0.191442,29.682,520.467,0.659,0.000,0.000,0.191442,29.682,24.000,520.340,3.534,35
9,185,515,3.594,0,486.374,0.000,0.000,28.626,1.000,0.000,1,519.434,-5.467,0.000,0.000,0.189041,29.595,519.434,-5.467,0.000,0.000,0.189041,29.595,24.000,518.024,3.196,35
10,205,513,3.758,0,486.374,0.000,0.000,26.626,1.000,0.000,1,518.228,-6.434,0.000,0.000,0.187460,29.537,518.228,-6.434,0.000,0.000,0.187460,29.537,24.000,515.813,3.037,35
11,225,520,3.680,0,486.374,0.000,0.000,33.626,1.000,0.000,1,518.558,1.772,0.000,0.000,0.186414,29.499,518.558,1.772,0.000,0.000,0.186414,29.499,24.000,517.479,3.534,35
12,245,525,3.664,0,486.374,0.000,0.000,38.626,1.000,0.000,1,519.755,6.442,0.000,0.000,0.185721,29.474,519.755,6.442,0.000,0.000,0.185721,29.474,24.000,520.710,3.196,35
13,265,522,3.625,0,486.546,0.000,0.000,35.454,1.000,0.000,1,520.171,2.245,0.000,0.000,0.185262,29.457,520.171,2.245,0.000,0.000,0.185262,29.457,24.000,521.183,4.093,35
14,285,510,3.656,0,486.546,0.000,0.000,23.454,1.000,0.000,1,518.289,-10.171,0.000,0.000,0.184956,29.446,518.289,-10.171,0.000,0.000,0.184956,29.446,24.000,516.941,4.093,35
15,307,530,3.570,0,486.546,0.000,0.000,43.454,1.000,0.000,1,519.956,12.318,0.000,0.000,0.184619,29.434,519.956,12.318,0.000,0.000,0.184619,29.434,24.000,522.727,2.735,35
16,327,514,3.648,0,486.374,0.000,0.000,27.626,1.000,0.000,1,518.857,-5.956,0.000,0.000,0.184529,29.431,518.857,-5.956,0.000,0.000,0.184529,29.431,24.000,519.956,4.948,35
17,345,518,3.602,0,486.374,0.000,0.000,31.626,1.000,0.000,1,518.699,-0.857,0.000,0.000,0.184470,29.429,518.699,-0.857,0.000,0.000,0.184470,29.429,24.000,519.059,3.037,35
18,365,515,3.695,0,486.374,0.000,0.000,28.626,1.000,0.000,1,518.017,-3.699,32.642,0.319,0.184430,29.427,518.086,-3.699,32.642,0.319,0.165751,32.744,27.316,517.322,3.196,35
19,385,526,3.633,0,486.374,0.000,0.000,39.626,1.000,0.000,1,519.489,7.983,33.956,0.418,0.184404,29.426,519.370,7.914,33.904,0.414,0.162220,34.075,28.548,518.047,25.969,35
20,405,521,3.711,0,486.374,0.000,0.000,34.626,1.000,0.000,1,519.767,1.511,33.998,0.497,0.184386,29.426,519.638,1.630,33.959,0.499,0.164610,34.208,28.577,518.346,28.142,35
21,425,524,3.688,0,486.374,0.000,0.000,37.626,1.000,0.000,1,520.548,4.233,34.576,0.610,0.184374,29.425,520.349,4.362,34.584,0.619,0.163126,34.967,29.263,519.003,29.294,35
22,445,522,3.648,0,486.374,0.000,0.000,35.626,1.000,0.000,1,520.816,1.452,31.454,0.263,0.184367,29.425,520.651,1.651,31.494,0.282,0.182866,31.573,25.799,519.437,25.969,35
23,465,520,3.625,0,486.374,0.000,0.000,33.626,1.000,0.000,1,520.665,-0.816,30.130,-0.045,0.184361,29.425,520.528,-0.651,30.170,-0.018,0.189521,30.170,24.452,519.524,25.969,35
24,485,516,3.609,0,486.374,0.000,0.000,29.626,1.000,0.000,1,519.805,-4.665,31.042,-0.336,0.184358,29.425,519.708,-4.528,31.038,-0.302,0.180992,31.129,25.495,518.990,28.142,35
25,507,521,3.719,0,486.374,0.000,0.000,34.626,1.000,0.000,1,520.355,0.790,27.560,0.012,0.184354,29.425,520.305,0.872,27.561,0.055,0.202632,27.564,21.978,519.755,25.969,35
26,527,509,3.703,0,486.374,0.027,1.349,22.626,1.000,0.000,1,518.240,-11.328,33.611,-0.587,0.184353,29.425,518.464,-11.278,33.608,-0.542,0.160863,33.902,28.448,517.987,28.142,35
27,547,520,3.648,0,486.374,0.054,1.349,33.626,1.000,0.000,1,518.542,1.787,32.570,-0.224,0.184353,29.424,518.705,1.563,32.493,-0.190,0.171423,32.529,26.953,518.254,33.030,35
28,565,522,3.648,0,490.661,0.054,0.000,31.339,1.000,0.000,1,519.180,3.458,31.075,0.270,0.184352,29.424,519.302,3.295,30.915,0.296,0.181288,31.002,25.382,518.935,25.969,35
29,585,520,3.695,0,490.661,0.054,0.000,29.339,1.000,0.000,1,519.331,0.820,30.975,0.223,0.184352,29.424,519.429,0.698,30.811,0.243,0.181455,30.870,25.268,519.115,28.142,35
30,605,536,3.695,0,490.661,0.054,0.000,45.339,1.000,0.000,1,522.404,16.669,42.304,0.734,0.184352,29.424,521.605,16.571,41.964,0.749,0.131335,42.525,36.940,521.980,28.142,35
31,625,519,3.648,0,490.661,0.054,0.000,28.339,1.000,0.000,1,521.776,-3.404,42.966,0.452,0.184351,29.424,521.247,-2.605,42.356,0.507,0.137320,42.612,36.761,521.580,37.226,35
32,645,520,3.609,0,490.661,0.054,0.000,29.339,1.000,0.000,1,521.449,-1.776,37.397,0.871,0.184351,29.424,521.046,-1.247,36.610,0.953,0.161202,37.518,31.470,521.353,35.773,35
