seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
12,245,482,0.883,0,494.777,0.000,0.000,12.777,1.000,0.000,2,471.481,12.918,0.000,0.000,0.185721,29.474,471.481,12.918,0.000,0.000,0.185721,29.474,24.000,475.571,10.058,35
13,265,470,0.742,0,494.606,0.000,0.000,24.606,1.000,0.000,2,471.207,-1.481,0.000,0.000,0.185262,29.457,471.207,-1.481,0.000,0.000,0.185262,29.457,24.000,473.279,4.504,35
14,285,474,0.727,0,494.606,0.000,0.000,20.606,1.000,0.000,2,471.723,2.793,0.000,0.000,0.184956,29.446,471.723,2.793,0.000,0.000,0.184956,29.446,24.000,473.592,3.714,35
15,305,477,0.844,0,494.606,0.000,0.000,17.606,1.000,0.000,2,472.698,5.277,0.000,0.000,0.184754,29.439,472.698,5.277,0.000,0.000,0.184754,29.439,24.000,475.000,3.714,35
16,327,450,0.875,0,494.606,0.000,0.000,44.606,1.000,0.000,2,467.351,-21.277,0.000,0.000,0.184529,29.431,467.351,-21.277,0.000,0.000,0.184529,29.431,24.000,462.254,3.534,35
17,347,459,0.703,0,494.606,0.000,0.000,35.606,1.000,0.000,2,465.810,-8.351,0.000,0.000,0.184470,29.429,465.810,-8.351,0.000,0.000,0.184470,29.429,24.000,461.138,4.722,35
18,367,502,0.828,0,498.893,0.000,0.000,3.107,1.000,0.000,2,472.485,36.190,259.528,-1.160,0.184430,29.427,466.563,36.190,259.528,-1.160,0.020804,260.873,255.445,475.285,4.948,35
19,385,475,0.812,0,498.893,0.000,0.000,23.893,1.000,0.000,2,472.949,2.515,224.639,0.316,0.184404,29.426,466.797,8.437,227.607,0.612,0.027697,227.982,221.667,475.282,235.343,35
22,445,463,0.750,0,488.603,0.027,0.000,25.603,1.000,0.000,2,466.936,-4.825,215.878,-0.857,0.184367,29.425,466.017,-3.149,206.108,-0.046,0.041779,206.111,197.500,473.841,116.635,36
23,465,493,0.844,0,488.603,0.027,0.000,4.397,1.000,0.000,2,471.741,26.064,250.337,0.475,0.184361,29.425,467.047,26.983,240.725,1.332,0.038150,242.498,233.246,474.810,116.635,36
24,485,453,0.875,0,488.603,0.027,0.000,35.603,1.000,0.000,2,468.286,-18.741,267.713,-0.539,0.184358,29.425,466.495,-14.047,251.938,0.552,0.039242,252.243,242.344,474.060,193.704,36
25,505,450,0.773,0,488.603,0.081,0.000,38.603,1.000,0.000,2,464.915,-18.286,253.990,-0.215,0.184356,29.425,465.758,-16.495,234.229,0.966,0.044693,235.161,224.651,472.997,165.740,36
26,525,456,0.797,0,484.487,0.189,2.699,28.487,1.000,0.000,2,463.227,-8.861,248.438,0.032,0.184354,29.425,465.239,-9.704,228.977,1.170,0.047929,230.347,219.307,472.038,147.436,36
27,547,465,0.836,0,484.487,0.405,12.593,19.487,1.000,0.000,2,461.472,4.326,238.164,-0.733,0.184353,29.424,464.269,0.772,222.322,0.127,0.053747,222.338,210.388,470.156,147.436,36
28,567,475,0.797,0,482.601,0.702,14.842,7.601,1.000,0.000,2,463.724,13.825,247.920,-0.166,0.184352,29.424,464.567,11.028,227.801,0.554,0.053956,228.108,215.801,470.272,112.163,36
29,587,462,0.859,0,482.601,1.052,17.540,20.601,1.000,0.000,2,463.120,-1.373,222.005,-1.336,0.184352,29.424,464.079,-2.217,203.669,-0.658,0.061948,204.102,191.458,469.359,131.141,36
30,605,450,0.789,0,482.601,1.511,23.387,32.601,1.000,0.000,2,460.415,-12.769,216.732,-2.620,0.184352,29.424,462.868,-13.728,201.221,-1.990,0.062678,205.181,192.321,467.521,121.284,36
31,625,465,0.867,0,482.601,2.078,25.636,17.601,1.000,0.000,2,460.842,5.098,219.538,-2.291,0.184351,29.424,462.523,2.645,202.239,-1.784,0.063549,205.421,192.367,466.817,99.740,36
32,645,448,0.820,0,482.601,2.725,32.382,34.601,1.000,0.000,2,457.946,-12.194,222.587,-3.041,0.184351,29.424,461.021,-13.876,207.808,-2.617,0.061608,214.658,201.433,464.669,116.635,36
33,665,451,0.820,0,470.424,3.508,35.980,19.424,1.000,0.000,2,456.226,-6.407,219.353,-3.625,0.184351,29.424,459.897,-9.481,206.503,-3.355,0.061581,217.760,204.350,462.952,107.861,36
34,685,470,0.852,0,470.424,4.399,41.827,0.424,1.000,0.000,2,458.083,14.611,233.907,-2.509,0.184351,29.424,459.734,10.939,214.908,-2.423,0.061528,220.780,207.196,462.963,88.681,36
35,705,460,0.828,0,470.424,5.424,48.573,10.424,1.000,0.000,2,457.644,2.889,216.293,-1.301,0.184351,29.424,458.848,1.238,196.538,-1.298,0.069359,198.222,184.473,461.832,121.284,36
36,725,451,0.898,0,460.134,6.557,53.970,9.134,1.000,0.000,2,455.759,-5.834,214.819,-1.175,0.184351,29.424,457.546,-7.039,195.694,-1.232,0.069949,197.212,183.417,459.945,88.681,36
37,745,456,0.945,0,460.134,7.880,58.018,4.134,1.000,0.000,2,454.857,1.402,142.319,-2.915,0.184351,29.424,456.345,-0.386,122.367,-3.061,0.104983,131.735,117.905,458.518,99.740,36
38,767,431,0.852,0,454.132,9.283,70.161,23.132,1.000,0.000,2,446.769,-19.334,137.677,-3.435,0.184351,29.424,450.731,-21.671,126.846,-4.376,0.089509,145.996,132.928,451.940,92.226,36
40,807,435,0.961,0,454.132,12.440,80.955,19.132,1.000,0.000,2,442.441,-9.123,141.018,-3.277,0.184351,29.424,446.430,-12.469,130.150,-4.790,0.083330,153.095,140.338,447.143,88.681,36
41,825,442,0.984,0,437.840,14.167,84.553,4.160,1.000,0.000,2,441.325,0.827,97.223,-4.539,0.184351,29.424,444.819,-3.161,77.535,-6.297,0.108321,117.191,104.497,445.491,92.226,36
42,845,431,0.969,0,437.840,15.975,90.400,6.840,1.000,0.000,2,437.947,-8.517,87.668,-4.027,0.184351,29.424,441.719,-12.011,76.155,-6.195,0.107555,114.539,102.220,442.338,85.272,36
43,865,435,0.984,0,433.380,17.918,95.797,1.620,1.000,0.000,2,435.841,-1.031,77.207,-3.165,0.184351,29.424,439.239,-4.803,70.606,-5.611,0.117490,102.088,90.093,439.694,64.771,36
44,885,425,1.023,0,433.380,19.942,98.945,8.380,1.000,0.000,2,432.632,-9.357,77.502,-3.190,0.184351,29.424,436.354,-12.755,72.296,-5.763,0.109797,105.513,93.928,436.711,75.801,36
45,905,421,1.070,0,433.380,22.020,103.892,12.380,1.000,0.000,2,428.793,-9.554,75.548,-3.063,0.184351,29.424,432.837,-13.276,71.638,-5.722,0.108383,104.380,93.067,433.101,75.801,36
46,925,434,0.992,0,417.088,24.260,106.141,16.912,1.000,0.000,2,428.454,6.799,77.666,-2.939,0.184351,29.424,431.537,2.755,73.112,-5.623,0.105862,104.729,93.642,431.768,81.992,36
47,945,406,1.055,0,417.088,26.526,110.639,11.088,1.000,0.000,2,422.510,-20.241,75.682,-4.642,0.184351,29.424,427.302,-23.324,71.967,-7.340,0.086716,125.850,114.937,427.427,95.910,36
48,967,393,1.164,0,407.827,28.874,116.935,14.827,1.000,0.000,2,411.011,-22.082,94.521,-5.949,0.184351,29.424,419.828,-28.569,100.208,-9.121,0.060937,183.396,172.220,418.889,107.861,36
49,987,404,1.117,0,407.827,31.303,121.433,3.827,1.000,0.000,2,407.738,-4.582,88.279,-6.433,0.184351,29.424,416.597,-13.399,93.559,-9.923,0.059861,192.023,180.529,415.479,116.635,36
50,1007,394,1.109,0,407.827,33.785,124.131,13.827,1.000,0.000,2,403.180,-11.255,87.780,-6.386,0.184351,29.424,412.943,-20.115,97.874,-10.235,0.058268,202.626,190.820,411.723,141.793,36
51,1025,391,1.141,0,398.395,36.349,129.528,7.395,1.000,0.000,2,399.350,-10.237,88.485,-6.577,0.184351,29.424,409.889,-20.000,102.336,-10.761,0.055557,218.131,206.013,408.437,136.364,36
52,1045,364,1.211,0,398.395,38.993,129.528,34.395,1.000,0.000,2,390.720,-32.759,94.703,-8.946,0.184351,29.424,405.536,-43.298,124.371,-13.473,0.040687,305.884,293.439,403.390,172.330,36
53,1065,385,1.242,0,384.331,41.665,133.576,0.669,1.000,0.000,2,387.487,-3.049,89.350,-9.243,0.184351,29.424,402.146,-17.865,113.604,-14.428,0.040213,321.765,308.826,399.865,193.704,36
54,1085,374,1.352,0,384.331,44.390,134.925,10.331,1.000,0.000,2,383.350,-11.463,88.937,-9.524,0.184351,29.424,399.131,-26.123,116.802,-15.382,0.037969,353.407,339.989,396.503,193.704,36
55,1105,380,1.258,0,384.331,47.224,140.322,4.331,1.000,0.000,2,380.443,-0.543,86.991,-9.621,0.184351,29.424,395.705,-16.324,104.967,-16.179,0.037928,366.724,352.815,392.846,179.180,36
56,1125,373,1.383,0,370.440,50.084,141.671,2.560,1.000,0.000,2,376.760,-4.610,87.950,-9.277,0.184351,29.424,392.116,-19.872,105.024,-16.523,0.038044,378.023,363.642,389.147,226.358,36
58,1165,363,1.453,0,352.947,56.075,148.418,10.053,1.000,0.000,2,369.632,-8.131,77.865,-8.984,0.184351,29.424,385.353,-23.244,93.469,-17.438,0.038336,397.559,382.318,381.859,201.399,36
59,1187,361,1.492,0,352.947,59.178,156.513,8.053,1.000,0.000,2,361.765,-0.938,76.876,-9.246,0.184351,29.424,378.303,-17.951,85.639,-18.971,0.036106,445.529,429.442,374.084,217.714,36
60,1207,331,1.453,0,352.947,62.308,156.513,21.947,1.000,0.000,2,353.540,-27.634,92.842,-10.202,0.184351,29.424,373.812,-44.173,112.388,-20.579,0.030801,535.877,519.372,369.100,274.980,36
61,1227,346,1.594,0,347.630,65.547,161.910,1.630,1.000,0.000,2,349.509,-4.302,90.351,-10.366,0.184351,29.424,369.835,-24.574,99.765,-21.567,0.030088,564.918,547.921,364.949,285.887,36
62,1245,336,1.602,0,347.630,68.812,163.709,11.630,1.000,0.000,2,345.015,-11.053,90.317,-10.450,0.184351,29.424,366.474,-31.379,99.828,-22.499,0.028854,606.016,588.530,361.048,244.684,36
63,1265,335,1.672,0,329.108,72.104,163.259,5.892,1.000,0.000,2,340.506,-6.750,90.941,-10.310,0.184351,29.424,362.412,-28.208,96.648,-23.245,0.028228,636.988,619.007,356.520,244.684,36
64,1285,329,1.711,0,329.108,75.450,167.307,0.108,1.000,0.000,2,335.655,-8.160,75.976,-11.058,0.184351,29.424,358.251,-30.066,62.482,-24.886,0.027095,681.807,663.333,351.865,254.394,36
65,1305,328,1.750,0,329.108,78.850,169.106,1.108,1.000,0.000,2,332.175,-5.119,72.952,-10.302,0.184351,29.424,354.956,-27.715,62.712,-25.106,0.027378,693.011,674.038,348.114,244.684,36
66,1325,322,1.820,0,310.586,82.304,171.355,11.414,1.000,0.000,2,327.504,-6.748,70.146,-9.730,0.184351,29.424,350.720,-29.529,63.357,-25.433,0.027392,710.203,690.749,343.429,254.394,36
67,1345,330,1.891,0,310.586,85.785,171.355,19.414,1.000,0.000,2,325.169,5.923,72.807,-8.330,0.184351,29.424,346.790,-17.293,65.860,-24.869,0.029109,684.346,664.426,339.536,309.012,36
68,1365,310,1.867,0,297.210,89.293,176.302,12.790,1.000,0.000,2,320.216,-12.524,72.827,-8.727,0.184351,29.424,343.198,-34.145,62.508,-25.907,0.027725,733.663,713.323,335.832,375.311,36
69,1387,313,2.016,0,297.210,92.855,179.900,15.790,1.000,0.000,2,314.769,-2.169,84.182,-7.446,0.184351,29.424,335.837,-23.515,63.619,-25.911,0.028821,735.010,713.827,328.580,421.715,36
70,1407,304,2.141,0,297.210,96.498,182.149,6.790,1.000,0.000,2,309.812,-7.126,50.506,-6.164,0.184351,29.424,331.301,-28.194,48.195,-25.156,0.031677,681.020,659.448,323.756,274.980,36
71,1427,289,2.180,0,297.381,100.168,183.498,8.381,1.000,0.000,2,302.982,-17.142,55.550,-6.869,0.184351,29.424,326.488,-38.631,53.538,-26.194,0.029593,739.682,717.792,318.121,244.684,36
72,1445,287,2.219,0,297.381,103.892,187.096,10.381,1.000,0.000,2,297.747,-13.176,56.477,-6.955,0.184351,29.424,322.626,-36.682,58.758,-26.722,0.028779,772.839,750.598,313.715,274.980,36
73,1465,282,2.359,0,271.142,107.697,188.895,10.858,1.000,0.000,2,291.762,-11.969,55.352,-7.526,0.184351,29.424,317.842,-36.848,57.425,-27.748,0.027316,827.404,804.803,308.464,297.226,36
74,1485,289,2.391,0,271.142,111.583,191.594,17.858,1.000,0.000,2,288.128,1.069,58.540,-7.242,0.184351,29.424,313.324,-25.010,54.632,-28.005,0.027397,838.934,815.950,303.889,334.001,36
75,1505,276,2.383,0,271.142,115.442,194.292,4.858,1.000,0.000,2,283.515,-9.213,57.535,-7.574,0.184351,29.424,309.499,-34.410,50.928,-28.829,0.026477,882.063,858.708,299.682,309.012,36
76,1525,278,2.516,0,259.479,119.355,195.641,18.521,1.000,0.000,2,279.307,-1.602,59.196,-7.248,0.184351,29.424,304.853,-27.586,49.398,-29.047,0.026577,893.099,869.363,294.843,309.012,36
77,1545,276,2.516,0,259.479,123.294,195.641,16.521,1.000,0.000,2,275.506,0.606,60.405,-6.587,0.184351,29.424,300.260,-24.940,50.187,-28.877,0.027266,884.069,859.964,290.229,347.241,36
78,1565,270,2.547,0,247.646,127.261,197.890,22.354,1.000,0.000,2,272.070,-2.537,59.623,-6.667,0.184351,29.424,296.555,-27.292,44.126,-29.344,0.027009,905.199,880.751,286.470,361.004,36
79,1585,257,2.625,0,247.646,131.255,198.340,9.354,1.000,0.000,2,266.056,-11.103,37.942,-5.840,0.184351,29.424,291.575,-35.588,34.896,-28.915,0.028460,870.963,846.175,281.031,285.887,36
80,1607,255,2.867,0,247.646,135.249,199.689,7.354,1.000,0.000,2,257.706,-3.318,36.782,-5.441,0.184351,29.424,282.915,-28.747,33.660,-29.034,0.028942,876.610,851.239,272.011,285.887,36
81,1627,252,2.812,0,244.730,139.297,202.387,7.270,1.000,0.000,2,253.353,-1.659,37.347,-5.187,0.184351,29.424,278.078,-26.867,33.856,-28.967,0.029369,872.917,847.280,267.038,285.887,36
82,1647,251,2.930,0,244.730,143.317,201.038,6.270,1.000,0.000,2,249.639,1.668,39.013,-4.695,0.184351,29.424,273.359,-23.058,35.418,-28.616,0.030298,854.302,828.418,262.395,321.264,36
83,1665,238,3.000,0,226.895,147.365,203.287,11.105,1.000,0.000,2,245.007,-8.590,39.732,-4.869,0.184351,29.424,269.338,-32.310,36.007,-28.846,0.030065,868.092,841.992,258.274,334.001,36
84,1685,235,3.273,0,226.895,151.440,202.387,8.105,1.000,0.000,2,239.860,-5.959,39.614,-4.830,0.184351,29.424,264.375,-30.291,36.087,-28.884,0.030234,870.370,844.055,253.142,297.226,36
85,1705,223,3.352,0,226.895,155.569,206.435,3.895,1.000,0.000,2,233.385,-12.732,36.085,-5.762,0.184351,29.424,259.178,-37.246,31.870,-29.882,0.028676,924.781,898.262,247.546,297.226,36
86,1725,226,3.516,0,214.032,159.670,205.086,11.968,1.000,0.000,2,229.514,-4.308,33.735,-5.351,0.184351,29.424,255.218,-30.102,30.923,-29.679,0.029347,911.792,885.034,243.537,334.001,36
87,1745,219,3.703,0,214.032,163.799,205.086,4.968,1.000,0.000,2,224.230,-6.412,26.609,-5.987,0.184351,29.424,250.204,-32.117,22.189,-30.451,0.028410,949.438,922.464,238.234,285.887,36
88,1765,213,3.852,0,191.394,167.928,207.785,21.606,1.000,0.000,2,218.770,-7.074,25.879,-6.232,0.184351,29.424,245.128,-33.048,19.894,-30.927,0.027865,976.399,949.192,233.011,334.001,36
89,1785,218,4.367,0,191.394,172.029,203.287,26.606,1.000,0.000,2,216.141,2.279,29.240,-5.762,0.184351,29.424,241.394,-24.078,21.824,-30.722,0.028426,965.641,938.192,229.526,473.841,36
90,1807,206,4.648,0,191.394,176.158,205.086,14.606,1.000,0.000,2,208.525,-3.096,20.673,-4.350,0.184351,29.424,232.576,-27.433,18.165,-29.540,0.031251,890.748,862.911,221.048,390.183,36
91,1827,203,4.844,0,178.188,180.260,205.086,24.812,1.000,0.000,2,204.161,-1.424,17.921,-3.823,0.184351,29.424,227.641,-25.474,15.997,-28.971,0.032698,855.306,827.339,216.311,390.183,36
92,1847,198,5.086,0,178.188,184.389,206.435,19.812,1.000,0.000,2,199.658,-2.033,16.861,-3.978,0.184351,29.424,222.677,-25.512,15.810,-28.996,0.032750,856.576,828.523,211.399,321.264,36
93,1865,185,5.344,0,165.326,188.490,205.086,19.674,1.000,0.000,2,194.446,-11.582,18.367,-4.096,0.184351,29.424,218.465,-34.601,15.915,-29.005,0.032819,857.233,829.099,207.036,321.264,36
95,1905,186,6.000,0,165.326,196.694,205.086,20.674,1.000,0.000,2,185.846,0.189,18.018,-4.154,0.184351,29.424,208.613,-23.391,16.894,-28.867,0.033262,850.190,821.911,197.452,321.264,36
96,1925,179,6.297,0,162.068,200.795,205.086,16.932,1.000,0.000,2,182.074,-3.769,17.891,-4.216,0.184351,29.424,204.650,-26.536,17.040,-28.829,0.033411,848.157,819.819,193.495,309.012,36
97,1945,172,6.656,0,162.068,204.897,205.086,9.932,1.000,0.000,2,176.872,-5.973,15.608,-3.959,0.184351,29.424,199.566,-28.548,14.636,-28.477,0.034389,825.581,797.190,188.400,309.012,36
98,1965,173,6.922,0,141.659,208.999,205.086,31.341,1.000,0.000,2,172.812,0.230,16.439,-3.745,0.184351,29.424,194.674,-22.465,16.256,-28.121,0.035208,807.061,778.646,183.656,309.012,36
99,1985,164,7.328,0,141.659,213.074,203.287,22.341,1.000,0.000,2,168.701,-5.763,16.619,-3.867,0.184351,29.424,190.648,-27.624,16.245,-28.065,0.035346,803.896,775.482,179.823,375.311,36
100,2005,155,7.922,0,141.659,217.121,205.086,13.341,1.000,0.000,2,162.829,-9.599,17.860,-4.264,0.184351,29.424,185.450,-31.546,16.725,-28.299,0.034750,817.562,789.151,174.581,321.264,36
101,2027,151,8.570,0,134.971,221.196,203.287,16.029,1.000,0.000,2,153.991,-3.666,15.282,-4.390,0.184351,29.424,176.460,-26.382,14.731,-28.270,0.034956,813.918,785.467,165.731,321.264,36
102,2047,147,8.797,0,134.971,225.244,202.387,12.029,1.000,0.000,2,149.400,-2.943,15.241,-4.239,0.184351,29.424,171.508,-25.412,14.875,-28.026,0.035556,800.330,771.874,160.782,285.887,36
103,2067,145,9.633,0,128.282,229.292,202.387,16.718,1.000,0.000,2,145.288,-0.353,12.008,-3.620,0.184351,29.424,166.616,-22.461,11.627,-27.287,0.037616,756.191,727.746,156.045,297.226,36
104,2085,139,10.117,0,128.282,233.285,199.689,10.718,1.000,0.000,2,141.685,-3.292,11.987,-3.570,0.184351,29.424,162.678,-24.620,11.511,-27.013,0.038282,741.194,712.819,152.258,309.012,36
105,2105,126,10.703,0,128.282,237.279,199.689,2.282,1.000,0.000,2,135.536,-11.692,14.811,-3.834,0.184351,29.424,157.440,-32.684,11.816,-27.041,0.038072,743.033,714.745,146.965,297.226,36
106,2125,129,11.359,0,118.163,241.246,197.890,10.837,1.000,0.000,2,131.910,-3.568,14.259,-3.658,0.184351,29.424,153.475,-25.471,9.991,-26.662,0.039136,720.863,692.651,143.093,285.887,36
107,2145,126,12.141,0,118.163,245.105,195.641,7.837,1.000,0.000,2,127.629,-1.997,12.589,-3.872,0.184351,29.424,148.642,-23.562,10.138,-26.636,0.039058,719.633,691.525,138.390,285.887,36
108,2165,125,12.766,0,108.045,248.964,194.292,16.955,1.000,0.000,2,123.975,1.257,12.710,-3.860,0.184351,29.424,143.976,-19.756,12.167,-26.412,0.039463,709.773,681.763,133.937,285.887,36
109,2185,115,14.008,0,108.045,252.742,190.694,6.955,1.000,0.000,2,119.987,-6.115,12.912,-4.011,0.184351,29.424,140.084,-26.116,12.115,-26.346,0.039511,706.245,678.341,130.121,285.887,36
110,2205,112,14.797,0,108.045,256.465,188.895,3.955,1.000,0.000,2,115.433,-4.209,12.560,-4.150,0.184351,29.424,135.345,-24.306,12.282,-26.288,0.039528,703.338,675.536,125.495,285.887,36
111,2227,105,17.125,0,97.755,260.162,185.297,7.245,1.000,0.000,2,108.568,-4.374,11.303,-3.575,0.184351,29.424,127.179,-23.156,12.087,-25.323,0.042222,653.317,625.732,117.880,347.241,36
113,2267,97,20.031,0,84.206,267.313,176.752,12.794,1.000,0.000,2,100.610,-4.426,11.199,-3.686,0.184351,29.424,118.271,-22.227,14.409,-24.874,0.043020,633.140,605.903,109.218,274.980,36
114,2285,96,21.016,0,84.206,270.794,174.503,11.794,1.000,0.000,2,97.625,-1.992,11.334,-3.597,0.184351,29.424,114.792,-19.653,15.516,-24.530,0.043849,617.244,590.179,105.919,254.394,36
115,2305,90,21.375,0,84.206,274.195,170.006,5.794,1.000,0.000,2,93.446,-4.225,11.064,-3.510,0.184351,29.424,110.432,-21.391,15.073,-24.172,0.044845,599.374,572.495,101.594,217.714,36
116,2325,89,21.797,0,80.948,277.541,168.656,8.052,1.000,0.000,2,89.875,-1.073,10.657,-3.575,0.184351,29.424,106.243,-18.059,16.747,-23.952,0.045175,590.448,563.774,97.550,217.714,36
117,2345,85,22.578,0,80.948,280.806,165.508,4.052,1.000,0.000,2,86.951,-2.392,10.459,-3.406,0.184351,29.424,102.889,-18.761,17.224,-23.509,0.046445,569.891,543.422,94.619,361.004,36
118,2365,81,22.484,0,68.086,283.963,160.561,12.914,1.000,0.000,2,83.235,-2.740,8.447,-3.064,0.184351,29.424,98.766,-18.678,14.747,-22.865,0.048810,537.576,511.337,90.937,361.004,36
119,2385,79,22.477,0,68.086,287.093,158.312,10.914,1.000,0.000,2,80.517,-1.860,8.111,-2.867,0.184351,29.424,95.511,-17.392,14.409,-22.315,0.050664,512.365,486.407,87.858,217.714,36
120,2405,75,22.508,0,68.086,290.116,153.814,6.914,1.000,0.000,2,76.991,-2.441,8.085,-2.806,0.184351,29.424,91.527,-17.434,14.573,-21.868,0.052040,492.763,467.119,84.046,209.398,36
121,2427,65,24.445,0,52.136,293.057,147.518,12.864,1.000,0.000,2,69.781,-5.862,8.346,-3.184,0.184351,29.424,84.221,-20.288,14.163,-21.465,0.052586,474.905,449.932,76.618,159.401,36
122,2447,67,23.305,0,52.136,295.891,141.671,14.864,1.000,0.000,2,66.958,0.052,8.842,-3.017,0.184351,29.424,80.608,-14.388,15.907,-20.953,0.054204,454.947,430.287,73.234,179.180,36
123,2467,69,23.406,0,58.481,298.697,140.322,10.519,1.000,0.000,2,65.045,4.849,7.489,-2.190,0.184351,29.424,77.273,-8.801,14.984,-19.759,0.059997,405.408,381.084,70.359,309.012,36
124,2485,61,24.117,0,58.481,301.395,136.724,2.519,1.000,0.000,2,62.627,-1.994,7.390,-2.111,0.184351,29.424,74.337,-14.223,14.569,-19.197,0.062295,383.082,359.218,67.738,186.301,36
125,2505,59,24.695,0,58.481,304.013,130.877,0.519,1.000,0.000,2,59.823,-1.009,7.447,-2.062,0.184351,29.424,70.901,-12.719,15.420,-18.655,0.064327,363.413,340.035,64.557,153.303,36
126,2525,54,23.477,0,39.273,306.550,126.830,14.727,1.000,0.000,2,56.681,-3.286,6.920,-2.289,0.184351,29.424,67.437,-14.364,16.207,-18.385,0.064575,354.215,331.341,61.220,136.364,36
127,2545,51,23.562,0,39.273,308.978,125.930,11.727,1.000,0.000,2,54.093,-3.792,6.288,-2.173,0.184351,29.424,64.562,-14.548,13.621,-17.807,0.067725,330.695,308.299,58.861,244.684,36
128,2565,49,23.719,0,45.791,311.326,118.734,3.209,1.000,0.000,2,51.217,-2.718,6.090,-2.098,0.184351,29.424,61.257,-13.188,12.266,-17.251,0.070613,309.853,287.973,55.584,107.861,36
129,2585,50,25.320,0,45.791,313.593,116.935,4.209,1.000,0.000,2,49.562,0.537,5.478,-2.185,0.184351,29.424,58.824,-9.503,15.094,-16.843,0.071402,298.794,277.460,53.405,112.163,36
130,2605,45,26.078,0,45.791,315.778,110.639,0.791,1.000,0.000,2,46.916,-2.349,5.230,-2.083,0.184351,29.424,55.744,-11.611,14.137,-16.266,0.074666,278.725,257.913,50.529,112.163,36
133,2665,40,25.234,0,36.015,321.661,93.548,3.985,1.000,0.000,2,39.489,0.627,5.044,-1.651,0.184351,29.424,45.919,-6.495,17.067,-13.870,0.088556,209.457,190.908,42.193,201.399,36
134,2685,37,25.797,0,36.015,323.388,89.050,0.985,1.000,0.000,2,37.577,-0.708,5.071,-1.632,0.184351,29.424,43.485,-7.138,18.158,-13.324,0.091498,195.698,177.792,40.187,179.180,36
135,2705,36,27.266,0,36.015,325.088,83.654,0.015,1.000,0.000,2,35.922,0.096,5.176,-1.508,0.184351,29.424,41.254,-5.812,19.083,-12.677,0.096044,179.789,162.521,38.297,136.364,36
