seq,timestamp_ms,tof_distance_mm,tof_signal_rate,tof_range_status,us_distance_mm,encoder_distance_mm,encoder_speed_mms,sensor_disagree,tof_meas_rate,gt_distance_mm,scenario_id,fixed_estimate_mm,fixed_residual,fixed_residual_var,fixed_residual_mean,fixed_kalman_gain,fixed_innovation_cov,cm_estimate_mm,cm_residual,cm_residual_var,cm_residual_mean,cm_kalman_gain,cm_innovation_cov,cm_R,tinyml_estimate_mm,tinyml_R,tinyml_infer_us
16,325,521,3.711,0,488.775,0.000,0.000,32.225,1.000,0.000,2,520.990,0.012,0.000,0.000,0.184529,29.431,520.990,0.012,0.000,0.000,0.184529,29.431,24.000,520.831,3.714,35
17,345,521,3.695,0,488.775,0.000,0.000,32.225,1.000,0.000,2,520.992,0.010,0.000,0.000,0.184470,29.429,520.992,0.010,0.000,0.000,0.184470,29.429,24.000,520.904,3.196,35
18,365,528,3.578,0,492.548,0.000,0.000,35.452,1.000,0.000,2,522.285,7.008,32.460,-0.148,0.184430,29.427,522.163,7.008,32.460,-0.148,0.167085,32.482,27.055,523.941,3.196,35
19,385,519,3.602,0,492.548,0.000,0.000,26.452,1.000,0.000,2,521.679,-3.285,29.314,-0.713,0.184404,29.426,521.577,-3.163,29.283,-0.707,0.185360,29.782,24.262,523.598,31.736,35
20,405,523,3.711,0,492.548,0.000,0.000,30.452,1.000,0.000,2,521.922,1.321,29.387,-0.693,0.184386,29.426,521.839,1.423,29.377,-0.681,0.184213,29.841,24.344,523.539,29.294,35
21,425,531,3.781,0,502.495,0.000,0.000,28.505,1.000,0.000,2,523.596,9.078,33.759,-0.318,0.184374,29.425,523.320,9.161,33.819,-0.303,0.161733,33.911,28.427,524.511,25.969,35
22,445,523,3.594,0,502.495,0.027,0.000,20.505,1.000,0.000,2,523.486,-0.596,29.995,-0.755,0.184367,29.425,523.262,-0.320,30.077,-0.726,0.182902,30.604,25.006,524.327,31.736,35
23,465,521,3.695,0,492.548,0.027,1.349,28.452,1.000,0.000,2,523.006,-2.459,25.857,-0.385,0.184361,29.425,522.756,-2.235,25.872,-0.345,0.214449,25.991,20.417,523.863,31.736,35
24,487,526,3.758,0,492.548,0.027,0.000,33.452,1.000,0.000,2,523.557,2.995,24.200,0.221,0.184356,29.425,523.491,3.190,24.217,0.284,0.213703,24.298,19.105,524.259,14.078,35
25,507,521,3.773,0,492.548,0.027,0.000,28.452,1.000,0.000,2,523.086,-2.557,24.051,-0.068,0.184354,29.425,522.966,-2.491,24.089,-0.002,0.211006,24.089,19.006,523.591,18.026,35
26,527,525,3.711,0,492.548,0.027,0.000,32.452,1.000,0.000,2,523.438,1.914,24.131,0.098,0.184353,29.425,523.387,2.034,24.168,0.170,0.207066,24.197,19.186,523.912,15.938,35
27,545,521,3.734,0,492.548,0.027,0.000,28.452,1.000,0.000,2,522.989,-2.438,23.549,0.183,0.184353,29.424,522.885,-2.387,23.560,0.258,0.210481,23.626,18.653,523.257,15.938,35
28,565,521,3.758,0,496.835,0.027,0.000,24.165,1.000,0.000,2,522.622,-1.989,23.757,0.051,0.184352,29.424,522.494,-1.885,23.766,0.131,0.207131,23.783,18.857,522.752,15.938,35
29,585,522,3.648,0,496.835,0.027,0.000,25.165,1.000,0.000,2,522.508,-0.622,23.137,0.194,0.184352,29.424,522.390,-0.494,23.113,0.280,0.211538,23.191,18.285,522.585,15.938,35
30,605,525,3.812,0,496.835,0.081,1.349,28.165,1.000,0.000,2,522.945,2.519,16.888,0.861,0.184352,29.424,523.089,2.637,16.768,0.953,0.275388,17.677,12.809,523.100,15.938,35
31,625,531,3.672,0,486.374,0.243,5.397,44.626,1.000,0.000,2,524.342,8.163,18.962,1.060,0.184351,29.424,524.795,8.019,18.706,1.145,0.226178,20.017,15.490,524.602,18.026,35
32,645,523,3.617,0,486.374,0.459,8.995,36.626,1.000,0.000,2,523.984,-1.207,17.019,0.630,0.184351,29.424,524.231,-1.660,16.932,0.692,0.258657,17.411,12.907,524.168,18.026,35
33,665,520,3.688,0,488.603,0.783,10.794,31.397,1.000,0.000,2,523.074,-3.769,13.319,0.889,0.184351,29.424,522.788,-4.015,13.319,0.939,0.305515,14.201,9.862,523.083,16.607,35
34,687,514,3.773,0,488.603,1.214,21.588,25.397,1.000,0.000,2,520.123,-7.507,17.339,0.094,0.184351,29.424,519.275,-6.865,16.812,0.190,0.231588,16.848,12.946,518.436,8.110,35
35,707,513,3.766,0,488.603,1.754,26.985,24.397,1.000,0.000,2,518.369,-6.583,19.459,-0.236,0.184351,29.424,517.495,-5.736,18.483,-0.097,0.216203,18.493,14.494,517.082,18.026,35
36,727,512,3.867,0,478.314,2.456,35.081,33.686,1.000,0.000,2,516.623,-5.668,17.909,-0.870,0.184351,29.424,515.641,-4.794,16.714,-0.687,0.240528,17.186,13.052,515.503,15.938,35
37,745,511,3.961,0,478.314,3.292,41.377,32.686,1.000,0.000,2,515.080,-5.002,18.464,-0.955,0.184351,29.424,514.069,-4.020,16.961,-0.730,0.236623,17.494,13.354,514.073,15.938,35
38,765,503,3.898,0,471.968,4.264,47.224,31.032,1.000,0.000,2,512.083,-11.136,22.999,-1.578,0.184351,29.424,511.254,-10.124,20.808,-1.307,0.184741,22.518,18.358,510.968,15.938,35
39,785,507,4.016,0,471.968,5.397,55.319,35.032,1.000,0.000,2,510.243,-3.976,17.183,-2.231,0.184351,29.424,509.413,-3.148,15.119,-1.923,0.233378,18.817,14.425,509.300,18.026,35
40,805,503,4.031,0,471.968,6.665,59.367,31.032,1.000,0.000,2,508.182,-6.353,17.816,-2.519,0.184351,29.424,507.337,-5.523,15.571,-2.183,0.214714,20.337,15.970,506.728,10.058,35
42,845,503,4.031,0,463.908,9.445,70.161,39.092,1.000,0.000,2,504.573,-1.929,17.510,-2.635,0.184351,29.424,503.915,-1.172,15.325,-2.243,0.219214,20.356,15.893,503.414,9.638,35
43,865,498,4.094,0,463.736,11.037,73.759,34.264,1.000,0.000,2,502.459,-5.467,16.147,-3.058,0.184351,29.424,501.782,-4.808,14.018,-2.643,0.213499,21.003,16.519,501.133,10.058,35
44,885,493,4.227,0,463.736,12.683,78.257,29.264,1.000,0.000,2,499.439,-7.894,17.232,-3.325,0.184351,29.424,498.814,-7.217,15.007,-2.879,0.194310,23.296,18.770,497.895,10.950,35
45,907,488,4.281,0,463.736,14.437,88.151,24.264,1.000,0.000,2,491.897,-4.778,27.958,-4.525,0.184351,29.424,492.966,-5.644,25.861,-4.099,0.120120,42.665,37.540,490.278,25.969,35
46,927,473,4.359,0,443.671,16.353,95.797,29.329,1.000,0.000,2,486.850,-16.981,34.832,-5.274,0.184351,29.424,489.358,-18.050,34.694,-4.908,0.093731,58.778,53.269,486.494,31.736,35
47,947,473,4.344,0,443.671,18.350,99.844,29.329,1.000,0.000,2,482.668,-11.854,35.599,-5.836,0.184351,29.424,486.116,-14.362,37.708,-5.601,0.086755,69.079,63.086,483.568,55.325,35
48,965,465,4.711,0,435.439,20.536,107.940,29.561,1.000,0.000,2,478.091,-16.049,36.463,-6.764,0.184351,29.424,483.058,-19.497,42.744,-6.708,0.073778,87.737,81.264,480.723,70.072,35
49,985,464,4.703,0,435.439,22.856,114.686,28.561,1.000,0.000,2,473.622,-11.797,25.592,-7.762,0.184351,29.424,479.575,-16.764,35.422,-7.947,0.070967,98.574,91.579,477.470,85.272,36
50,1005,464,4.820,0,435.439,25.285,118.734,28.561,1.000,0.000,2,470.396,-7.841,23.334,-8.094,0.184351,29.424,476.835,-13.794,34.787,-8.554,0.069468,107.950,100.451,474.901,92.226,36
51,1025,451,4.797,0,419.489,27.876,126.830,31.511,1.000,0.000,2,464.751,-16.859,25.812,-8.748,0.184351,29.424,472.915,-23.299,43.698,-9.518,0.059411,134.286,126.308,470.869,95.910,36
52,1045,450,5.039,0,419.489,30.574,130.877,30.511,1.000,0.000,2,459.897,-12.133,25.425,-9.120,0.184351,29.424,469.176,-20.297,47.573,-10.312,0.055253,153.912,145.408,467.033,107.861,36
53,1065,447,5.055,0,414.858,33.407,138.523,32.142,1.000,0.000,2,455.824,-10.819,25.412,-9.286,0.184351,29.424,466.041,-20.098,51.329,-10.974,0.052601,171.751,162.717,463.859,126.117,36
54,1085,441,5.180,0,414.858,36.349,143.020,26.142,1.000,0.000,2,450.758,-11.964,25.333,-9.555,0.184351,29.424,462.091,-22.180,55.560,-11.796,0.049095,194.705,185.146,459.800,136.364,36
55,1107,432,5.422,0,414.858,39.452,156.513,17.142,1.000,0.000,2,441.492,-11.638,23.472,-10.093,0.184351,29.424,454.750,-23.788,58.368,-13.601,0.043633,243.350,232.732,452.151,153.303,36
56,1127,434,5.453,0,398.395,42.582,156.513,35.605,1.000,0.000,2,437.558,-4.362,24.945,-9.754,0.184351,29.424,450.845,-17.620,58.431,-13.976,0.043960,253.747,242.592,448.220,179.180,36
57,1147,425,5.680,0,398.395,45.848,163.259,26.605,1.000,0.000,2,432.579,-9.293,23.216,-10.020,0.184351,29.424,446.635,-22.580,55.327,-14.947,0.041846,278.745,267.080,443.962,201.399,36
58,1165,422,5.672,0,389.133,49.167,165.508,32.867,1.000,0.000,2,428.604,-8.097,22.720,-10.107,0.184351,29.424,443.259,-22.152,52.790,-15.779,0.040352,301.756,289.580,440.540,217.714,36
61,1225,409,6.195,0,375.070,59.529,174.503,33.930,1.000,0.000,2,413.064,-4.983,17.399,-11.255,0.184351,29.424,430.992,-22.749,34.547,-19.479,0.033266,413.971,400.200,427.474,274.980,36
62,1245,396,6.469,0,375.070,63.145,178.101,20.930,1.000,0.000,2,407.013,-13.502,17.009,-11.535,0.184351,29.424,426.453,-31.430,32.704,-20.689,0.031064,460.758,446.445,422.425,226.358,36
63,1265,391,6.438,0,365.638,66.842,183.498,25.362,1.000,0.000,2,401.068,-12.343,13.540,-11.165,0.184351,29.424,421.825,-31.783,38.333,-21.323,0.030159,493.000,478.132,417.497,274.980,36
64,1285,387,6.789,0,365.638,70.566,183.498,21.362,1.000,0.000,2,396.229,-11.315,11.394,-11.492,0.184351,29.424,418.161,-32.072,30.073,-22.644,0.028406,542.839,527.419,413.542,297.226,36
65,1307,383,7.195,0,365.638,74.425,194.292,17.362,1.000,0.000,2,385.858,-3.504,14.104,-11.048,0.184351,29.424,409.723,-27.447,36.335,-24.315,0.026382,627.568,611.011,404.409,347.241,36
66,1327,377,7.461,0,347.630,78.283,192.943,29.370,1.000,0.000,2,381.078,-4.999,14.378,-10.496,0.184351,29.424,405.104,-28.864,35.989,-24.784,0.026329,650.219,633.099,399.595,347.241,36
67,1347,368,7.445,0,347.630,82.277,199.689,20.370,1.000,0.000,2,375.409,-9.084,14.374,-10.360,0.184351,29.424,400.264,-33.110,35.573,-25.601,0.025571,690.981,673.312,394.268,297.226,36
68,1365,361,7.742,0,334.254,86.298,201.488,26.746,1.000,0.000,2,370.288,-11.387,14.078,-10.537,0.184351,29.424,396.358,-36.241,33.003,-26.723,0.024382,747.140,728.923,390.012,361.004,36
69,1385,358,7.891,0,334.254,90.346,201.038,23.746,1.000,0.000,2,364.743,-8.267,12.153,-10.108,0.184351,29.424,391.509,-34.337,35.011,-27.275,0.024100,778.949,760.176,384.947,405.644,36
70,1405,358,8.055,0,334.254,94.448,205.086,23.746,1.000,0.000,2,360.154,-2.641,14.511,-9.633,0.184351,29.424,386.699,-29.408,32.596,-27.731,0.024103,801.591,782.271,379.830,347.241,36
71,1425,351,8.469,0,321.048,98.549,203.287,29.952,1.000,0.000,2,355.980,-6.105,15.007,-9.398,0.184351,29.424,382.873,-32.650,30.499,-28.358,0.023787,834.695,814.840,375.700,375.311,36
72,1445,342,8.523,0,321.048,102.705,207.785,20.952,1.000,0.000,2,350.013,-9.824,14.675,-9.291,0.184351,29.424,377.864,-36.717,31.555,-29.085,0.023228,877.505,857.122,370.283,375.311,36
73,1465,336,8.852,0,315.903,106.861,207.785,20.097,1.000,0.000,2,344.040,-9.857,14.679,-9.294,0.184351,29.424,372.857,-37.709,31.416,-29.914,0.022573,926.293,905.384,364.868,390.183,36
74,1485,337,9.273,0,315.903,111.124,210.483,21.097,1.000,0.000,2,340.167,-3.883,15.718,-8.906,0.184351,29.424,368.963,-32.700,29.729,-30.360,0.022531,951.465,930.028,360.737,421.715,36
75,1505,329,9.219,0,315.903,115.388,211.832,13.097,1.000,0.000,2,334.653,-6.930,14.864,-9.035,0.184351,29.424,363.942,-35.727,22.233,-31.265,0.021959,999.763,977.808,355.266,375.311,36
76,1527,321,10.023,0,302.526,119.732,217.679,18.474,1.000,0.000,2,325.317,-5.293,16.459,-8.648,0.184351,29.424,354.906,-34.653,13.778,-32.444,0.021551,1066.396,1043.414,345.697,405.644,36
77,1547,316,10.336,0,302.526,124.077,217.229,13.474,1.000,0.000,2,320.056,-4.972,14.705,-8.135,0.184351,29.424,349.811,-34.562,13.621,-32.678,0.021718,1081.464,1057.977,340.210,390.183,36
80,1605,299,11.406,0,285.891,137.192,217.229,13.109,1.000,0.000,2,304.960,-7.307,13.801,-7.406,0.184351,29.424,335.519,-37.324,9.553,-33.861,0.021566,1156.151,1131.217,325.054,421.715,36
81,1625,296,11.617,0,277.144,141.536,221.277,18.856,1.000,0.000,2,300.601,-5.641,12.626,-7.071,0.184351,29.424,331.415,-36.200,9.562,-34.082,0.021684,1171.163,1145.767,320.729,473.841,36
82,1645,295,12.039,0,277.144,145.908,217.229,17.856,1.000,0.000,2,296.025,-1.256,13.162,-6.568,0.184351,29.424,326.363,-32.070,9.562,-34.082,0.022068,1171.156,1145.311,315.628,532.396,36
83,1665,289,12.469,0,256.564,150.225,217.229,32.436,1.000,0.000,2,291.186,-2.680,8.560,-5.879,0.184351,29.424,321.265,-33.018,8.622,-33.814,0.022808,1152.001,1125.727,310.388,473.841,36
84,1685,282,12.789,0,256.564,154.570,217.679,25.436,1.000,0.000,2,286.829,-5.921,8.263,-6.000,0.184351,29.424,317.185,-36.000,6.651,-34.242,0.022623,1179.133,1152.458,306.212,532.396,36
85,1705,277,13.266,0,256.564,158.888,215.880,20.436,1.000,0.000,2,281.496,-5.512,8.224,-6.026,0.184351,29.424,312.060,-35.868,5.215,-34.592,0.022526,1201.801,1174.729,300.980,532.396,36
86,1727,266,14.039,0,244.730,163.205,215.880,21.270,1.000,0.000,2,272.149,-7.538,6.885,-5.488,0.184351,29.424,302.884,-37.755,5.637,-34.649,0.023076,1206.189,1178.355,291.781,553.476,36
87,1747,262,14.570,0,244.730,167.442,211.832,17.270,1.000,0.000,2,266.822,-5.912,6.494,-5.370,0.184351,29.424,297.796,-36.647,5.818,-34.764,0.023215,1214.389,1186.197,286.604,553.476,36
88,1767,259,15.109,0,232.897,171.625,209.134,26.103,1.000,0.000,2,261.968,-3.639,6.269,-5.420,0.184351,29.424,292.811,-34.614,4.317,-35.025,0.023181,1231.053,1202.516,281.613,598.170,36
89,1785,254,15.516,0,232.897,175.834,210.483,21.103,1.000,0.000,2,257.924,-4.811,6.260,-5.355,0.184351,29.424,288.825,-35.654,4.032,-35.175,0.023262,1241.314,1212.439,276.795,297.226,36
90,1805,252,16.133,0,232.897,180.017,209.134,19.103,1.000,0.000,2,253.421,-1.742,5.751,-4.951,0.184351,29.424,283.865,-32.642,4.193,-34.971,0.023798,1227.182,1197.978,271.084,264.487,36
91,1825,246,16.727,0,229.981,184.173,208.684,16.019,1.000,0.000,2,249.499,-4.290,4.492,-4.673,0.184351,29.424,279.892,-34.735,3.798,-34.823,0.024259,1216.411,1186.902,266.423,274.980,36
92,1845,241,17.266,0,229.981,188.301,206.435,11.019,1.000,0.000,2,244.565,-4.371,4.464,-4.697,0.184351,29.424,274.917,-34.764,3.562,-34.926,0.024353,1223.371,1193.578,260.891,285.887,36
93,1865,240,17.898,0,214.032,192.349,206.435,25.968,1.000,0.000,2,240.356,-0.436,5.017,-4.372,0.184351,29.424,270.021,-30.788,4.326,-34.679,0.024912,1206.947,1176.880,255.674,285.887,36
94,1885,229,18.508,0,214.032,196.478,201.488,14.968,1.000,0.000,2,235.797,-8.333,5.762,-4.571,0.184351,29.424,266.057,-37.999,4.777,-34.896,0.024800,1222.522,1192.203,251.295,321.264,36
95,1905,226,19.406,0,214.032,200.526,205.086,11.968,1.000,0.000,2,230.645,-5.695,5.799,-4.591,0.184351,29.424,261.059,-35.955,4.826,-34.961,0.024909,1227.118,1196.552,245.743,264.487,36
97,1947,215,20.516,0,197.740,208.594,201.038,17.260,1.000,0.000,2,217.512,-3.080,4.858,-4.410,0.184351,29.424,247.352,-33.205,4.157,-34.807,0.025689,1215.702,1184.472,231.829,274.980,36
98,1967,209,20.969,0,181.618,212.588,199.689,27.382,1.000,0.000,2,212.686,-4.519,4.420,-4.270,0.184351,29.424,242.462,-34.358,3.829,-34.659,0.026080,1205.073,1173.645,226.815,334.001,36
99,1985,200,20.531,0,181.618,216.582,201.488,18.382,1.000,0.000,2,207.882,-9.663,5.740,-4.471,0.184351,29.424,238.416,-39.440,4.827,-34.821,0.025966,1217.327,1185.718,222.357,297.226,36
100,2005,200,20.805,0,181.618,220.548,196.991,18.382,1.000,0.000,2,203.215,-3.942,5.219,-4.606,0.184351,29.424,233.582,-34.476,4.440,-34.941,0.025942,1225.331,1193.543,217.230,274.980,36
101,2025,196,20.266,0,174.930,224.461,195.641,21.070,1.000,0.000,2,198.694,-3.303,5.117,-4.637,0.184351,29.424,228.792,-33.669,4.335,-34.974,0.026039,1227.501,1195.537,212.329,309.012,36
102,2045,192,21.180,0,174.930,228.347,197.890,17.070,1.000,0.000,2,195.039,-3.725,5.065,-4.527,0.184351,29.424,224.933,-33.824,4.336,-34.865,0.026339,1219.904,1187.773,208.335,297.226,36
103,2065,185,21.500,0,168.413,232.233,194.292,16.587,1.000,0.000,2,190.018,-6.153,5.147,-4.559,0.184351,29.424,220.094,-36.047,4.356,-34.874,0.026451,1220.548,1188.264,203.264,285.887,36
104,2085,184,21.852,0,168.413,236.119,194.292,15.587,1.000,0.000,2,186.532,-3.104,4.967,-4.605,0.184351,29.424,216.299,-33.179,4.272,-34.896,0.026539,1221.989,1189.558,199.324,274.980,36
105,2105,177,21.680,0,168.413,239.978,192.943,8.587,1.000,0.000,2,181.627,-5.673,4.586,-4.512,0.184351,29.424,211.489,-35.440,3.865,-34.780,0.026839,1213.515,1180.945,194.315,274.980,36
106,2127,167,21.844,0,162.068,243.836,192.493,4.932,1.000,0.000,2,172.410,-6.633,4.892,-4.705,0.184351,29.424,202.768,-36.755,4.044,-34.886,0.026873,1221.093,1188.278,185.076,244.684,36
107,2147,164,22.508,0,162.068,247.695,192.943,1.932,1.000,0.000,2,167.712,-4.551,4.892,-4.692,0.184351,29.424,197.965,-34.909,4.013,-34.849,0.027028,1218.463,1185.530,180.091,254.394,36
108,2167,159,21.727,0,138.400,251.527,191.594,20.600,1.000,0.000,2,162.981,-4.881,4.434,-4.849,0.184351,29.424,193.187,-35.133,3.758,-34.974,0.026932,1226.906,1193.863,175.327,309.012,36
109,2185,157,21.906,0,138.400,255.386,192.493,18.600,1.000,0.000,2,159.523,-3.093,4.569,-4.789,0.184351,29.424,189.396,-33.300,3.890,-34.902,0.027130,1222.023,1188.870,171.572,297.226,36
110,2205,148,22.500,0,138.400,259.191,190.244,9.600,1.000,0.000,2,154.295,-7.718,4.962,-4.956,0.184351,29.424,184.577,-37.591,4.231,-35.043,0.026986,1232.253,1199.000,166.615,285.887,36
111,2225,148,22.383,0,128.282,262.942,190.244,19.718,1.000,0.000,2,150.031,-2.491,4.233,-5.059,0.184351,29.424,179.889,-32.772,3.574,-35.142,0.026932,1238.557,1205.201,161.916,274.980,36
112,2245,143,22.781,0,128.282,266.720,187.096,14.718,1.000,0.000,2,146.446,-4.225,3.690,-4.853,0.184351,29.424,176.152,-34.083,3.183,-34.947,0.027325,1224.444,1190.986,158.210,297.226,36
113,2265,142,21.188,0,128.282,270.471,188.895,13.718,1.000,0.000,2,142.545,-0.668,4.467,-4.602,0.184351,29.424,171.529,-30.374,4.100,-34.667,0.027816,1205.934,1172.391,153.710,285.887,36
114,2285,138,22.305,0,128.282,274.168,185.297,9.718,1.000,0.000,2,139.440,-1.766,4.418,-4.611,0.184351,29.424,167.890,-30.750,4.511,-34.604,0.027963,1201.974,1168.363,150.284,334.001,36
115,2305,126,22.469,0,128.282,277.784,184.847,2.282,1.000,0.000,2,133.947,-9.743,5.570,-4.785,0.184351,29.424,163.130,-38.193,5.024,-34.706,0.027837,1209.556,1175.885,145.471,309.012,36
116,2327,128,23.672,0,118.163,281.373,179.900,9.837,1.000,0.000,2,127.518,0.591,7.336,-4.443,0.184351,29.424,155.184,-27.984,7.828,-34.254,0.028603,1181.195,1147.409,138.087,621.851,36
117,2347,122,23.656,0,118.163,284.854,174.053,3.837,1.000,0.000,2,123.661,-2.037,6.118,-4.062,0.184351,29.424,150.827,-29.703,7.283,-33.768,0.029472,1147.532,1113.712,134.221,575.390,36
118,2367,125,22.766,0,104.615,288.308,172.704,20.385,1.000,0.000,2,121.091,4.793,9.847,-3.625,0.184351,29.424,146.693,-22.373,13.383,-33.162,0.030385,1113.131,1079.308,130.586,575.390,36
119,2385,115,23.758,0,104.615,291.708,170.905,10.385,1.000,0.000,2,117.877,-3.527,9.842,-3.637,0.184351,29.424,143.234,-29.130,14.132,-32.935,0.030754,1098.879,1065.084,127.606,575.390,36
120,2405,108,22.141,0,104.615,295.108,170.006,3.385,1.000,0.000,2,113.283,-6.477,10.226,-3.774,0.184351,29.424,138.850,-31.834,14.143,-32.836,0.030902,1092.347,1058.591,123.657,553.476,36
121,2425,105,21.805,0,101.185,298.427,165.508,3.815,1.000,0.000,2,109.731,-5.800,10.148,-3.757,0.184351,29.424,135.385,-31.368,13.681,-32.602,0.031315,1076.573,1042.861,120.617,553.476,36
122,2445,109,22.008,0,101.185,301.719,167.307,7.815,1.000,0.000,2,106.867,2.615,12.075,-3.471,0.184351,29.424,131.299,-23.039,17.980,-32.095,0.032113,1048.071,1014.414,116.982,553.476,36
123,2465,108,21.945,0,87.636,304.957,163.259,20.364,1.000,0.000,2,104.413,4.398,14.675,-2.967,0.184351,29.424,127.365,-20.034,24.101,-31.325,0.033398,1005.340,971.764,113.514,553.476,36
124,2485,102,22.391,0,87.636,308.196,160.111,14.364,1.000,0.000,2,102.009,-0.011,14.275,-2.629,0.184351,29.424,124.167,-22.963,25.722,-30.641,0.034682,964.619,931.165,110.772,532.396,36
125,2505,98,23.281,0,87.636,311.326,160.561,10.364,1.000,0.000,2,98.651,-0.798,13.556,-2.337,0.184351,29.424,120.128,-22.956,26.331,-29.951,0.036056,923.420,890.125,107.213,553.476,36
126,2527,93,24.062,0,80.948,314.429,154.714,12.052,1.000,0.000,2,93.686,-0.841,14.427,-1.734,0.184351,29.424,113.177,-20.999,32.502,-28.399,0.039150,839.016,806.168,101.253,598.170,36
127,2547,89,24.406,0,80.948,317.506,153.814,8.052,1.000,0.000,2,90.313,-1.610,14.330,-1.660,0.184351,29.424,109.248,-21.101,33.592,-27.789,0.040407,805.834,773.273,97.834,553.476,36
128,2565,86,23.141,0,77.861,320.501,151.116,8.139,1.000,0.000,2,87.669,-2.046,12.422,-1.376,0.184351,29.424,106.088,-20.981,30.416,-26.959,0.042586,757.190,724.944,95.132,455.788,36
129,2585,84,23.305,0,77.861,323.469,148.418,6.139,1.000,0.000,2,84.572,-0.701,12.374,-1.287,0.184351,29.424,102.275,-19.120,31.333,-26.276,0.044159,721.767,689.894,91.779,438.422,37
130,2605,84,23.391,0,77.861,326.384,147.068,6.139,1.000,0.000,2,82.067,2.370,12.502,-0.957,0.184351,29.424,98.620,-15.334,33.393,-25.339,0.046585,675.441,643.975,88.592,405.644,37
131,2625,80,24.164,0,74.603,329.298,143.920,5.397,1.000,0.000,2,79.925,0.092,12.552,-0.919,0.184351,29.424,95.667,-16.461,35.583,-24.643,0.048221,642.860,611.860,86.143,455.788,37
132,2645,73,23.547,0,74.603,332.158,143.020,1.603,1.000,0.000,2,76.315,-4.065,12.998,-1.034,0.184351,29.424,91.824,-19.807,34.588,-24.096,0.049585,615.198,584.694,82.723,375.311,37
134,2685,69,24.414,0,58.481,337.771,140.322,10.519,1.000,0.000,2,71.432,-2.982,10.108,-0.449,0.184351,29.424,85.206,-17.181,28.435,-22.115,0.056723,517.511,488.156,77.143,390.183,37
